Time (s),Error (km)
0.0,0.0
160.3336440032764,0.014515601490498214
639.6893358595473,0.056482687474906444
1433.1482374984744,0.12207704678846662
2532.568386867794,5.576918817098411
3926.6682454818097,13.152140664782792
5601.142462272616,23.412251890291245
7538.8086658502825,37.87059040176215
9719.783778884792,59.543789253960945
12121.688045385534,95.06044096070433
14719.874677282425,160.28650352045597
17487.682763823923,290.590635294848
20396.710848599367,376.51756097456126
23417.108366914985,2400.68731989635
26517.881952981978,7549.985425277299
29667.21347379022,6728.722464663793
32832.78652620977,36987.65374981086
35982.11804701802,55850.79495095106
39082.89163308501,75445.45774086997
42103.28915140063,89471.15625989433
45012.31723617607,101721.29011561314
47780.125322717584,112653.9670747722
50378.31195461445,122101.85740951065
52780.216221115195,130341.40903827097
54961.19133414971,137525.4725707692
56898.85753772739,143762.49274514712
58573.33175451819,149111.5715372076
59967.431613132205,153584.91160070346
61066.85176250152,157155.446890716
61860.31066414045,159770.54175936588
62339.66635599672,161370.77637576553
62500.0,161909.974192176
62500.0,161909.974192176
62660.33364400328,162451.36281410992
63139.68933585955,164083.70786939582
63933.14823749848,166836.99077758906
65032.568386867795,170780.80495068055
66426.66824548181,176057.37209695118
68101.14246227262,182943.36218081464
70038.80866585029,191962.847678014
72219.7837788848,204111.3402933652
74621.68804538553,221284.074137094
77219.87467728242,246327.59126723907
79987.68276382392,277239.9707426747
82896.71084859937,304202.4882874925
85917.10836691498,325552.8473591112
89017.88195298197,343285.3710309444
92167.21347379022,358635.03102157253
95332.78652620976,372238.87214187917
98482.11804701801,384452.961955233
101582.891633085,395502.2861506524
104603.28915140063,405548.16010061355
107512.31723617608,414718.69813367655
110280.12532271759,423121.40253036143
112878.31195461444,430846.08303057664
115280.2162211152,437961.9656138028
117461.19133414971,444511.18420119025
119398.8575377274,450500.4986689556
121073.33175451819,455893.5660558226
122467.43161313221,460607.11372912524
123566.85176250152,464515.3104490569
124360.31066414044,467466.22541654715
124839.66635599671,469310.93362003623
125000.0,469939.39958961814
125000.0,469939.39958961814
125160.33364400327,470573.92870030797
125639.68933585954,472509.1355790685
126433.14823749848,475850.94725028763
127532.56838686779,480817.9349839026
128926.66824548181,487825.82764503197
130601.14246227262,497664.16849882586
132538.8086658503,511827.8644516084
134719.7837788848,532579.0719096359
137121.68804538553,559247.8941027889
139719.87467728244,584639.9680328859
142487.68276382392,605646.235424038
145396.71084859938,623273.6734044331
148417.108366915,638583.2961604701
151517.881952982,652213.4994913236
154667.2134737902,664543.6010565024
157832.78652620976,675816.1262685187
160982.118047018,686202.5209876306
164082.891633085,695837.6404956888
167103.28915140062,704837.6599153402
170012.31723617608,713308.4812005272
172780.1253227176,721347.9157042528
175378.31195461444,729042.987752886
177780.2162211152,736462.617412588
179961.1913341497,743645.3271560054
181898.8575377274,750581.5933642543
183573.3317545182,757191.730095098
184967.4316131322,763304.0382366672
186066.85176250152,768645.0809339052
186860.31066414044,772860.7332431392
187339.6663559967,775582.0184215719
187500.0,776524.8303608815
187500.0,776524.8303608815
187660.3336440033,777484.990450081
188139.68933585956,780465.4546432465
188933.14823749848,785801.1135268396
190032.5683868678,794170.5152781171
191426.66824548182,806709.6667988566
193101.1424622726,824460.5605544585
195038.8086658503,845830.0199465448
197219.7837788848,866683.7602789009
199621.68804538553,885150.4181565234
202219.87467728244,901407.5120352041
204987.68276382392,915956.5746155119
207896.71084859938,929183.3878727452
210917.108366915,941349.7607048478
214017.881952982,952637.5292406563
217167.2134737902,963183.2817504792
220332.78652620976,973101.0535012542
223482.118047018,982496.8152895434
226582.891633085,991477.7887397121
229603.28915140062,1000158.4280834259
232512.31723617608,1008664.0575866081
235280.1253227176,1017132.4732538478
237878.31195461444,1025712.9505798878
240280.2162211152,1034560.4155684082
242461.1913341497,1043818.7778213983
244398.8575377274,1053579.604243748
246073.3317545182,1063791.194107592
247467.4316131322,1074101.2532300553
248566.85176250152,1083716.2526363756
249360.31066414044,1091528.9279295364
249839.6663559967,1096566.2280752803
250000.0,1098294.81425825
250000.0,1098294.81425825
250160.3336440033,1100041.530614115
250639.68933585956,1105345.0190499104
251433.14823749848,1114217.2237290023
252532.5683868678,1126151.4509529585
253926.66824548182,1139922.2376608027
255601.1424622726,1154203.4688376181
257538.8086658503,1168186.980762621
259719.7837788848,1181556.6468571683
