Time (s),Error (km)
0.0,0.0
160.3336440032764,0.008784964322418766
639.6893358595473,0.0349162677131003
1433.1482374984744,0.07757287832992832
2532.568386867794,0.1349577895428919
3926.6682454818097,0.20394843817277533
5601.142462272616,0.28032424735933
7538.8086658502825,0.36050694654983234
9719.783778884792,0.4459316224487068
12121.688045385534,0.549771978585041
14719.874677282425,0.700226841555278
17487.682763823923,0.9302761028761547
20396.710848599367,1.2583955907781066
23417.108366914985,1.6790883250264568
26517.881952981978,2.1654545366193747
29667.21347379022,2.6752049048113777
32832.78652620977,3.157554938513658
35982.11804701802,3.5613827272426146
39082.89163308501,3.844044114239393
42103.28915140063,3.9792769544949618
45012.31723617607,3.962550041231478
47780.125322717584,3.8128032048541636
50378.31195461445,3.570320557945022
52780.216221115195,3.2908405140968537
54961.19133414971,3.0354325828192628
56898.85753772739,2.8552373320626203
58573.33175451819,2.7741599742697436
59967.431613132205,2.7812055102869504
61066.85176250152,2.8412952240818705
61860.31066414045,2.914861666341951
62339.66635599672,2.971068184140167
62500.0,2.9917580170926708
62500.0,2.9917580170926708
62660.33364400328,3.0133658598349538
63139.68933585955,3.083248050296525
63933.14823749848,3.2150446346294337
65032.568386867795,3.426180645989796
66426.66824548181,3.7302354252652874
68101.14246227262,4.128954362906188
70038.80866585029,4.607408136493401
72219.7837788848,5.13398413272156
74621.68804538553,5.664406643758704
77219.87467728242,6.148289336122221
79987.68276382392,6.537153443261938
82896.71084859937,6.792944641244578
85917.10836691498,6.895707169450303
89017.88195298197,6.8488320452659055
92167.21347379022,6.680649831252961
95332.78652620976,6.442056959380994
98482.11804701801,6.200732238823132
101582.891633085,6.03236156377804
104603.28915140063,6.00813617068197
107512.31723617608,6.178540505272114
110280.12532271759,6.5590610495123745
112878.31195461444,7.127304598731132
115280.2162211152,7.833383233251725
117461.19133414971,8.615205996711921
119398.8575377274,9.410714863029037
121073.33175451819,10.16503905630099
122467.43161313221,10.833688860326747
123566.85176250152,11.38318587749824
124360.31066414044,11.790160232723464
124839.66635599671,12.039719125692857
125000.0,12.123756286656688
125000.0,12.123756286656688
125160.33364400327,12.208062169781615
125639.68933585954,12.461629842043275
126433.14823749848,12.88579628517723
127532.56838686779,13.480859494757842
128926.66824548181,14.243564524762975
130601.14246227262,15.16430883963881
132538.8086658503,16.22471633006949
134719.7837788848,17.396303330893883
137121.68804538553,18.640915607459927
139719.87467728244,19.91338919851781
142487.68276382392,21.166443810524086
145396.71084859938,22.357207745551488
148417.108366915,23.454144521330843
151517.881952982,24.44273074897019
154667.2134737902,25.32822301415024
157832.78652620976,26.134367119909065
160982.118047018,26.89789905710737
164082.891633085,27.659928060460715
167103.28915140062,28.456355179261568
170012.31723617608,29.309881360519256
172780.1253227176,30.225618087555837
175378.31195461444,31.191022848271338
177780.2162211152,32.17946244114882
179961.1913341497,33.15579919325315
181898.8575377274,34.082247743740105
183573.3317545182,34.92318646359923
184967.4316131322,35.6482729852915
186066.85176250152,36.233828698181256
186860.31066414044,36.66286939557844
187339.6663559967,36.92434506473818
187500.0,37.01214985495225
187500.0,37.01214985495225
187660.3336440033,37.10011943890299
188139.68933585956,37.36405334132689
188933.14823749848,37.80363275234371
190032.5683868678,38.41709261653272
191426.66824548182,39.19965167965137
193101.1424622726,40.14186626105926
195038.8086658503,41.228413512810356
197219.7837788848,42.437832744539065
199621.68804538553,43.743641290243445
202219.87467728244,45.116968208125805
204987.68276382392,46.53044528568039
207896.71084859938,47.962643968162695
210917.108366915,49.40198566453634
214017.881952982,50.84893704164235
217167.2134737902,52.3155451188626
220332.78652620976,53.82197386497654
223482.118047018,55.39053550314822
226582.891633085,57.038511404214574
229603.28915140062,58.7715403337736
232512.31723617608,60.57930656987681
235280.1253227176,62.43464363521566
237878.31195461444,64.29617711732945
240280.2162211152,66.11361947521307
242461.1913341497,67.83418413897556
244398.8575377274,69.40850194175685
246073.3317545182,70.7948484441867
247467.4316131322,71.96117752183125
