Time (s),Error (km)
0.0,0.0
160.3336440032764,1189.4376345346543
639.6893358595473,4664.823639180736
1433.1482374984744,9702.925740043047
2532.568386867794,13908.105866506492
3926.6682454818097,12921.888758837817
5601.142462272616,3549.8808787672183
7538.8086658502825,9821.63232789306
9719.783778884792,13729.067246590013
12121.688045385534,343.3982994974786
14719.874677282425,13945.091761909896
17487.682763823923,5531.904897723915
20396.710848599367,12882.14637546246
23417.108366914985,6573.6004759095495
26517.881952981978,13003.874385960777
29667.21347379022,5452.166013267172
32832.78652620977,13649.84007469848
35982.11804701802,3828.8019787631474
39082.89163308501,13994.638485044105
42103.28915140063,3561.554661653992
45012.31723617607,13677.345850437008
47780.125322717584,6393.251452289189
50378.31195461445,11105.561093156532
52780.216221115195,12268.143231424989
54961.19133414971,1523.9343094280764
56898.85753772739,12877.134885768952
58573.33175451819,13259.54506672802
59967.431613132205,6263.791192800392
61066.85176250152,1684.1537670319708
61860.31066414045,7235.947350295959
62339.66635599672,10065.566974983307
62500.0,10883.452212746324
62500.0,10883.452212746324
62660.33364400328,11627.0701204303
63139.68933585955,13358.179603301915
63933.14823749848,14399.41278862016
65032.568386867795,11927.535980401415
66426.66824548181,3651.0946970493756
68101.14246227262,8219.22507170226
70038.80866585029,14394.145472950955
72219.7837788848,5692.921857286164
74621.68804538553,10655.188841519821
77219.87467728242,11846.073309237436
79987.68276382392,6422.071354277714
82896.71084859937,13295.448308006611
85917.10836691498,5375.421422872133
89017.88195298197,13186.435182191466
92167.21347379022,6499.391470257684
95332.78652620976,12402.952829662088
98482.11804701801,7981.206918416357
101582.891633085,11729.801126034437
104603.28915140063,8210.084931289375
107512.31723617608,12358.74109256563
110280.12532271759,5562.666438741216
112878.31195461444,14200.618367590763
115280.2162211152,2329.208590725077
117461.19133414971,11823.585259679756
119398.8575377274,13299.907102897598
121073.33175451819,4427.640812223986
122467.43161313221,5695.509568120077
123566.85176250152,11915.27527541705
124360.31066414044,14155.868529583224
124839.66635599671,14377.441317768948
125000.0,14254.343522082934
125000.0,14254.343522082934
125160.33364400327,14033.38632947439
125639.68933585954,12808.475053529344
126433.14823749848,9125.049111209575
127532.56838686779,1707.9481949377328
128926.66824548181,8134.416094938118
130601.14246227262,14325.590609594528
132538.8086658503,8999.596148944293
134719.7837788848,6266.335396250531
137121.68804538553,14299.939837576114
139719.87467728244,1564.614076720943
142487.68276382392,13954.956502435176
145396.71084859938,4515.214786514966
148417.108366915,13625.019305290089
151517.881952982,4251.6801333436715
154667.2134737902,13976.330744018567
157832.78652620976,2585.6603618632753
160982.118047018,14292.618270211822
164082.891633085,1363.1975560081721
167103.28915140062,14324.615103720038
170012.31723617608,2500.434372923346
172780.1253227176,13689.8289231049
