Time (s),Error (km)
2131.900000,6.816260
2200.200000,1.623439
2270.700000,5.352577
2343.500000,3.879172
2418.600000,4.637421
2496.100000,0.941250
2576.100000,0.958749
2658.600000,4.688912
2743.800000,6.194853
2831.700000,5.471947
2922.500000,4.007257
3016.100000,1.061866
3112.800000,6.283501
3212.500000,4.079546
3315.500000,4.105871
3421.700000,5.618865
3531.400000,3.418050
3644.500000,4.188409
3761.300000,2.729972
3881.900000,7.210834
4006.300000,2.777873
4134.600000,5.025312
4267.100000,1.330914
4403.900000,7.284126
4545.000000,0.613956
4690.600000,5.074037
4841.000000,8.047363
4996.100000,1.361766
5156.200000,2.097564
5321.400000,3.571352
5491.900000,7.270608
5667.900000,7.246562
5849.600000,4.982251
6037.000000,0.485500
6230.500000,4.151008
6430.100000,1.122535
6636.200000,1.806068
6848.800000,6.211324
7068.300000,2.426186
7294.800000,6.091420
7528.600000,4.553244
7769.800000,6.004707
8018.800000,5.982961
8275.800000,5.978759
8541.000000,7.481087
8814.700000,5.290397
9097.100000,0.910419
9388.600000,4.698201
9689.500000,4.063569
10000.000000,0.494729
10320.400000,3.538695
10651.200000,2.147893
10992.500000,4.414601
11344.700000,5.894607
11708.300000,2.865172
12083.500000,4.230189
12470.700000,5.560754
12870.300000,2.408714
13282.700000,5.208980
13708.400000,2.846988
14147.700000,4.995977
14601.000000,0.388854
15068.900000,6.474825
15551.800000,5.782753
16050.200000,1.390289
16564.500000,3.638223
17095.300000,2.124560
17643.100000,0.577167
18208.500000,3.249806
18792.000000,6.766688
19394.200000,0.758256
20015.700000,4.269217
20657.100000,0.429955
21319.000000,0.971045
22002.200000,0.521239
22707.200000,0.534307
23434.900000,5.398637
24185.900000,5.218841
24960.900000,5.126401
25760.800000,4.357029
26586.300000,0.681659
27438.200000,0.163952
28317.500000,1.974042
29224.900000,4.843243
30161.400000,1.087688
31128.000000,5.590261
32125.500000,1.868446
33154.900000,4.808681
34217.400000,1.073109
35313.900000,4.832481
36445.500000,1.928980
37613.400000,1.163499
38818.700000,3.282103
40062.700000,3.353985
41346.500000,2.182761
42671.400000,1.576001
44038.800000,4.312830
45450.000000,1.767542
46906.500000,2.482619
48409.600000,3.514030
49960.900000,5.188987
51561.900000,5.097243
53214.200000,0.551455
54919.400000,1.681151
56679.300000,0.389612
58495.600000,2.587872
60370.100000,1.115173
62304.700000,2.672454
64301.200000,1.580505
66361.700000,2.447303
68488.300000,1.027499
70683.000000,3.695200
72948.100000,2.810230
75285.700000,1.473295
77698.200000,2.214500
80188.000000,3.786190
82757.700000,1.600064
85409.600000,0.805352
88146.600000,1.010912
90971.200000,1.713066
93886.400000,0.792523
96895.000000,3.054533
100000.000000,4.135107
103204.500000,0.494059
106511.700000,0.394836
109924.900000,1.162300
113447.400000,2.643757
117082.800000,0.300511
120834.700000,0.730945
124706.900000,0.484581
128703.100000,5.346787
132827.400000,2.361883
137083.900000,0.821463
141476.700000,1.554639
146010.300000,4.265198
150689.200000,5.830954
155518.100000,7.641655
160501.600000,4.325292
165644.900000,2.330124
170953.000000,1.582247
176431.200000,7.140890
182084.900000,1.586243
187919.800000,3.045807
193941.700000,5.111420
200156.600000,6.803473
206570.600000,7.224124
213190.100000,11.110242
220021.800000,6.241777
227072.400000,10.010113
234349.000000,6.073599
241858.700000,9.095526
249609.000000,15.358495
257607.700000,10.613778
265862.800000,8.469580
274382.300000,14.640956
283174.900000,11.062150
292249.300000,16.970438
301614.400000,16.024846
311279.600000,15.923334
321254.600000,15.956126
331549.200000,21.459074
342173.700000,19.073461
353138.600000,19.475497
364454.900000,18.540355
376133.900000,20.177756
388187.100000,26.351713
400626.500000,24.163585
413464.600000,26.829827
426714.100000,32.973813
440388.100000,34.088134
454500.400000,32.617733
469064.800000,32.863820
484096.000000,38.999016
499608.900000,36.215164
515618.800000,37.058564
532141.800000,40.676212
549194.300000,48.501209
