Time (s),Error (km)
167103.28915140062,2798342.384197833
170012.31723617608,2841576.914079838
172780.1253227176,2902949.865717551
175378.31195461444,2936436.8632576214
177780.2162211152,2992951.954187985
179961.1913341497,3025957.9978456562
181898.8575377274,3055198.317620032
183573.3317545182,3096195.228481077
184967.4316131322,3123195.8577284566
186066.85176250152,3136171.3456069417
186860.31066414044,3145488.870043927
187339.6663559967,3152751.7925387113
187500.0,3155557.456724456
187500.0,3155557.456724456
187660.3336440033,3158560.4123110212
188139.68933585956,3168660.193294546
188933.14823749848,3188049.5511341635
190032.5683868678,3214780.0070328587
191426.66824548182,3238124.1389174396
193101.1424622726,3257671.1433267132
195038.8086658503,3298583.156442491
197219.7837788848,3344342.6692759404
199621.68804538553,3374688.5638421276
202219.87467728244,3435160.5885872655
204987.68276382392,3473786.984043346
207896.71084859938,3535815.998021432
210917.108366915,3581844.185901492
214017.881952982,3646682.3950366154
217167.2134737902,3693888.6239754213
220332.78652620976,3762017.9440106945
223482.118047018,3806996.05137968
226582.891633085,3875651.1140801385
229603.28915140062,3917506.0711016716
232512.31723617608,3982227.413001343
235280.1253227176,4022069.5207413617
237878.31195461444,4074825.7970515136
240280.2162211152,4120068.4277852476
242461.1913341497,4149227.5970241143
244398.8575377274,4195622.323899884
246073.3317545182,4226543.95815448
247467.4316131322,4242248.877148958
248566.85176250152,4259627.594938369
249360.31066414044,4277441.864627602
249839.6663559967,4289509.982406728
250000.0,4293594.871067761
250000.0,4293594.871067761
250160.3336440033,4297650.474898134
250639.68933585956,4309297.983694246
251433.14823749848,4325623.022537819
252532.5683868678,4340961.814739245
253926.66824548182,4357210.902555771
255601.1424622726,4391306.238400055
257538.8086658503,4435974.177861776
259719.7837788848,4463241.58597807
262121.68804538553,4512358.370947468
264719.8746772824,4561115.145162859
267487.68276382395,4604324.01204022
270396.7108485994,4666261.279499076
273417.10836691497,4710635.4735458745
276517.881952982,4776700.0878045
279667.2134737902,4824539.105912104
282832.7865262098,4889444.819161539
285982.118047018,4940176.338969181
289082.89163308503,5001282.782643273
292103.2891514006,5051073.022526458
295012.31723617605,5109509.673268234
297780.1253227176,5151135.994915657
300378.3119546145,5209906.084809667
302780.2162211152,5239691.039924388
304961.1913341497,5288492.522989722
306898.8575377274,5326034.901785276
308573.3317545182,5345374.100597417
309967.4316131322,5371520.584050688
311066.8517625015,5398999.464047714
311860.31066414044,5417363.658498799
312339.66635599674,5426455.1716271965
312500.0,5429105.82726702
312500.0,5429105.82726702
312660.33364400326,5431567.362361671
313139.68933585956,5437940.249822309
313933.1482374985,5446660.631178397
315032.5683868678,5460974.28897782
316426.6682454818,5490620.746878147
318101.1424622726,5530493.699954199
320038.80866585026,5556858.058554096
322219.7837788848,5593451.526562225
324621.6880453855,5648287.910706461
327219.8746772824,5681219.1826407965
329987.68276382395,5744615.433661091
332896.7108485994,5785055.15567439
335917.10836691497,5851159.25593939
339017.881952982,5895530.263488054
342167.2134737902,5964790.638647405
345332.7865262098,6008882.524493559
348482.118047018,6079539.21672159
351582.89163308503,6121517.862304556
354603.2891514006,6190235.334803772
357512.31723617605,6228984.651701049
360280.1253227176,6291617.719995832
362878.3119546145,6329386.317556176
365280.2162211152,6374906.036315182
367461.1913341497,6421883.40223422
369398.8575377274,6444798.009072624
371073.3317545182,6477569.607540624
372467.4316131322,6511972.452567592
373566.8517625015,6532155.448499456
374360.31066414044,6541863.875212658
374839.66635599674,6546996.845397154
375000.0,6548777.581704805
375000.0,6548777.581704805
375160.33364400326,6550642.181917935
