Time (s),Error (km)
2065.700000,5.212223
2131.900000,6.719348
2200.200000,1.398742
2270.700000,5.178948
2343.500000,3.649857
2418.600000,4.395888
2496.100000,0.597310
2576.100000,0.585331
2658.600000,4.357099
2743.800000,5.859810
2831.700000,5.088194
2922.500000,3.558937
3016.100000,0.523272
3112.800000,5.804096
3212.500000,3.517145
3315.500000,3.502664
3421.700000,5.002773
3531.400000,2.716475
3644.500000,3.459674
3761.300000,1.933590
3881.900000,6.465560
4006.300000,1.912482
4134.600000,4.176309
4267.100000,0.402730
4403.900000,6.443010
4545.000000,0.401761
4690.600000,4.164603
4841.000000,7.199636
4996.100000,0.372043
5156.200000,1.131723
5321.400000,2.651738
5491.900000,6.448420
5667.900000,6.448545
5849.600000,4.172298
6037.000000,0.418881
6230.500000,3.410019
6430.100000,0.408764
6636.200000,1.129382
6848.800000,5.661285
7068.300000,1.857419
7294.800000,5.626546
7528.600000,4.084471
7769.800000,5.573513
8018.800000,5.542628
8275.800000,5.513610
8541.000000,7.006467
8814.700000,4.721144
9097.100000,0.280738
9388.600000,3.973767
9689.500000,3.237346
10000.000000,0.612790
10320.400000,2.560078
10651.200000,1.090824
10992.500000,3.389801
11344.700000,4.923013
11708.300000,1.882736
12083.500000,3.362901
12470.700000,4.803562
12870.300000,1.689806
13282.700000,4.574617
13708.400000,2.175301
14147.700000,4.333864
14601.000000,1.028059
15068.900000,5.816589
15551.800000,5.142276
16050.200000,0.794750
16564.500000,3.152420
17095.300000,1.707797
17643.100000,0.219934
18208.500000,3.073464
18792.000000,6.605888
19394.200000,0.453216
20015.700000,3.685030
20657.100000,1.081217
21319.000000,1.859041
22002.200000,0.418499
22707.200000,0.363768
23434.900000,5.744256
24185.900000,5.684567
24960.900000,5.321213
25760.800000,4.052435
26586.300000,0.309595
27438.200000,0.892105
28317.500000,2.002359
29224.900000,5.466556
30161.400000,1.688236
31128.000000,5.639309
32125.500000,1.231476
33154.900000,4.223324
34217.400000,0.972800
35313.900000,4.793427
36445.500000,1.186433
37613.400000,0.757785
38818.700000,1.569605
40062.700000,2.190820
41346.500000,0.634721
42671.400000,1.465171
44038.800000,1.155955
45450.000000,4.143988
46906.500000,0.338330
48409.600000,0.880362
49960.900000,1.162755
51561.900000,2.202934
53214.200000,3.543643
54919.400000,3.321428
56679.300000,3.392979
58495.600000,0.865611
60370.100000,5.792590
62304.700000,0.781648
64301.200000,4.004516
66361.700000,1.669679
68488.300000,3.551920
70683.000000,6.622737
72948.100000,6.728794
75285.700000,1.663989
77698.200000,6.983372
80188.000000,8.702487
82757.700000,3.720612
85409.600000,5.065724
88146.600000,5.222413
90971.200000,8.568445
93886.400000,7.199814
96895.000000,10.169426
100000.000000,10.846584
103204.500000,6.682946
106511.700000,6.594485
109924.900000,4.248731
113447.400000,9.379470
117082.800000,6.181527
120834.700000,7.052259
124706.900000,7.504105
128703.100000,14.225882
132827.400000,11.358815
137083.900000,8.812523
141476.700000,11.768978
146010.300000,14.872609
150689.200000,15.127029
155518.100000,15.844101
160501.600000,13.527049
165644.900000,13.198859
170953.000000,13.306441
176431.200000,19.954935
182084.900000,14.967240
187919.800000,16.438123
193941.700000,18.247269
200156.600000,19.148773
206570.600000,19.706689
213190.100000,24.705729
220021.800000,21.447356
227072.400000,26.237683
234349.000000,21.034335
241858.700000,23.688766
249609.000000,32.141973
257607.700000,27.872486
265862.800000,27.899146
274382.300000,32.671050
283174.900000,28.951475
292249.300000,34.795623
301614.400000,37.456262
311279.600000,35.800268
321254.600000,35.957659
331549.200000,42.418264
342173.700000,40.933571
353138.600000,42.734796
364454.900000,42.302627
376133.900000,43.968919
388187.100000,52.531485
400626.500000,49.831395
413464.600000,49.518399
426714.100000,57.427560
440388.100000,58.952648
454500.400000,57.204644
469064.800000,58.469073
484096.000000,66.668796
499608.900000,60.135778
515618.800000,65.236713
532141.800000,67.718346
549194.300000,74.423151
566793.200000,77.863688
584956.100000,79.923371
603701.000000,84.981835
623046.600000,84.586560
643012.100000,90.005392
663617.500000,92.189451
684883.100000,99.512740
