Time (s),Error (km)
632538.8086658503,257233352.27817798
634719.7837788848,258180631.61586854
637121.6880453855,259220875.2998193
639719.8746772824,260332102.77066272
642487.6827638239,261539580.56098956
645396.7108485993,262781166.24895814
648417.108366915,264098758.30953035
651517.8819529819,265423088.11931637
654667.2134737902,266795660.6562598
657832.7865262098,268149358.2332972
660982.1180470181,269519869.4391563
664082.891633085,270847835.5669688
667103.2891514007,272161135.714981
670012.3172361761,273406338.44867444
672780.1253227176,274612676.5437224
675378.3119546145,275720427.1851533
677780.2162211152,276770045.5038718
679961.1913341497,277704797.84936285
681898.8575377273,278535569.1270071
683573.3317545182,279269064.28944504
684967.4316131322,279871938.2607952
686066.8517625015,280339277.02346206
686860.3106641405,280676924.95117307
687339.6663559967,280882691.2662579
687500.0,280951904.5402981
687500.0,280951904.5402981
687660.3336440033,281021316.7612676
688139.6893358595,281229941.9338572
688933.1482374985,281577700.6548426
690032.5683868678,282058601.40763724
691426.6682454818,282657253.1263901
693101.1424622727,283369620.6333468
695038.8086658503,284213353.8980763
697219.7837788848,285158818.7220302
699621.6880453855,286183418.4352796
702219.8746772824,287318692.9043466
704987.6827638239,288500102.62242615
707896.7108485993,289767571.4629324
710917.108366915,291059499.4349774
714017.8819529819,292409714.7470061
717167.2134737902,293756098.12961084
720332.7865262098,295135875.0390119
723482.1180470181,296480963.3271345
726582.891633085,297833465.05992436
729603.2891514007,299122695.4308476
732512.3172361761,300392436.78703105
735280.1253227176,301573129.8696237
737878.3119546145,302706221.68813837
740280.2162211152,303736721.6259035
742461.1913341497,304674317.34532255
744398.8575377273,305522171.4916241
746073.3317545182,306238635.8228229
747467.4316131322,306832615.1616836
748566.8517625015,307309842.2340738
749360.3106641405,307657892.0461978
749839.6663559967,307867966.325612
750000.0,307938014.9121691
750000.0,307938014.9121691
750160.3336440033,308007913.08792514
750639.6893358595,308215824.8876905
751433.1482374985,308556210.7995203
752532.5683868678,309023120.35491914
753926.6682454818,309620316.4642438
755601.1424622727,310352814.3374865
757538.8086658503,311190844.03667855
759719.7837788848,312120290.9684512
762121.6880453855,313169780.5059846
764719.8746772824,314281972.8930497
767487.6827638239,315481602.57895726
770396.7108485993,316734436.2817475
773417.108366915,318039897.9196264
776517.8819529819,319375500.0221711
779667.2134737902,320738909.3969258
782832.7865262098,322098877.6329036
785982.1180470181,323466132.04494804
789082.891633085,324794952.0286417
792103.2891514007,326108418.78062004
795012.3172361761,327354505.7778815
797780.1253227176,328556260.9642637
800378.3119546145,329674938.9876228
802780.2162211152,330706950.3188141
804961.1913341497,331659754.8893744
806898.8575377273,332485508.42213905
808573.3317545182,333205896.92404103
809967.4316131322,333816913.06343967
811066.8517625015,334294772.36121285
811860.3106641405,334634285.91428125
812339.6663559967,334837869.95031065
812500.0,334905872.21108437
812500.0,334905872.21108437
812660.3336440033,334973883.1709887
813139.6893358595,335177592.21938556
813933.1482374985,335517552.7599788
815032.5683868678,335996047.3080319
816426.6682454818,336606859.02482283
818101.1424622727,337326296.3299157
820038.8086658503,338152623.25270677
822219.7837788848,339105927.95714575
824621.6880453855,340136807.0223273
827219.8746772824,341256740.5482777
829987.6827638239,342457353.5608834
832896.7108485993,343704452.3395433
835917.108366915,345016946.32740915
839017.8819529819,346346781.839226
842167.2134737902,347712938.53178936
845332.7865262098,349074100.588
848482.1180470181,350436254.74665505
851582.891633085,351773146.248789
854603.2891514007,353077310.15783346
857512.3172361761,354331431.4655104
860280.1253227176,355529833.23216754
862878.3119546145,356643013.71426237
865280.2162211152,357692050.07124853
867461.1913341497,358621069.41272616
869398.8575377273,359460186.0854619
871073.3317545182,360192181.0780982
872467.4316131322,360788653.2155081
873566.8517625015,361255739.50225836
874360.3106641405,361596609.8729914
874839.6663559967,361804829.498416
875000.0,361874816.1627957
875000.0,361874816.1627957
875160.3336440033,361944941.1610955
875639.6893358595,362155148.18742275
876433.1482374985,362503047.3183005
877532.5683868678,362979594.9904153
878926.6682454818,363573114.27925867
880601.1424622727,364290406.13208574
882538.8086658503,365138534.4496036
884719.7837788848,366075025.29119754
887121.6880453855,367106644.0449905
889719.8746772824,368238996.3415989
892487.6827638239,369420030.4592379
895396.7108485993,370689655.8017514
