Time (s),Error (km)
702219.8746772824,32708213.766300544
704987.6827638239,32826053.22728656
707896.7108485993,32975169.39609987
710917.108366915,33104902.79145941
714017.8819529819,33262723.165877026
717167.2134737902,33400092.566982754
720332.7865262098,33557367.424649045
723482.1180470181,33700260.92373833
726582.891633085,33848055.76836541
729603.2891514007,33990721.10833792
732512.3172361761,34125622.069915734
735280.1253227176,34257323.64657132
737878.3119546145,34380450.566660486
740280.2162211152,34487959.90441304
742461.1913341497,34600712.88062925
744398.8575377273,34682128.36954861
746073.3317545182,34760725.65680621
747467.4316131322,34834682.59687358
748566.8517625015,34887161.30049182
749360.3106641405,34920377.723275386
749839.6663559967,34939762.33676201
750000.0,34946319.32838812
750000.0,34946319.32838812
750160.3336440033,34952964.76244351
750639.6893358595,34973615.771955766
751433.1482374985,35011221.26732298
752532.5683868678,35069048.672293045
753926.6682454818,35139926.66183227
755601.1424622727,35210568.31144745
757538.8086658503,35299959.90847741
759719.7837788848,35412328.75186871
762121.6880453855,35513625.49372968
764719.8746772824,35646263.02852422
767487.6827638239,35767313.706519835
770396.7108485993,35912997.711458094
773417.108366915,36045401.87165241
776517.8819529819,36202117.38823563
779667.2134737902,36338459.23267892
782832.7865262098,36499041.35700297
785982.1180470181,36636680.0192666
789082.891633085,36791045.31311975
792103.2891514007,36926481.27069206
795012.3172361761,37068829.13412493
797780.1253227176,37193151.99224806
800378.3119546145,37323086.32979456
802780.2162211152,37425672.7644697
804961.1913341497,37539159.28482467
806898.8575377273,37625229.46281005
808573.3317545182,37698233.17940148
809967.4316131322,37770838.916916914
811066.8517625015,37827127.97773676
811860.3106641405,37863025.70425589
812339.6663559967,37882998.90583188
812500.0,37889525.69237787
812500.0,37889525.69237787
812660.3336440033,37896025.736137874
813139.6893358595,37915615.81486328
813933.1482374985,37950184.39526499
815032.5683868678,38004851.775782414
816426.6682454818,38078359.11744321
818101.1424622727,38153799.147228025
820038.8086658503,38237492.53075077
822219.7837788848,38350995.06125763
824621.6880453855,38455577.13953984
827219.8746772824,38582539.03529658
829987.6827638239,38710165.21886628
832896.7108485993,38849162.90850933
835917.108366915,38987829.984960124
839017.8819529819,39139296.12389941
842167.2134737902,39279203.62326219
845332.7865262098,39438412.89473243
848482.1180470181,39575097.73940747
851582.891633085,39732417.33960692
854603.2891514007,39863534.3127942
857512.3172361761,40010825.41890362
860280.1253227176,40130394.46119649
862878.3119546145,40263810.53898982
865280.2162211152,40365728.57943832
867461.1913341497,40475707.165437795
869398.8575377273,40568140.71355656
871073.3317545182,40638055.01784404
872467.4316131322,40706665.75340481
873566.8517625015,40764803.49029327
874360.3106641405,40803788.19443811
874839.6663559967,40825311.728043206
875000.0,40832200.93862702
875000.0,40832200.93862702
875160.3336440033,40838964.41431512
875639.6893358595,40858688.09106756
876433.1482374985,40891438.41836212
877532.5683868678,40941962.247719504
878926.6682454818,41014909.995906696
880601.1424622727,41096170.52073182
882538.8086658503,41177331.15242933
884719.7837788848,41287699.65060305
887121.6880453855,41398621.5033292
889719.8746772824,41518371.95734311
892487.6827638239,41653205.14205699
895396.7108485993,41785032.92323825
898417.108366915,41930931.87642652
901517.8819529819,42075264.93169097
904667.2134737902,42221705.91060656
907832.7865262098,42375639.355008245
910982.1180470181,42515825.535091065
914082.891633085,42671510.58634251
917103.2891514007,42802758.93714084
920012.3172361761,42950684.65390954
922780.1253227176,43069849.27698892
925378.3119546145,43202232.78766421
927780.2162211152,43307775.41835847
929961.1913341497,43411593.178620756
931898.8575377273,43509525.76854571
933573.3317545182,43579931.55538747
934967.4316131322,43643596.068214
