Time (s),Error (km)
0.0,0.0
160.3336440032764,0.014515579507527713
639.6893358595473,0.056477227208890805
1433.1482374984744,0.12199649272891325
2532.568386867794,0.20770019790356822
3926.6682454818097,0.31573777675510967
5601.142462272616,0.45953016542342173
7538.8086658502825,0.6650465028239121
9719.783778884792,0.9622440231984555
12121.688045385534,1.3675835147606592
14719.874677282425,1.8449368043357268
17487.682763823923,2.1079426645570036
20396.710848599367,1.61774672852249
23417.108366914985,4.434383793361347
26517.881952981978,7.061520687213507
29667.21347379022,9.190825062107855
32832.78652620977,11.094255559017599
35982.11804701802,12.837372325293677
39082.89163308501,14.452577095530373
42103.28915140063,15.964786127686521
45012.31723617607,17.39447179131381
47780.125322717584,18.756559019797965
50378.31195461445,20.058710470471073
52780.216221115195,21.30030443898531
54961.19133414971,22.47256944298635
56898.85753772739,23.559773451227485
58573.33175451819,24.5410530720111
59967.431613132205,25.39246422858962
61066.85176250152,26.089079914871967
61860.31066414045,26.607240137246148
62339.66635599672,26.92709979372692
62500.0,27.035297118583717
62500.0,27.035297118583717
62660.33364400328,27.14412151281684
63139.68933585955,27.473344652538184
63933.14823749848,28.03185206654878
65032.568386867795,28.83694466481485
66426.66824548181,29.919728435781224
68101.14246227262,31.337497333500927
70038.80866585029,33.20243939805866
72219.7837788848,35.74294999074857
74621.68804538553,39.35251120866607
77219.87467728242,43.684258090288736
79987.68276382392,43.31981746912435
82896.71084859937,38.99027339811985
85917.10836691498,37.11700535918391
89017.88195298197,37.15476935779364
92167.21347379022,38.17061702706266
95332.78652620976,39.74174254656256
98482.11804701801,41.699905846166104
101582.891633085,43.977635250011396
104603.28915140063,46.53999686817692
107512.31723617608,49.355229125481955
110280.12532271759,52.38335389762529
112878.31195461444,55.573369432415454
115280.2162211152,58.863873533340005
117461.19133414971,62.183764439096905
119398.8575377274,65.45093176778613
121073.33175451819,68.56842764478782
122467.43161313221,71.41989609202581
123566.85176250152,73.86867802685764
124360.31066414044,75.76626936551617
124839.66635599671,76.97314476362428
125000.0,77.38787090445442
125000.0,77.38787090445442
125160.33364400327,77.80841038553352
125639.68933585954,79.10213387930114
126433.14823749848,81.37483878907068
127532.56838686779,84.83864116811343
128926.66824548181,89.87860558795929
130601.14246227262,97.13959803473145
132538.8086658503,107.28042791918477
134719.7837788848,117.62886668931363
137121.68804538553,114.2594029999347
139719.87467728244,98.58164615785378
142487.68276382392,86.5286620225376
145396.71084859938,79.67316500477993
148417.108366915,76.226301313853
151517.881952982,74.98854828456035
154667.2134737902,75.33177728862803
157832.78652620976,76.93353475603622
160982.118047018,79.61505378433543
164082.891633085,83.25664263783715
167103.28915140062,87.75809747444036
170012.31723617608,93.02468250423156
172780.1253227176,98.96618155935506
