Algorithm,Execution Time (s)
RK4,0.00464032,0.592372,0.597012
RK8,0.00464032,4.36245,4.3671
ODE45,0.00464032,2.69387,2.69851
ODE78,0.00464032,8.34042,8.34506
ODE113,0.00464032,4.45483,4.45947
MPCI,0.0,6.29438,6.29438
