Algorithm,Execution Time (s)
RK4,0.0118486,2.03366,2.04551
RK8,0.0118486,14.9084,14.9203
ODE45,0.0118486,5.6838,5.69564
ODE78,0.0118486,16.4506,16.4624
ODE113,0.0118486,47.3891,47.4009
MPCI,0.0,25.7453,25.7453
