Algorithm,Execution Time (s)
RK4,0.0193173,6.93752,6.95684
RK8,0.0193173,54.5164,54.5357
ODE45,0.0193173,19.9067,19.926
ODE78,0.0193173,72.8314,72.8507
ODE113,0.0193173,48.1205,48.1398
MPCI,0.0,145.111,145.111
