Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-3314.583721450000211917,2809.024805009999909089,-5400.462219259999983478
35.460167564386665617,-3433.588798840131858015,2572.108343763753509847,-5443.988095344847351953
134.817349181004402681,-3739.047979699564166367,1888.883918649223460307,-5522.149718073229450965
278.392636494816031245,-4101.878270162166700175,864.489799538917736754,-5519.891568393347370147
437.749183017977088639,-4386.365766560572410526,-296.253673903516187238,-5358.374325903011595074
581.324470331788688782,-4529.249806754636665573,-1335.364975042375590419,-5073.467022750066462322
680.681651948406511110,-4563.076651863838378631,-2036.750618142403027377,-4802.574536735789479280
716.141819512793176727,-4562.130670316888426896,-2281.681981420004376560,-4691.966020479888356931
751.601987077179842345,-4554.329137233601613843,-2523.184630921829011641,-4574.287426797863190586
850.959168693797550986,-4496.082376196868608531,-3178.518625935654199566,-4208.441620912881262484
994.534456007609151129,-4318.529862919579500158,-4057.327825848926295293,-3593.097062477670533553
1153.891002530770265366,-3997.196709881538026821,-4914.869998263988236431,-2806.941211957732775772
1297.466289844581751822,-3603.426703133994124073,-5560.369505293305337545,-2024.742335608039184081
1396.823471461199687838,-3278.203679949999695964,-5927.573624691945042287,-1452.899282766797796285
1432.283639025586353455,-3152.524844382201536064,-6041.842167316150153056,-1244.276838426562562745
1467.743806589973019072,-3022.088377958640194265,-6146.992652257792542514,-1033.771438114779812167
1567.100988206590727714,-2632.970779658161063708,-6391.738999743411113741,-436.641936891889997696
1710.676275520402441543,-2016.874727486254869291,-6611.093614968396650511,433.521592848190152836
1870.032822043563555781,-1275.381074034586617927,-6663.107685488364950288,1385.826491857859764423
2013.608109357375269610,-573.400250861001040903,-6536.160717392076549004,2208.390041287976600870
2112.965290973992978252,-78.250596610998144342,-6353.327737716347655805,2746.736620087895971665
2148.425458538379643869,98.996645663195366183,-6269.697025724418381287,2931.284705253708580130
2183.885626102766309486,276.094269057695498759,-6176.590522310498272418,3111.390340805259256740
2283.242807719384018128,769.234738201052664408,-5866.496323231092901551,3590.074758944304448960
2426.818095033195731958,1464.226810143519969643,-5296.703589866661786800,4205.032766583828561124
2586.174641556356618821,2192.519993947334114637,-4511.685445208695455221,4764.968112145654231426
2729.749928870168332651,2792.144064851666826144,-3686.074924128144630231,5145.336230040248665318
2829.107110486786041292,3167.533613916573358438,-3060.092357807498501643,5334.366784092271700501
2864.567278051172706910,3292.642819419003899384,-2827.507533875530043588,5386.585197871049786045
2900.027445615559372527,3412.781012346794341283,-2590.653924497672960570,5430.648788144262653077
2999.384627232177081169,3721.408313082615222811,-1907.339617489872807710,5510.157798520171127166
3142.959914545988794998,4088.699813581633407011,-882.205966913106294669,5509.395272106739867013
3302.316461069149681862,4377.805689301899292332,280.012710831664662692,5348.884559181025906582
3445.891748382961395691,4524.419140991484709957,1320.840267795494582970,5064.321481595769000705
3545.248929999579104333,4560.543798304795927834,2023.529733695440882002,4793.393120525186532177
3580.709097563965769950,4560.358383686752858921,2268.937022808735036961,4682.725096779476189113
3616.169265128352435568,4553.285562215947720688,2510.917583861148614233,4564.965308788175207155
3715.526446744970144209,4496.910439791648059327,3167.584453343335553654,4198.793382152212871006
3859.101734058781858039,4321.628223133054234495,4048.245573066153156105,3582.797701856902676809
4018.458280581943199650,4002.256954681119623274,4907.666261974992266914,2795.829167181618686300
4162.033567895754458732,3609.817998224815255526,5554.679033310781051114,2012.968600406509267486
4261.390749512373076868,3285.312927586269779567,5922.847506280869311013,1440.771691764578690709
4296.850917076759287738,3159.855543051239692431,6037.448702115530068113,1232.050635176835612583
4332.311084641146408103,3029.623903424244872440,6142.927865699023641355,1021.462937059767000392
4431.668266257764116745,2640.999820994043147948,6388.586962861008032633,424.196409719472114830
4575.243553571575830574,2025.436846157757599940,6609.300992002525163116,-445.907265703798373124
4734.600100094736262690,1284.324773634043140191,6663.011809722076577600,-1397.800940921327992328
4878.175387408547976520,582.509095956208511780,6537.889639517575233185,-2219.744314052752542921
4977.532569025166594656,87.364712202299870114,6356.536094140136810893,-2757.575225951695301774
5012.992736589552805526,-89.905206839476505820,6273.481475795722872135,-2941.931196692162757245
5048.452904153939016396,-267.039716163627872447,6180.977447481861418055,-3121.843716306272654037
5147.810085770556725038,-760.367406920254779834,5872.714568531961958797,-3600.000007109402304195
5291.385373084368438867,-1455.888256121631457063,5305.936047895193041768,-4214.308842013549110561
5450.741919607528870984,-2185.213713637072032725,4524.714023464524871088,-4773.839221412480583240
5594.317206921340584813,-2786.257659440077986801,3702.811017833357709605,-5154.267725987014273414
5693.674388537958293455,-3162.940514461032762483,3079.466676086580719129,-5343.631168786390844616
5729.134556102345413819,-3288.577016517272113560,2847.823301753224313870,-5396.031317726429733739
5764.594723666732534184,-3409.278058858188614977,2611.905939068301904626,-5440.310828221963674878
5863.951905283350242826,-3719.675002674887764442,1931.158242171823303579,-5520.609604786440286261
6007.527192597161956655,-4090.027370331969450490,909.457677980383891736,-5521.464932002272689715
6166.883739120322388771,-4383.196799874514908879,-249.590798624133896055,-5363.355493842307623709
6310.459026434134102601,-4533.993909755549793772,-1288.382890800121231223,-5081.393647169817086251
6409.816208050751811243,-4573.241295850924871047,-1990.224457791969825848,-4812.430632861167396186
6445.276375615138931607,-4574.204437936824433564,-2235.451883232100499299,-4702.483978408811708505
6480.736543179526051972,-4568.294045045452548948,-2477.320143494863259548,-4585.451562280232792546
6580.093724796143760614,-4515.226267058609664673,-3134.044140220251392748,-4221.324555490036800620
6723.669012109955474443,-4344.745703771519401926,-4015.784988895527476416,-3608.191907400362651970
6883.025558633115906559,-4030.502416329812149343,-4877.778522927877929760,-2824.055525657180169219
7026.600845946927620389,-3642.262951328379585902,-5528.261031831671061809,-2043.233639706313624629
7125.958027563545329031,-3320.315011943087029067,-5899.387788622949301498,-1472.078146288006337272
