Algorithm,Execution Time (s)
RK4,0.00230896,0.405381,0.40769
RK8,0.00230896,3.82221,3.82452
ODE45,0.00230896,1.7635,1.76581
ODE78,0.00230896,3.81268,3.81499
ODE113,0.00230896,3.7294,3.73171
MPCI,0.0,8.65724,8.65724
