Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-23760.532622380000248086,-33715.879108560002350714,-8669.038042340000174590
133.315731723581166079,-23420.924238604184210999,-33941.149448905998724513,-8714.353121264772198629
506.858111216317468006,-22457.666236493365431670,-34555.168718932014598977,-8836.917275411427908693
1046.642489023029384043,-21036.439837462683499325,-35396.995175194184412248,-9002.408534058968143654
1645.757949098142717048,-19420.891492884238687111,-36267.020974352606572211,-9169.730818519918102538
2185.542326904854235181,-17933.473818196729553165,-36991.596699501569673885,-9305.488158103835303336
2559.084706397590707638,-16887.724009157445834717,-37459.497970180149422958,-9390.997763673914960236
2692.400438121172101091,-16511.422863915940979496,-37619.770748864924826194,-9419.829946543748519616
2825.716169844753494544,-16133.558875850041658850,-37776.484778642960009165,-9447.770944897796653095
3199.258549337489512254,-15066.794817369376687566,-38196.504955479729687795,-9521.290460230928147212
3739.042927144201712508,-13505.719671023090995732,-38753.259837790239544120,-9615.023043302311634761
4338.158387219315045513,-11748.637038404653139878,-39300.813359121784742456,-9701.593644143222263665
4877.942765026025881525,-10146.245833073769972543,-39729.880350422259652987,-9763.723945801450099680
5251.485144518763263477,-9027.995879217944093398,-39990.773013531412289012,-9797.860069553558787447
5384.800876242344202183,-8627.230758281746602734,-40076.703102327468513977,-9808.282368033274906338
5518.116607965925140888,-8225.648384401072689798,-40158.842465079840621911,-9817.776832593483050005
5891.658987458661613346,-7096.420350297385994054,-40368.734381868482159916,-9839.430239024981347029
6431.443365265373358852,-5455.548098791944539698,-40619.045010737390839495,-9857.808845237983405241
7030.558825340486691857,-3624.523676970262386021,-40823.113967288809362799,-9860.309549940169745241
7570.343203147198437364,-1968.800865120864955315,-40940.213552911263832357,-9846.433807692050322657
7943.885582639934000326,-821.062259603245593098,-40984.096213437434926163,-9827.891354808121832320
8077.201314363515848527,-411.247122913440421144,-40992.390575325240206439,-9819.505743246700149029
8210.517046087097696727,-1.392487512851829479,-40996.807984530023531988,-9810.191344273953291122
8584.059425579833259690,1146.868804269581687549,-40988.533212116897630040,-9779.153945674614078598
9123.843803386545914691,2804.424722557152563240,-40922.822115678041882347,-9721.483660764486558037
9722.959263461658338201,4638.975176245738111902,-40775.615748167350830045,-9639.831964004322799155
10262.743641268370993203,6284.358252026857371675,-40576.297896519397909287,-9550.496514138430939056
10636.286020761106556165,7417.449292084645094292,-40401.520168721654044930,-9479.997469734453261481
10769.601752484688404365,7820.555423175432224525,-40331.873116678092628717,-9453.129606517899446771
10902.917484208270252566,8222.922271575776903774,-40258.412228368142677937,-9425.367770109627599595
11276.459863701005815528,9346.065665425294355373,-40032.326607288727245759,-9342.842072295925390790
11816.244241507718470530,10956.580774011736139073,-39653.175761184793373104,-9211.353521215180080617
12415.359701582830894040,12724.126959943991096225,-39160.416421578920562752,-9048.703858531715013669
12955.144079389543549041,14295.924083193154729088,-38652.399868629865522962,-8887.356582923555833986
13328.686458882279112004,15370.814691453460909543,-38265.720256535467342474,-8767.620635616978688631
13462.002190605860960204,15751.717654978127029608,-38120.823375849911826663,-8723.306801484173774952
13595.317922329442808405,16131.131414447201677831,-37972.322463519842131063,-8678.168184252635910525
13968.860301822178371367,17185.987116822343523381,-37537.157286047819070518,-8547.336320033165975474
14508.644679628891026368,18687.562555935543059604,-36859.199192922045767773,-8347.097927992619588622
15107.760139704003449879,20320.180311927546426887,-36039.891267751663690433,-8109.717511143383489980
15647.544517510716104880,21757.986876656359527260,-35242.761960479176195804,-7882.574502469662547810
16021.086897003451667842,22733.373376990268297959,-34659.083522997461841442,-7718.213616571924831078
16154.402628727033516043,23077.438020438818057301,-34444.520009830121125560,-7658.160387820003052184
16287.718360450613545254,23419.321287631923041772,-34226.700655967382772360,-7597.383223780385378632
16661.260739943347289227,24365.362920862673490774,-33599.219863511170842685,-7423.282840304843375634
17201.045117750061763218,25700.311691629682172788,-32648.566669068644841900,-7162.003801739967457252
17800.160577825172367739,27135.284039561538520502,-31534.259059501775482204,-6859.030267971275861782
