Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-23760.532622380000248086,-33715.879108560002350714,-8669.038042340000174590
27.627671895039068062,-23690.337477755929285195,-33762.825775105666252784,-8678.496440635481121717
110.227190280299964797,-23479.899330690441274783,-33902.365036947798216715,-8706.564087282078617136
246.950972322142604298,-23129.698757005160587141,-34130.630498638347489759,-8752.327888540778076276
436.396046999979375869,-22640.662489246980840107,-34441.297730917482113000,-8814.297815876263484824
676.618451487469997119,-22014.340801179474510718,-34825.763991321851790417,-8890.454402256569665042
965.153178841721114622,-21253.134017099750053603,-35273.399831512419041246,-8978.314684435255912831
1299.039472310207884220,-20360.547997097241022857,-35771.870959863954340108,-9075.015691101307311328
1674.851206701598584914,-19341.455075751386175398,-36307.526246376852213871,-9177.413897578087926377
2088.732045066507907904,-18202.335282396103139035,-36865.844270536872500088,-9282.198191661338569247
2536.435009933052697306,-16951.473002771566825686,-37431.926580298226326704,-9386.012890674926893553
3013.366063042790301552,-15599.086678507235774305,-37991.021293523190252017,-9485.586325716411010944
3514.631246399987048790,-14157.373627070523070870,-38529.056404660710541066,-9577.859601018548346474
4035.086900903223522619,-12640.458334373357502045,-39033.158785468396672513,-9660.109487516125227557
4569.392447248268581461,-11064.240142645243395236,-39492.132975534499564674,-9730.059148200989511679
5112.065187498696104740,-9446.144456892763628275,-39896.873897217170451768,-9785.970609635185610387
5657.536564985991390131,-7804.789628887347134878,-40240.689834943746973295,-9826.713625081365535152
6200.209305236419822904,-6159.588719815015792847,-40519.516357579326722771,-9851.806791238725054427
6734.514851581463517505,-4530.310637303856310609,-40732.008024111695704050,-9861.428389106384202023
7254.970506084700900828,-2936.628113876930456172,-40879.502143921556125861,-9856.396273053938784869
7756.235689441897193319,-1397.680327661717456067,-40965.856843058238155209,-9838.118050409198986017
8233.166742551637071301,68.324344758315305626,-40997.173433136500534602,-9808.514588944943170645
8680.869707418178222724,1444.444608976959443680,-40981.419854635685624089,-9769.921393235694267787
