Algorithm,Execution Time (s)
RK4,0.0150414,4.74834,4.76338
RK8,0.0150414,23.2198,23.2348
ODE45,0.0150414,7.61532,7.63037
ODE78,0.0150414,31.8494,31.8644
ODE113,0.0150414,6.98939,7.00443
MPCI,0.0,135.938,135.938
