Algorithm,Execution Time (s)
RK4,0.0991596,16.4155,16.5147
RK8,0.0991596,110.802,110.901
ODE45,0.0991596,38.5963,38.6955
ODE78,0.0991596,138.128,138.227
ODE113,0.0991596,44.4986,44.5977
MPCI,0.0,762.637,762.637
