Algorithm,Execution Time (s)
RK4,0.004556,1.24678,1.25134
RK8,0.004556,10.6984,10.703
ODE45,0.004556,3.91897,3.92353
ODE78,0.004556,17.3387,17.3433
ODE113,0.004556,49.2696,49.2741
MPCI,0.0,28.1147,28.1147
