Algorithm,Execution Time (s)
RK4,0.0208992,6.8789,6.8998
RK8,0.0208992,53.3149,53.3358
ODE45,0.0208992,18.1212,18.1421
ODE78,0.0208992,62.9044,62.9253
ODE113,0.0208992,52.6707,52.6916
MPCI,0.0,141.325,141.325
