Time (s), X (km), Y (km), Z (km)
691728.517434923793189228,671.470361129055163474,340.260987246182310173,7106.139767679962460534
691800.498986865743063390,905.287828796015219268,819.656666794095599471,7040.878828801438430673
691864.244362988276407123,1108.138562372302885706,1240.432928443010496267,6949.893106464239281195
691916.967584470752626657,1272.256069268128612748,1584.395157228752168521,6851.372177435597222939
691956.364393540192395449,1392.408750393648915633,1838.348908160038490678,6764.187930994326961809
691980.712960593402385712,1465.505332880182777444,1993.777236964968324173,6704.573979788359793019
691988.949136412702500820,1490.019614871010617208,2046.066732992622974052,6683.426267200683469127
691997.185312232002615929,1514.424003776219478823,2098.205325910607825790,6661.784352665126789361
692021.533879285212606192,1585.910555789264662963,2251.422790249248464534,6594.929916821755796263
692060.930688354652374983,1699.393141215934065258,2496.217267014960270899,6477.749695153805987502
692113.653909837128594518,1846.742219103328352503,2817.153198717262966966,6303.821028329683940683
692177.399285959661938250,2017.401214217915367044,3193.723401193534300546,6068.073941081185694202
692249.380837901611812413,2199.356248907611188770,3601.899446456563055108,5769.609392577573089511
692326.452626437181606889,2380.414165004911865253,4016.381988346779962740,5413.951972254408246954
692405.246244576061144471,2549.609269133831276122,4413.278316706143414194,5014.113575439545456902
692482.318033111630938947,2698.453928706509486801,4772.680502610959592857,4590.142639968576077081
692554.299585053580813110,2821.733204407134053326,5080.528336783565464430,4167.251125696736380633
692618.044961176114156842,2917.640728580553059146,5329.281925816340844904,3772.995671198895252019
692670.768182658590376377,2987.229409017590114672,5517.255232194092059217,3434.188177548654493876
692710.164991728030145168,3033.336846056143258465,5646.843974595002691785,3174.157370696456837322
692734.513558781240135431,3059.273763043102917436,5722.175024572814436397,3010.731462455657492683
692742.749734600540250540,3067.600898557393065857,5746.822653373360481055,2955.004338905277563754
692750.985910419840365648,3075.701378053192456719,5771.045666330329368066,2899.058315092021985038
692775.334477473050355911,3098.317592131698802405,5840.155733935295756964,2732.425334008270965569
692814.731286542490124702,3130.668040836756972567,5943.972224890301731648,2459.108317922751211881
692867.454508024966344237,3165.673086037820212368,6067.156758902229739761,2086.900911829167853284
692931.199884147499687970,3195.191679567978098930,6191.537661093736460316,1628.529787427726660098
693003.181436089449562132,3211.526468528958048410,6299.036067128226022760,1102.358136954126166529
693080.253224625019356608,3208.936733136761631613,6374.741291203532455256,532.146250107119954009
693159.046842763898894191,3184.847047295916581788,6409.537830057835890329,-54.341163172265396497
693236.118631299468688667,3140.471042899639996904,6401.692128607716767874,-627.684619850456783752
693308.100183241418562829,3080.695927867823684210,6357.010586292029984179,-1159.563597908707833994
693371.845559363951906562,3013.257683453244226257,6287.529515687285311287,-1625.211790125034440280
693424.568780846428126097,2947.409290611107280711,6209.062056709251010034,-2004.996425421719777660
693463.965589915867894888,2892.380658595214754314,6138.168846731659868965,-2284.884686924122433993
693488.314156969077885151,2855.925911388044823980,6089.170231810086079349,-2455.963381965990720346
693496.550332788378000259,2843.177113194692083198,6071.706513953946341644,-2513.479179745612327679
693504.786508607678115368,2830.218783168771551573,6053.795333375005611742,-2570.809266132213451783
693529.135075660888105631,2790.694213505866628111,5998.241004429968597833,-2739.167140915839354420
693568.531884730327874422,2722.947871505792136304,5900.188709137208206812,-3007.783786949960358470
693621.255106212804093957,2625.127999229728175123,5753.445341683318474679,-3359.234052214596886188
693685.000482335337437689,2496.313352879817557550,5552.894323719821841223,-3770.494976343302369060
693756.982034277287311852,2337.662990374306900776,5297.066190200660457776,-4214.776897392531282094
693834.053822812857106328,2153.267463484360632719,4990.216211926416690403,-4664.111744668938627001
693912.847440951736643910,1950.443355074350847644,4643.343729620095473365,-5092.369179816364521685
693989.919229487306438386,1739.363206634540574669,4273.851403349042811897,-5478.101455610676566721
694061.900781429256312549,1532.103912721854158008,3903.915242374730496522,-5806.538022999800887192
694125.646157551789656281,1341.356218653801988694,3557.981568056470678130,-6070.224698724337031308
694178.369379034265875816,1179.102669404871676306,3259.989452550322312163,-6268.171983521225229197
694217.766188103705644608,1055.521740334631431324,3030.876729876164517918,-6403.795908491139016405
694242.114755156915634871,978.246329540025840288,2886.711583864449039538,-6482.247503952065017074
694250.350930976215749979,951.962779574430328466,2837.523044522763029818,-6507.845067526869570429
694258.587106795515865088,925.609478096808970804,2788.126596310249169619,-6532.964560369874561729
694282.935673848725855350,847.312142361203086693,2640.915394630538230558,-6604.412001382974267472
694322.332482918165624142,719.497466510000322160,2399.183204083181863098,-6711.018902571549915592
694375.055704400641843677,546.599851068405314436,2069.465025964036613004,-6836.018606279435516626
694438.801080523175187409,335.415669012185446718,1662.619867395742630833,-6959.663273712003501714
694510.782632465125061572,95.226165323640515226,1194.540388594416754131,-7062.489338637448781810
694587.854421000694856048,-162.503321628221158335,686.029574172723641823,-7128.713426987498678500
694666.648039139574393630,-424.902034465813244424,161.641255404581016819,-7149.093391233327565715
694743.719827675144188106,-678.827368410737904014,-352.359499676852806260,-7122.610597734937073255
694815.701379617094062269,-912.087560153400090712,-830.440018753582421596,-7056.563901895747221715
694879.446755739627406001,-1114.443725093293551254,-1250.028549978617775196,-6965.051723667940677842
694932.169977222103625536,-1278.157677418604180275,-1593.005768016891579464,-6866.213673759829362098
694971.566786291543394327,-1398.014958994438984519,-1846.228423762890543003,-6778.860609207282323041
694995.915353344753384590,-1470.932485402110842188,-2001.209036187213314406,-6719.170696442099142587
695004.151529164053499699,-1495.386896782031044495,-2053.348009289534729760,-6698.002098286302498309
695012.387704983237199485,-1519.731792508530361374,-2105.336604076457660994,-6676.341699049499766261
695036.736272036447189748,-1591.044814715839947894,-2258.114035034930566326,-6609.446467844993094332
695076.133081105886958539,-1704.254826316783010043,-2502.209132182859320892,-6492.242944186567001452
695128.856302588363178074,-1851.257243677639507951,-2822.238974781709657691,-6318.361757654065513634
695192.601678710896521807,-2021.528932165228752638,-3197.769708375200934825,-6082.783268547683292127
695264.583230652846395969,-2203.094065501569275511,-3604.860452949772025022,-5784.639174226177601668
695341.655019188416190445,-2383.796008452899513941,-4018.301413617276466539,-5429.453846386974873894
695420.448637327295728028,-2552.697237499006860162,-4414.276237955729811802,-5030.206216934758231218
695497.520425862865522504,-2701.324852261486739735,-4772.927093871751822007,-4606.887543591514258878
695569.501977804815396667,-2824.463825840305162274,-5080.211515295161007089,-4184.643634548878253554
695633.247353927348740399,-2920.295563452662918280,-5328.577791897579118086,-3790.971651719449255324
695685.970575409824959934,-2989.853957599856585148,-5516.308294850026868517,-3452.640951526244862180
695725.367384479264728725,-3035.956604843676359451,-5645.759888552833217545,-3192.956963860560790636
695749.715951532474718988,-3061.897696582009757549,-5721.024446748206173652,-3029.739512094449764845
695757.952127351774834096,-3070.227419610634569835,-5745.652659369686261925,-2974.081693263530723925
695766.188303171074949205,-3078.331063107790214417,-5769.857784608816473337,-2918.204310624747904512
695790.536870224284939468,-3100.959894426548089541,-5838.923745631275778578,-2751.770071261907105509
695829.933679293724708259,-3133.340458331063473452,-5942.695664548261447635,-2478.759762627431427973
695882.656900776200927794,-3168.402463159996841568,-6065.868980414195902995,-2106.929270347322017187
695946.402276898734271526,-3198.010742161747657519,-6190.302554587689883192,-1648.953720595237882662
696018.383828840684145689,-3214.466226717308927618,-6297.933645486420573434,-1123.137613077806463480
696095.455617376253940165,-3212.017299710664701706,-6373.846506222464995517,-553.186845323718557665
696174.249235515133477747,-3188.070547419675676792,-6408.900074118871089013,33.170838595366035406
696251.321024050703272223,-3143.819817749269532214,-6401.323020218253077473,606.525765117121295589
696323.302575992653146386,-3084.137128701852816448,-6356.884243356408660475,1138.537957933159304957
696387.047952115186490119,-3016.752601176528969518,-6287.594123366522580909,1604.398739647671845887
696439.771173597662709653,-2950.923806737397626421,-6209.256960863366657577,1984.421872711509422516
696479.167982667102478445,-2895.892964155686968297,-6138.439874054998654174,2264.522446675794981275
696503.516549720312468708,-2859.429004166388040176,-6089.477740818582788052,2435.745822426204995281
696511.752725539612583816,-2846.675669483603542176,-6072.024385533716667851,2493.312756152615293104
696519.988901358912698925,-2833.712067796981045831,-6054.122525914847756212,2550.695048581200353510
696544.337468412122689188,-2794.167518058621681121,-5998.589424163175863214,2719.213273247855340742
696583.734277481562457979,-2726.374430396779644070,-5900.550175395826954627,2988.106973833500887849
696636.457498964038677514,-2628.462709250299667474,-5753.779387062536443409,3339.957267262246659811
696700.202875086572021246,-2499.489880254095623968,-5553.119965725010843016,3751.735954939260409446
696772.184427028521895409,-2340.596242572692062822,-5297.061799580437764234,4196.629111181789085094
696849.256215564091689885,-2155.862537248352055030,-4989.830858126520070073,4646.623648469787440263
696928.049833702971227467,-1952.610078340609788938,-4642.420072757474372338,5075.529906217393545376
697005.121622238541021943,-1741.033084648079693579,-4272.255584123710832500,5461.839954974958345701
697077.103174180490896106,-1533.244970339364499523,-3901.565826801420826087,5790.737767598559912585
697140.848550303024239838,-1341.981792415540439833,-3554.869550322006489296,6054.749658537713912665
697193.571771785500459373,-1179.272411204912486937,-3256.184709902873237297,6252.894921297189284815
697232.968580854940228164,-1055.335713933684928634,-3026.521138311979029822,6388.619383166414991138
697257.317147908150218427,-977.834744890287879571,-2882.002595431999452558,6467.111224496424256358
697265.553323727450333536,-951.474005411316397840,-2832.692421095739973680,6492.718453747404964815
697273.789499546750448644,-925.043090355705430738,-2783.173322693837235420,6517.845571682453737594
697298.138066599960438907,-846.513986841976816322,-2635.593858429116153275,6589.303369065144579508
697337.534875669400207698,-718.317885343235616347,-2393.249387905565527035,6695.887116509052248148
697390.258097151876427233,-544.900417180042040854,-2062.685153505521611805,6820.774816280694722082
697454.003473274409770966,-333.079776050859379666,-1654.787460298132600656,6944.153501593332293851
697525.985025216359645128,-92.171897760966714941,-1185.499548573467563983,7046.499149260564990982
697603.056813751929439604,166.311597286772155257,-675.698318004537668457,7111.990162561604847724
697681.850431890808977187,429.447707470764612481,-150.026579054720997419,7131.384249607038327667
697758.922220426378771663,684.044434596854671327,365.161748394512642335,7103.708978314681189659
697830.903772368328645825,917.872545294886208467,844.262362623511990023,7036.352595540281072317
697894.649148490861989558,1120.673540570906425273,1264.661601076921897402,6943.532041179891166394
697947.372369973338209093,1284.708060594591415793,1608.231065742207192670,6843.514379592915247486
