Algorithm,Execution Time (s)
RK4,0.00110171,0.105556,0.106657
RK8,0.00110171,1.26367,1.26477
ODE45,0.00110171,0.33082,0.331922
ODE78,0.00110171,1.13936,1.14047
ODE113,0.00110171,4.9481,4.9492
MPCI,0.0,2.18657,2.18657
