Time (s), X (km), Y (km), Z (km)
0.000000000000000000,2829.686181640000086190,6535.591658059999645047,663.934796949999963545
9.331215826796602997,2828.095610514825239079,6543.030356704744917806,594.655055055901925698
35.476701572837349374,2822.209168965152912278,6560.561882333156972891,400.257122808056635677
73.258023132779086950,2809.988276169811342697,6577.254221220184263075,118.853680446271795290
115.192126414174268234,2791.304868438071025594,6583.795846954874832591,-193.678869614322479720
152.973447974115998704,2769.888690201210010855,6578.882538804746218375,-474.959214503027283172
179.118933720156746858,2752.543042526913723123,6569.489028929262531165,-669.203861466506054967
188.450149546953355184,2745.855187731694513786,6564.950941036437143339,-738.415461555785668679
197.781365373749963510,2738.906763751790094830,6559.789869127477686561,-807.556808757168482771
223.926851119790711664,2718.055632325790611503,6542.015245615257299505,-1000.856340879854315062
261.708172679732456345,2684.352854484817726188,6507.726445833839534316,-1278.824234852319705169
303.642275961127609207,2642.060757394702250167,6457.823190772926864156,-1584.992542139063971263
341.423597521069382310,2599.621586452704832482,6402.268288947156179347,-1858.251186313704920394
367.569083267110102042,2567.883086328778972529,6357.991698741735490330,-2045.682229448520956794
376.900299093906710368,2556.091730458812435245,6341.042003490644674457,-2112.213226609434059355
386.231514920703318694,2544.058076913919194340,6323.491226641354842286,-2178.543486141752964613
412.377000666744038426,2509.059900179741816828,6271.128174008177666110,-2363.273983563495221460
450.158322226685811529,2455.195634926576076396,6187.230435779639265093,-2627.067505556846754189
492.092425508081021235,2390.950054499524412677,6082.866166069391510973,-2915.049450728181000159
529.873747068022794338,2329.147266850935466209,5978.868675761098529620,-3169.741101234897541872
556.019232814063570913,2284.255979239822408999,5901.457046481007637340,-3343.129026249729577103
565.350448640860122396,2267.821640924230450764,5872.764100262842475786,-3404.413961797280990140
574.681664467656673878,2251.172640110144129721,5843.515262808164152375,-3465.375818523940324667
600.827150213697450454,2203.393453604280239233,5758.625117311861686176,-3634.417319336239415861
638.608471773639166713,2131.468592038396764110,5628.415506672575247649,-3873.875091631805844372
680.542575055034376419,2047.773072844426678785,5473.683892233785627468,-4132.585977407555219543
718.323896614976092678,1969.012847434804598379,5325.316259415961212653,-4358.915166482259337499
744.469382361016869254,1912.715259706874348922,5217.797198200478305807,-4511.595929723420340451
753.800598187813420736,1892.277054080114339740,5178.482457985416658630,-4565.280261436561886512
763.131814014609972219,1871.660029661455837413,5138.678355003350588959,-4618.532063723560895596
789.277299760650748794,1812.956752125243610863,5024.575789676226122538,-4765.393938812143460382
827.058621320592465054,1725.764539409207145582,4853.132916286955151008,-4971.328234703759335389
868.992724601987674760,1625.866408592517927900,4654.061002944774372736,-5190.850828493355038518
906.774046161929391019,1533.201719054626664729,4467.095009634352209105,-5380.149899908630686696
932.919531907970167595,1467.678443428010496064,4333.647055558784813911,-5506.280908908425772097
942.250747734766719077,1444.027686132254302720,4285.237592520240468730,-5550.311217182087602851
951.581963561563270559,1420.240701138885697219,4236.423865757497878803,-5593.816563202115503373
977.727449307604047135,1352.884720108456576781,4097.537255827301123645,-5712.885159374936847598
1015.508770867545763394,1253.796316366299151923,3891.508611614017354441,-5877.430689238266495522
1057.442874148940973100,1141.554392609406932024,3655.806307619134713605,-6049.389253754261517315
1095.224195708882689360,1038.561356083995860899,3437.474924473272494652,-6194.443058751883654622
1121.369681454923465935,966.339230600925475301,3283.256146612278826069,-6289.220818890237751475
1130.700897281720017418,940.387625601323406954,3227.622208970647534443,-6321.921058832812377659
1140.032113108516796274,914.347444502938856203,3171.684258238472011726,-6354.024290275000566908
