Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-19946.988367229998402763,11684.423263959999530925,43511.217134669997903984
177.746310992599262590,-20088.731814071725239046,11370.567040885249298299,43544.483796227577840909
675.780407162865458304,-20474.590160723932058318,10484.899085760840534931,43613.296134341951983515
1395.460527776924891441,-21002.263326234078704147,9189.989902135250304127,43649.183811580653127749
2194.245198649709891470,-21545.532307033183315070,7734.308161850959550065,43600.961778214586956892
2913.925319263769324607,-21995.743770484699780354,6408.594877639450714923,43478.000394999769923743
3411.959415434035690851,-22284.963495802425313741,5484.514059966094464471,43348.650000955603900366
3589.705726426635010284,-22383.682470234180073021,5153.562244210636890784,43293.696956042585952673
3767.452037419234329718,-22480.007037642117211362,4822.059162023558201327,43234.112493147098575719
4265.486133589500241214,-22737.007044535606837599,3890.563440951693337411,43042.442756568016193341
4985.166254203560129099,-23074.181580744705570396,2538.881611153936319170,42700.876953938641236164
5783.950925076344901754,-23399.777269424095720751,1033.391901904280985036,42231.830608468793798238
6503.631045690404789639,-23647.923545707668381510,-325.091572043594510433,41727.582468952801718842
7001.665141860670701135,-23793.824629362778068753,-1264.984562791159078188,41332.963377266176394187
7179.411452853270020569,-23840.676025244643824408,-1600.194587226521662160,41183.026609898712194990
7357.157763845869340003,-23884.746067140495142667,-1935.217886487594341816,41028.285004222510906402
7855.191860016135251499,-23993.218560699286172166,-2872.590383293851573399,40569.012740634847432375
8574.871980630194229889,-24110.023769562314555515,-4222.115022191266689333,39837.968820684109232388
9373.656651502980821533,-24182.567236982635222375,-5709.841253881104421453,38932.309045093599706888
10093.336772117039799923,-24194.528591734058863949,-7037.716471345400350401,38030.303843338668229990
10591.370868287305711419,-24172.122963086814706912,-7947.874223431750579039,37357.749823430647666100
10769.117179279905030853,-24157.896683705283066956,-8270.707521488528072950,37108.054499426783877425
10946.863490272504350287,-24140.341946539600030519,-8592.401208775092527503,36853.246175805594248232
11444.897586442770261783,-24073.142217226839420618,-9487.206841678820637753,36111.892505455747595988
12164.577707056829240173,-23927.869636115454341052,-10760.967516554050234845,34968.547688101367384661
12963.362377929614012828,-23697.269210182723327307,-12143.363407878481666557,33598.284233492646308150
13683.042498543674810207,-23424.088710987027297961,-13355.435658786414933275,32270.895733755161927547
14181.076594713940721704,-23197.148744288700981997,-14172.821688620033455663,31299.959010095415578689
14358.822905706540041137,-23108.416431426034250762,-14459.882545991511506145,30942.946845449085230939
14536.569216699139360571,-23015.534547199629741954,-14744.346682841729489155,30580.377947308341390453
15034.603312869405272068,-22732.744684704033716116,-15526.750878659087902633,29534.674349397184414556
15754.283433483464250457,-22263.444408786010171752,-16615.508753487709327601,27945.067611058919283096
16553.068104356247204123,-21654.385460830570082180,-17757.842459008556033950,26070.252454946159559768
17272.748224970306182513,-21021.574680881043605041,-18718.231329895246744854,24279.797260633666155627
17770.782321140573912999,-20534.468596910559426760,-19339.370101173277362250,22983.719826437023584731
17948.528632133173232432,-20350.506685287215077551,-19551.635597365984722273,22509.754749159077618970
18126.274943125772551866,-20161.096730476230732165,-19758.666503509237372782,22029.763251566801045556
18624.309039296036644373,-19600.657715963265218306,-20309.264174691717926180,20652.624247558458591811
19343.989159910095622763,-18710.237456263144849800,-21020.645597001563146478,18578.247939043441874674
20142.773830782880395418,-17603.653112681509810500,-21676.690254886427283054,16158.830114267040698905
20862.453951396939373808,-16492.704985947366367327,-22127.609749389983335277,13874.288608580849540886
21360.488047567207104294,-15656.703746086233877577,-22350.175038615256198682,12236.323477102503602509
21538.234358559806423727,-15344.458484654351195786,-22410.050150928411312634,11640.713070296971636708
21715.980669552409381140,-15024.723653286404442042,-22458.985423459569574334,11039.421117799402054516
22214.014765722677111626,-14087.941038500823196955,-22534.044191484506882261,9325.210718978640215937
22933.694886336736090016,-12623.439906547670034342,-22463.047639439351769397,6776.283634903110396408
23732.479557209520862671,-10836.435797989923230489,-22094.543643089575198246,3862.037279703843978496
24452.159677823579841061,-9074.188172222795401467,-21452.247753977637330536,1182.089382468176609109
24950.193773993847571546,-7768.457800480787227571,-20806.526291117181244772,-685.525351342642579766
25127.940084986446890980,-7285.438885434963594889,-20531.737398729248525342,-1351.418349315985551584
25305.686395979046210414,-6793.601403126103832619,-20232.084901421145332279,-2015.667278057018620530
25803.720492149310302921,-5369.889304977735264401,-19251.417128682853217470,-3859.685254199760947813
26523.400612763369281311,-3204.345976035460807907,-17429.785648260723974090,-6435.045858747349484474
27322.185283636154053966,-690.436398232279771037,-14778.939534891924267868,-9051.769409749709666357
28041.865404250213032356,1602.756526117553903532,-11779.863609944932250073,-11034.600951606944363448
28539.899500420480762841,3150.390637742235412588,-9371.010652091001247754,-12105.032505721097550122
28717.645811413080082275,3685.363307224368327297,-8450.747487494185406831,-12414.102387822340460843
28895.392122405679401709,4207.783949756995752978,-7501.765439216668710287,-12680.911818028245761525
29393.426218575943494216,5586.409391560760923312,-4712.608859763261534681,-13186.765953718511809711
30113.106339190002472606,7285.741043354890280170,-465.857161045197699423,-13247.479977282526306226
30911.891010062787245261,8668.689741619042251841,4272.156777128531757626,-12404.805946872900676681
31631.571130676846223651,9434.837019310825780849,8317.447643283321667695,-10949.534105886725228629
32129.605226847113954136,9716.837871444915435859,10909.384245064609785913,-9646.412574103202132392
32307.351537839713273570,9772.947488941177653032,11786.830602811405697139,-9135.433993527778511634
32485.097848832312593004,9807.340461201023572357,12638.097852621953279595,-8604.138165737384042586
32983.131945002576685511,9797.455994684953111573,14881.443337002947373549,-7025.661285698328356375
33702.812065616635663901,9545.147084001810071641,17755.660899897946364945,-4578.105873860879910353
34501.596736489424074534,9005.097915636257312144,20462.598392819123546360,-1736.460995390910056813
35221.276857103483052924,8341.671340816485098912,22504.897051286036003148,861.585502341091796552
35719.310953273743507452,7807.270384343654768600,23719.428194858552160440,2654.742157705309182347
35897.057264266346464865,7604.201931393043196294,24116.385077887087390991,3291.207036279738986195
36074.803575258942146320,7395.355126649405974604,24495.023405306645145174,3925.175484861205859488
36572.837671429209876806,6782.772864703728373570,25462.859502825107483659,5685.359737208975275280
37292.517792043268855195,5838.677645942779236066,26636.936354631186986808,8177.151837922750019061
38091.302462916057265829,4729.902354359171113174,27661.751533828384708613,10857.210832853726969915
38810.982583530116244219,3692.309624946191433992,28362.671155172291037161,13185.602175786967563909
39309.016679700376698747,2959.284429930389705987,28736.633303171656734776,14746.182300402673718054
39486.762990692979656160,2695.438241817378639098,28849.607058737768966239,15292.847181364681091509
39664.509301685582613572,2430.626323338087331649,28952.249705787158745807,15834.035851275164532126
40162.543397855850344058,1684.497226211678480468,29187.053687480602093274,17321.022168491592310602
40882.223518469909322448,599.315596380398915244,29397.688480191634880612,19392.647372959436324891
41681.008189342697733082,-608.347035372045979784,29469.243154583131399704,21584.760321194451535121
42400.688309956756711472,-1693.948613927256928946,29401.480721573421760695,23463.393467966841853922
42898.722406127024441957,-2441.616805508031120553,29287.351718364632688463,24710.287225667849270394
43076.468717119620123412,-2707.481051684395424672,29234.066527120401588036,25144.832369461964844959
43254.215028112215804867,-2972.755178369503482827,29174.407410386473202379,25573.895027051577926613
43752.249124282483535353,-3712.515445869162249437,28974.451480826046463335,26747.033177105506183580
44471.929244896542513743,-4770.860146382213315519,28604.726643533493188443,28367.177022978754393989
45270.713915769330924377,-5928.201460681089884019,28091.020852680947427871,30062.737323377110442379
45990.394036383389902767,-6953.056754740488941025,27542.699232133269106271,31499.186131392776587745
46488.428132553657633252,-7651.374784141084091971,27119.249815862025570823,32443.277467279192933347
46666.174443546253314707,-7898.320161691293833428,26959.844362039246334461,32770.411818092456087470
46843.920754538848996162,-8144.028835714049819217,26796.217243132654402871,33092.414437649771571159
47341.954850709116726648,-8825.717994457216263982,26315.935296646039205370,33967.456903864236664958
48061.634971323175705038,-9792.418843512379680760,25567.861411268935626140,35161.733889833725697827
48860.419642195964115672,-10838.591854386042541591,24667.881764946072507882,36391.277016176791221369
49580.099762810023094062,-11755.786599609244149178,23798.969619026011059759,37413.640676634517149068
50078.133858980290824547,-12375.849959647339346702,23167.627829282646416686,38074.238730106182629243
50255.880169972886506002,-12594.171193231592042139,22936.637635863004106795,38300.779087976552546024
