Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-1036.116801299999906405,177.153064249999999902,-7133.816749339999660151
18.770224569464765807,-903.856361664524797561,137.493084743485326271,-7152.480589606580906548
71.363225100179221272,-531.634984815939901637,26.142793306086069549,-7190.521440823321427160
147.362312826212729533,8.701924571206600234,-134.812714231988081792,-7208.215015940033481456
231.714936355780338317,608.225531461715263504,-312.453029397576983683,-7176.159634312139132817
307.714024081813818157,1144.583011431384647949,-470.524399461075688578,-7100.880757755994636682
360.307024612528266516,1511.852340095428189670,-578.286321024447829586,-7023.263733342899286072
379.077249181993067850,1641.912371764804902341,-616.352155253021123826,-6990.553649751027478487
397.847473751457812341,1771.359386656439028229,-654.187872278781242130,-6955.226999762711784570
450.440474282172317544,2130.384656179865487502,-758.855079217056868401,-6842.420453142538462998
526.439562008205825805,2637.883149724046234041,-906.093464528040158257,-6643.975424261229818512
610.792185537773434589,3182.114982209949630487,-1062.979663691697624017,-6376.006019358911544259
686.791273263806942850,3651.987332436633096222,-1197.488155760264817218,-6093.178483952913666144
739.384273794521277523,3964.201643342493298405,-1286.318239651571730064,-5875.404260946216709272
758.154498363986135701,4072.854647948623551201,-1317.118975218643527114,-5793.453485842609552492
776.924722933450880191,4179.981686027607793221,-1347.426230540434062277,-5709.326631430717498006
829.517723464165328551,4471.674465578318631742,-1429.619857748813046783,-5462.286603473005925480
905.516811190198836812,4869.714941544102657645,-1540.898865062235927326,-5077.032004823784518521
989.869434719766559283,5276.345435209600509552,-1653.287266645090085149,-4612.891731907515350031
1065.868522445799953857,5608.534300541055927170,-1743.834897168805355250,-4164.588291158726860886
1118.461522976514515904,5818.306660308532627823,-1800.238548324635530662,-3839.124671360539196030
1137.231747545979260394,5889.045585387740175065,-1819.090241460428387654,-3720.165864396668439440
1156.001972115444004885,5957.569029203556056018,-1837.257589165090166716,-3599.804123399329000677
1208.594972646158566931,6137.547081669926228642,-1884.457970987464250356,-3255.471746991549935046
1284.594060372191961505,6365.454844280601719220,-1942.793933518315952824,-2741.132353697302733053
1368.946683901759570290,6572.350224027574768115,-1993.486068117813374556,-2150.535657335788982891
1444.945771627792964864,6715.967875885879038833,-2026.177121734853244561,-1604.248447698526433669
1497.538772158507526910,6791.095656624928778911,-2041.477329151834965160,-1220.179919648938493992
1516.308996727972271401,6813.048088121074215451,-2045.475711755257407276,-1082.170650503369188300
1535.079221297437015892,6832.429289796255034162,-2048.702135493139394384,-943.751893452276704011
1587.672221828151577938,6872.977686145110055804,-2053.620608035117584222,-554.177108836528645952
1663.671309554184972512,6895.570898054731515003,-2049.976662981715435308,11.378572701047069415
1748.023933083752581297,6870.681987803101037571,-2031.080769576001330279,638.864111230922276263
1824.023020809785975871,6803.380094157361781981,-2000.787094935046070532,1200.162129640140392439
1876.616021340500537917,6732.109218781876734283,-1972.556380948992000413,1584.438622574859664383
1895.386245909965282408,6701.825238778561470099,-1961.059410254609474578,1720.503570171961428059
1914.156470479430026899,6669.008721458528270887,-1948.821380097163682876,1855.916659461059680325
1966.749471010144588945,6563.678824628613256209,-1910.624456857292670975,2231.427388582074399892
2042.748558736177983519,6377.174892277898834436,-1845.450403041335903254,2762.045131575684990821
2127.101182265745592304,6123.996463694596968708,-1759.753448222932547651,3330.772994925185230386
2203.100269991778986878,5855.838960323423634691,-1671.031362066019028134,3821.493742718042540218
2255.693270522493548924,5648.940488456441926246,-1603.543118808097915462,4147.377576188793682377
2274.463495091958520788,5571.011285199570920668,-1578.295049166334592883,4260.749062753039652307
2293.233719661423492653,5490.978525629909199779,-1552.451035809694303680,4372.507388323712802958
2345.826720192137599952,5255.789081006640117266,-1476.947827901226901304,4676.698311895146616735
2421.825807918171449273,4888.613514145616136375,-1360.173385051729155748,5091.498715245580569899
2506.178431447738603310,4445.790534749783546431,-1220.748885303536781066,5514.833098362057171471
2582.177519173772452632,4017.737078096658478898,-1087.141942556403364506,5860.284538866459115525
2634.770519704486559931,3706.817784076430598361,-990.699622387748945584,6078.214094524360916694
2653.540744273951531795,3593.147783684989917674,-955.554970955863154813,6151.658957309764446109
2672.310968843416503660,3478.123764756351192773,-920.050236192438546823,6222.779621401548865833
2724.903969374130610959,3148.993683858102485829,-818.764950912251038062,6409.452623057402888662
2800.903057100164005533,2657.201590335055243486,-668.207341760548615639,6645.508084886563665350
2885.255680629731614317,2092.291321041824630811,-496.314503780886980167,6859.326698785690496152
2961.254768355765463639,1569.590719219641414384,-338.178378086942359459,7007.275973198017709365
3013.847768886479570938,1202.009862183944051139,-227.465145685167328793,7084.350852370236680144
3032.617993455944542802,1069.906028859647676654,-187.772461359550277393,7106.791640948824351653
3051.388218025409514667,937.399716034645280160,-148.009121294634610422,7126.553157605661908747
3103.981218556123621966,564.408337276980319075,-36.346351086791308660,7167.595090661543508759
3179.980306282157471287,22.767482506975213141,125.114159492289275022,7189.428782073653565021
3264.332929811724625324,-578.430194524248918242,303.377419892575119320,7161.696320587881018582
3340.332017537758474646,-1116.462140527911515164,462.054777615886848707,7090.072757791753247147
3392.925018068472581945,-1484.966671589533916631,570.256147842066866360,7014.857814171011341386
3411.695242637937553809,-1615.480642521893514640,608.482192425721677864,6982.980778230735268153
3430.465467207402525673,-1745.387969990028295797,646.479740488193669989,6948.474774874717695639
3483.058467738116632972,-2105.734445375489030994,751.608279926644172519,6837.903604083057871321
3559.057555464150027547,-2615.213308972131926566,899.530727077508686307,6642.531874428448645631
3643.410178993717636331,-3161.723421386226164032,1057.194991278802945089,6377.778368523293465842
3719.409266719751485653,-3633.712306509787140385,1192.419073615637216790,6097.693313638475956395
3772.002267250465592952,-3947.423598781481359765,1281.751596493295892287,5881.742180273359736020
3790.772491819930564816,-4056.616752706263923756,1312.732947559670719784,5800.429049152126026456
3809.542716389395536680,-4164.287458061793586239,1343.221624919040095847,5716.933181061938739731
3862.135716920109643979,-4457.521852229767318931,1425.927777928043951761,5471.628699868311741739
3938.134804646143493301,-4857.842194537743125693,1537.959712772685861637,5088.805696092974358180
4022.487428175710647338,-5267.084236434688136796,1651.203584054537714110,4627.275807813525716483
4098.486515901744496659,-5601.714790507159705157,1742.544457226220174562,4181.254722183930425672
4151.079516432459058706,-5813.234952275739487959,1799.512131596135077416,3857.335197460028666683
4169.849741001923575823,-5884.610408396082675608,1818.568473216039819818,3738.920797536325153487
4188.619965571388092940,-5953.777628700604509504,1836.942386461694241007,3619.099799763269402320
4241.212966102102654986,-6135.600223526164882060,1884.732382905008080343,3276.263230242662757519
4317.212053828136049560,-6366.289690902939582884,1943.951504747160470288,2764.032968473269647802
4401.564677357704567839,-6576.455863322680670535,1995.673277056959477704,2175.691235085993866960
4477.563765083737962414,-6723.205541273218841525,2029.342055245973824640,1631.341783778181252273
4530.156765614452524460,-6800.612448106810006720,2045.349081746429419582,1248.551837060122579715
4548.926990183917041577,-6823.401600775267070276,2049.606017118075214967,1110.984283013289541486
4567.697214753381558694,-6843.632064289313348127,2053.094375873559783940,972.999048633049937962
4620.290215284096120740,-6886.628289971612502995,2058.765142103539346863,584.591221368162791805
4696.289303010129515314,-6912.941063648090675997,2056.257181032574862911,20.580862429524181323
4780.641926539698033594,-6892.438314372517197626,2038.690703736742989349,-605.422231658550913380
4856.641014265731428168,-6829.320016731747273298,2009.655692647463411049,-1165.636027950246443652
4909.234014796445990214,-6761.069613874531569309,1982.328445515237945074,-1549.322918775884772913
4928.004239365910507331,-6731.887672325020503195,1971.160063931832155504,-1685.212125041073250031
4946.774463935374114953,-6700.185472245455457596,1959.253727292786152248,-1820.468808121514939558
4999.367464466088677000,-6598.041000268020980002,1922.001979513378728370,-2195.649295183971389633
5075.366552192122071574,-6416.292951897476996237,1858.231024880603854399,-2726.093004117386044527
5159.719175721690589853,-6168.575037799487290613,1774.133486264478506200,-3295.091029339088890993
5235.718263447723984427,-5905.465912156183549087,1686.879291946401735913,-3786.510741026347659499
5288.311263978438546474,-5702.110458337965610554,1620.414963765610309565,-4113.150260651751523255
5307.081488547903063591,-5625.452322068023931934,1595.532946896462590303,-4226.847416573420559871
5325.851713117367580708,-5546.692964887223752157,1570.054970701527281562,-4338.961491458093405527
5378.444713648082142754,-5315.077214012086187722,1495.575242873503384544,-4644.313028094559740566
5454.443801374115537328,-4953.053212529086522409,1380.265974551788758617,-5061.227028117193185608
5538.796424903684055607,-4515.870488679421214329,1242.430601958448960431,-5487.528003373753563210
5614.795512629717450181,-4092.763644371662849153,1110.202624814722184965,-5836.221434836945263669
5667.388513160432012228,-3785.159235146886658185,1014.675484763347071748,-6056.710491357574028370
5686.158737729896529345,-3672.646313151637059491,979.848388432147089588,-6131.130872836340131471
5704.928962299360136967,-3558.764149127658583893,944.655986189874965930,-6203.259461663025831513
5757.521962830074699013,-3232.744296058394411375,844.215676011673394896,-6392.927321972333629674
5833.521050556108093588,-2745.178787900031693425,694.790274166682593204,-6633.744790025747533946
5917.873674085676611867,-2184.522874289822993887,524.012301674435093446,-6853.420022310599961202
5993.872761811710006441,-1665.196476775008477489,366.734428058779769799,-7007.122351641400200606
6046.465762342424568487,-1299.665244388993414759,256.525402268734922018,-7088.419267025838053087
6065.235986911889085604,-1168.232308862286345175,216.993769630605783050,-7112.410891460416678456
6084.006211481353602721,-1036.363994360676997530,177.381267563091967077,-7133.745069768091525475
6136.599212012068164768,-664.977450860682324674,66.084648375546422017,-7179.302601782600504521
6212.598299738101559342,-125.157551239243943542,-94.999671279402633672,-7207.911956128542442457
6296.950923267670077621,474.750936168102384727,-273.068083854751648687,-7187.974495093320911110
6372.950010993703472195,1012.316347522560477046,-431.779397427541255183,-7123.543253252817521570
6425.543011524418034242,1380.895350478425598340,-540.123103271852414764,-7053.358231047912340728
6444.313236093882551359,1511.516030503196816426,-578.423784396399923935,-7023.280880399922352808
6463.083460663347068476,1641.572435269557217907,-616.508531824292163037,-6990.575024027284598560
6515.676461194061630522,2002.563031204245589834,-721.948314271683102561,-6885.039868936002676492
6591.675548920095025096,2513.563315883338418644,-870.494134994550563533,-6696.880218435582719394
6676.028172449663543375,3062.574037556423718343,-1029.087038444411064120,-6439.951320556652717642
6752.027260175696937949,3537.530791067585596466,-1165.354267512177102617,-6166.664677470560491201
6804.620260706411499996,3853.678457059023457987,-1255.518126497242064943,-5955.235787297085153114
6823.390485275876017113,3963.814939565988879622,-1286.817144264084163297,-5875.494444078699416423
6842.160709845339624735,4072.466522033643286704,-1317.634106225477353291,-5793.546642673907626886
6894.753710376054186781,4368.645576534634528798,-1401.315330052911804160,-5552.442869350090404623
6970.752798102087581356,4773.705515011200077424,-1514.891392009475339364,-5175.296902973091164313
7055.105421631656099635,5188.822483636539800500,-1630.017908191151491337,-4719.452172200050881656
7131.104509357689494209,5529.233486075706423435,-1723.186055109352764703,-4277.936679851194639923
7183.697509888404056255,5744.988478824393496325,-1781.479745931376555745,-3956.765744159672522073
7202.467734457868573372,5817.916563792026863666,-1801.019891401492259320,-3839.255930819978857471
7221.237959027333090489,5888.656458503213798394,-1819.882647649925502265,-3720.298257023249789199
7273.830959558047652536,6074.982087468444660772,-1869.066063163956869175,-3379.657762133547748817
7349.830047284081047110,6312.389010023496666690,-1930.347939983459127689,-2870.003632880966961238
7434.182670813649565389,6530.215367239144143241,-1984.401019505545946231,-2283.675627363044895901
7510.181758539682959963,6683.964116803584147419,-2020.181843785968567317,-1740.367779885478512369
7562.774759070397522009,6766.225391539046540856,-2037.643979388774141626,-1357.868978407398799391
7581.544983639862039126,6790.743247356983374630,-2042.417196057356704841,-1220.321068200814579541
7600.315208209325646749,6812.698541761036722164,-2046.419684488532311661,-1082.311498116983557338
7652.908208740040208795,6860.497213778160585207,-2053.516677547231665812,-693.603788132732347549
7728.907296466073603369,6893.629986949813428510,-2053.020514467685188720,-128.569217803433105018
7813.259919995642121648,6880.453496898027879070,-2037.596430234796116565,499.354933716789332721
7889.259007721675516223,6823.644655461537695373,-2010.389477292525498342,1061.962013011155249842
7941.852008252390078269,6759.566275445095016039,-1984.261375849450359965,1447.646699086283661018
7960.622232821854595386,6731.830693590101873269,-1973.506745129843011455,1584.313055223340143129
7979.392457391319112503,6701.551253620899842645,-1962.006357462346386455,1720.379100750153384070
8031.985457922033674549,6603.261452430666395230,-1925.848812145355168468,2097.992096268394107028
8107.984545648067069123,6426.717331068898602098,-1863.540234043561895305,2632.346637452118557121
8192.337169177633768413,6184.229632960827984789,-1780.891209714082833671,3206.163900152132100629
8268.336256903667162987,5925.311376664958515903,-1694.777354536337952595,3702.285016725373225199
8320.929257434381725034,5724.556562207628303440,-1629.008455939526129441,4032.340871702369895502
8339.699482003847151645,5648.766425506145424151,-1604.355930767094832845,4147.284449826847776421
8358.469706573312578257,5570.843098056318012823,-1579.097539430312508557,4260.657839615390003019
8411.062707104027140304,5341.399998667058753199,-1505.180631634422070420,4569.596904968477247166
8487.061794830060534878,4982.073789343118733086,-1390.548978812845916764,4991.813772683444767608
8571.414418359627234167,4547.280220285523682833,-1253.281181832009679056,5424.098288463826065708
8647.413506085660628742,4125.798480986288268468,-1121.405033917777473107,5778.204355178922014602
8700.006506616375190788,3819.036539383326271491,-1026.036613492374272028,6002.422051446155819576
8718.776731185840617400,3706.770287224752337352,-991.250020066197635060,6078.166026741700989078
8737.546955755306044011,3593.107023047171878716,-956.089843874297457660,6151.613338600790484634
8790.139956286020606058,3267.556528105908910220,-855.697044374850861459,6344.944512560177827254
8866.139044012054000632,2780.312983179147067858,-706.234973472282717921,6590.950481687990759383
8950.491667541620699922,2219.559498037119738001,-535.282841708869341346,6816.200491875145416998
9026.490755267654094496,1699.776262016622695228,-377.740824343291649257,6974.728401659629525966
9079.083755798368656542,1333.744285057827710261,-267.295834557950513499,7059.243587897784891538
9097.853980367834083154,1202.099163916017687370,-227.670417871952793121,7084.358513387057428190
9116.624204937299509766,1070.001818377304289243,-187.959335684603928485,7106.802411407782528840
9169.217205468014071812,697.890210735515552187,-76.362915815684971221,7155.395510598533292068
9245.216293194047466386,156.824502294784338119,85.210216954403790623,7188.196194361722518806
9329.568916723614165676,-444.701158082461290633,263.885994565616215368,7172.639114824985881569
9405.568004449647560250,-983.897560881271260769,423.191653948126145224,7111.914250780565453169
9458.161004980362122296,-1353.685958556181503809,531.968053115837619771,7044.165577939369541127
9476.931229549827548908,-1484.752128782436784604,570.426763999882155076,7014.933211764629959362
9495.701454119292975520,-1615.260676399253270574,608.671246906089777440,6983.059787151427372009
9548.294454650007537566,-1977.550613100071814188,714.566806153588117922,6879.792271541186892136
9624.293542376040932140,-2490.503210089813364903,863.789727030323319923,6694.749936134283416322
