Algorithm,Execution Time (s)
RK4,0.019147,6.49101,6.51015
RK8,0.019147,44.8248,44.844
ODE45,0.019147,17.0034,17.0226
ODE78,0.019147,61.6139,61.6331
ODE113,0.019147,39.6238,39.6429
MPCI,0.0,74.3308,74.3308
