Algorithm,Execution Time (s)
RK4,0.0990558,14.7768,14.8758
RK8,0.0990558,116.226,116.326
ODE45,0.0990558,36.5172,36.6163
ODE78,0.0990558,131.976,132.075
ODE113,0.0990558,41.9004,41.9995
MPCI,0.0,762.456,762.456
