Algorithm,Execution Time (s)
RK4,0.0240994,7.57827,7.60237
RK8,0.0240994,56.2926,56.3167
ODE45,0.0240994,18.5617,18.5858
ODE78,0.0240994,65.8082,65.8323
ODE113,0.0240994,57.6804,57.7045
MPCI,0.0,149.865,149.865
