Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-3314.583721450000211917,2809.024805009999909089,-5400.462219259999983478
35.460167564386665617,-3433.588538922169391299,2572.108878614699278842,-5443.988007813705735316
134.817349181004402681,-3739.047056319152943615,1888.886183516396386040,-5522.149570532501456910
278.392636494816031245,-4101.876699097397249716,864.494994582995104793,-5519.891918449938202684
437.749183017977088639,-4386.363971587753439962,-296.244239224192369875,-5358.376293652141612256
581.324470331788688782,-4529.248608565986614849,-1335.351346251993618353,-5073.471620608529519814
680.681651948406511110,-4563.076429778036072094,-2036.734165225116612419,-4802.581628106960124569
716.141819512793176727,-4562.130911992094297602,-2281.664982984781545383,-4691.973939770488868817
751.601987077179842345,-4554.329883273029736301,-2523.167175802438578103,-4574.296185268211957009
850.959168693797550986,-4496.084874785056854307,-3178.499085381661188876,-4208.453518440331208694
994.534456007609151129,-4318.535409096999501344,-4057.307333409244165523,-3593.113219625262900081
1153.891002530770265366,-3997.206225986628396640,-4914.849985817308152036,-2806.962145769293329067
1297.466289844581751822,-3603.439970937453381339,-5560.351545179017193732,-2024.767065420438029832
1396.823471461199687838,-3278.219804347193530702,-5927.557587812853853393,-1452.926740209942181536
1432.283639025586353455,-3152.542085051006779395,-6041.826895303759556555,-1244.305355546628561569
1467.743806589973019072,-3022.106875708254847268,-6146.978136374540554243,-1033.801195659791574144
1567.100988206590727714,-2632.992202652240848693,-6391.727526000152465713,-436.674004768993256675
1710.676275520402441543,-2016.900277640108015476,-6611.087576962203456787,433.486780626623271928
1870.032822043563555781,-1275.410320447479307404,-6663.108987734859510965,1385.790334825800073304
2013.608109357375269610,-573.432261073108975324,-6536.169442524371334002,2208.353750750459767005
2112.965290973992978252,-78.284807950142692334,-6353.342255477560684085,2746.700171185848830646
2148.425458538379643869,98.961938068510761468,-6269.713613883618563705,2931.248564997535595467
2183.885626102766309486,276.059136322372182804,-6176.609197800049514626,3111.354606326367047586
2283.242807719384018128,769.197840363571685884,-5866.521557803624091321,3590.039761075092883402
2426.818095033195731958,1464.189056336321755225,-5296.738092032691383793,4205.000869969936502457
2586.174641556356618821,2192.482327288924352615,-4511.730604974477500946,4764.941131284886978392
2729.749928870168332651,2792.108338773509331077,-3686.128656121479707508,5145.315556407402254990
2829.107110486786041292,3167.499918704788797186,-3060.151660564944450016,5334.351177981349792390
2864.567278051172706910,3292.610014560263607564,-2827.568681784262935253,5386.571544091911164287
2900.027445615559372527,3412.749121473867035093,-2590.716959668590334331,5430.637135481331824849
2999.384627232177081169,3721.379113837672775844,-1907.408288243058223088,5510.152074311245087301
3142.959914545988794998,4088.675941874984346214,-882.281129422499589054,5509.399177956097446440
3302.316461069149681862,4377.789695178916190343,279.934321329697297642,5348.899828204185723735
3445.891748382961395691,4524.411019046112414799,1320.759647630685321928,5064.347656144630491326
3545.248929999579104333,4560.541694226213621732,2023.448270948441631845,4793.427241373334254604
3580.709097563965769950,4560.358546912649217120,2268.855687485978705809,4682.762010451316200488
3616.169265128352435568,4553.288043048173676652,2510.836537631350438460,4565.005005403922950791
3715.526446744970144209,4496.919704397301757126,3167.504566514184261905,4198.841082275190274231
