Algorithm,Execution Time (s)
RK4,0.0250628,5.23632,5.26138
RK8,0.0250628,48.4223,48.4474
ODE45,0.0250628,28.8165,28.8415
ODE78,0.0250628,67.8284,67.8534
ODE113,0.0250628,50.9441,50.9691
MPCI,0.0,66.5305,66.5305
