Algorithm,Execution Time (s)
RK4,0.00109233,0.118939,0.120031
RK8,0.00109233,1.95333,1.95442
ODE45,0.00109233,0.905852,0.906945
ODE78,0.00109233,1.47306,1.47416
ODE113,0.00109233,3.67795,3.67905
MPCI,0.0,2.30045,2.30045
