Algorithm,Execution Time (s)
RK4,0.113958,14.1846,14.2986
RK8,0.113958,123.74,123.854
ODE45,0.113958,38.8374,38.9513
ODE78,0.113958,144.658,144.772
ODE113,0.113958,50.5406,50.6545
MPCI,0.0,269.629,269.629
