Algorithm,Execution Time (s)
RK4,0.0187733,7.68614,7.70492
RK8,0.0187733,65.4701,65.4889
ODE45,0.0187733,19.0394,19.0582
ODE78,0.0187733,74.5284,74.5472
ODE113,0.0187733,45.9075,45.9262
MPCI,0.0,465.665,465.665
