Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-1036.116801299999906405,177.153064249999999902,-7133.816749339999660151
18.770224569464765807,-903.856104387211871654,137.493007633760527142,-7152.480623915399519319
71.363225100179221272,-531.633688680102068247,26.142406171428465456,-7190.521540461929362209
147.362312826212729533,8.704642218357648176,-134.813521939353165635,-7208.215005144121278136
231.714936355780338317,608.230711103812382134,-312.454560346114476488,-7176.159148826963246393
307.714024081813818157,1144.590524168193269361,-470.526608766665219719,-7100.879437876232259441
360.307024612528266516,1511.861202885632565085,-578.288917986614819711,-7023.261663407533887948
379.077249181993067850,1641.921523381657834761,-616.354833346924465332,-6990.551320591942385363
397.847473751457812341,1771.368833680096031458,-654.190633173673631973,-6955.224395661995913542
450.440474282172317544,2130.395074442510122026,-758.858112465461545071,-6842.416951695098759956
526.439562008205825805,2637.895144885356785380,-906.096936925167597110,-6643.970299213991893339
610.792185537773434589,3182.127863174712729233,-1062.983367101090152573,-6375.999123628028428357
686.791273263806942850,3652.001625180194878340,-1197.492237432081537918,-6093.169318440060123976
739.384273794521277523,3964.216870328987624816,-1286.322566064434340660,-5875.393288188637598068
758.154498363986135701,4072.869929084872183012,-1317.123308743872712512,-5793.442020931392107741
776.924722933450880191,4179.997044576440202945,-1347.430577471105607401,-5709.314640276560567145
829.517723464165328551,4471.690099736006231979,-1429.624256896463066369,-5462.272984754114077077
905.516811190198836812,4869.731279148691101000,-1540.903418525050710741,-5077.015384533456199279
989.869434719766559283,5276.361620474101073341,-1653.291721431494806893,-4612.872188303458642622
1065.868522445799953857,5608.549991653382676304,-1743.839156702601258075,-4164.566100614254537504
1118.461522976514515904,5818.321919718247045239,-1800.242643178022717620,-3839.100491459182649123
1137.231747545979260394,5889.060574784856726183,-1819.094245375550372046,-3720.141100660647225595
1156.001972115444004885,5957.583804947626049398,-1837.261516612301193163,-3599.778650762810684682
1208.594972646158566931,6137.561210076280985959,-1884.461667442617908819,-3255.444164656377324718
1284.594060372191961505,6365.467546972643503977,-1942.797158525880377056,-2741.102166850743287796
1368.946683901759570290,6572.361031256477872375,-1993.488675695228039331,-2150.502520295261547290
1444.945771627792964864,6715.976680772472718672,-2026.179083670815089135,-1604.212556125478386093
1497.538772158507526910,6791.102825134607883228,-2041.478775890354427247,-1220.142458193203310657
1516.308996727972271401,6813.054639807288367592,-2045.476965132671239189,-1082.132643316061830774
1535.079221297437015892,6832.435201750175110647,-2048.703189613405356795,-943.713390643982279471
1587.672221828151577938,6872.981731397287148866,-2053.621080691953011410,-554.137157705269373764
1663.671309554184972512,6895.572012113677374145,-2049.976224360846572381,11.420700827910025055
1748.023933083752581297,6870.679465829669425148,-2031.079204779618521570,638.908707580819964278
1824.023020809785975871,6803.374030985712124675,-2000.784451957074452366,1200.208110074853493643
1876.616021340500537917,6732.100559026684095443,-1972.552950656388020434,1584.485438953130369555
1895.386245909965282408,6701.815662623944263032,-1961.055705618607362339,1720.550488875258224652
1914.156470479430026899,6668.998212154018801812,-1948.817395794602589376,1855.963699201480949341
1966.749471010144588945,6563.665633213745422836,-1910.619669376289948559,2231.474740157640553662
2042.748558736177983519,6377.157539349086619040,-1845.444367317719979837,2762.093078298486034328
2127.101182265745592304,6123.974065406046065618,-1759.745900505382451229,3330.821588002128464723
2203.100269991778986878,5855.812243039629720442,-1671.022541554858662494,3821.541710180275913444
2255.693270522493548924,5648.910707092469237978,-1603.533398264651623322,4147.424938322352318210
2274.463495091958520788,5570.980487506499230221,-1578.285033403166607968,4260.796042630855481548
2293.233719661423492653,5490.946606812689424260,-1552.440691417829611964,4372.554109006805447279
2345.826720192137599952,5255.753785069136938546,-1476.936490290041319895,4676.744432443259938736
2421.825807918171449273,4888.573703722437130637,-1360.160736850343027982,5091.543094961573842738
2506.178431447738603310,4445.745738200457708444,-1220.734799154754000483,5514.875030873313335178
2582.177519173772452632,4017.687634373617584060,-1087.126520541945183140,5860.323952631824795390
2634.770519704486559931,3706.765366293795977981,-990.683355480554610040,6078.251347015475403168
2653.540744273951531795,3593.094380258397450234,-955.538426686315119696,6151.695348488693525724
2672.310968843416503660,3478.069344801297120284,-920.033405380693693587,6222.815151024736223917
2724.903969374130610959,3148.936823178195481887,-818.747444356263827103,6409.485412571721099084
2800.903057100164005533,2657.140831241709747701,-668.188749201438895398,6645.536863314394395275
2885.255680629731614317,2092.226954601591842220,-496.294931677447834772,6859.350374928956625808
