Algorithm,Execution Time (s)
RK4,0.126545,28.1167,28.2432
RK8,0.126545,221.001,221.127
ODE45,0.126545,90.4955,90.622
ODE78,0.126545,272.055,272.182
ODE113,0.126545,56.7249,56.8514
MPCI,0.0,1280.71,1280.71
