Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-3314.583721450000211917,2809.024805009999909089,-5400.462219259999983478
7.824708485606210573,-3341.277690347173574992,2757.096497503586306266,-5410.768003129705903120
30.956856634486833002,-3418.757587046662592911,2602.417300863849050074,-5438.913359793212293880
68.385458572173575931,-3539.477137837027839851,2348.664372085771901766,-5477.069074434985850530
118.474704791630927048,-3691.739227011245930044,2003.009205400790051499,-5513.756741791340573400
179.035454878198265760,-3861.034348461320405477,1577.182710687702183350,-5536.004584158554280293
247.420913450371870113,-4031.859135757614694739,1088.139599550528600957,-5531.927165531588798331
320.642307818709866751,-4189.807312330954118806,557.856109920203039110,-5493.260088303403790633
395.499511694083309976,-4323.576529674761331989,12.063871784114439834,-5417.313723621337885561
468.720906062421306615,-4426.463962426530997618,-521.905178189683510936,-5307.887613580742254271
537.106364634594797280,-4496.991016644999945129,-1017.660132504738839998,-5174.918579742539805011
597.667114721162079150,-4538.498488088152953424,-1452.034898621376669325,-5032.951268296743364772
647.756360940619629218,-4557.816267424247598683,-1806.579554611146704701,-4898.801289698883010715
685.184962878306350831,-4563.336139677520804980,-2068.032412845492217457,-4788.925186955259050592
708.317111027186911087,-4562.928520730412856210,-2227.916015408228759043,-4716.986728156782191945
716.141819512793176727,-4562.130131693374096358,-2281.681045921028726298,-4691.965758213665139920
723.966527998399442367,-4560.997894709620595677,-2335.279107356691838504,-4666.600493087920767721
747.098676147280002624,-4555.699109331173531245,-2492.716459579244201450,-4589.617810805081717263
784.527278084966724236,-4540.955669826883422502,-2744.034772283340316790,-4458.844388504627204384
834.616524304424046932,-4509.332055495032363979,-3073.100573169602284906,-4272.159727410182313179
895.177274390991442488,-4453.043045320931923925,-3458.557869603266226477,-4029.339520198829632136
963.562732963164989997,-4366.014863235101984174,-3875.494449696798255900,-3733.897700136968978768
1036.784127331502986635,-4245.766841290295815270,-4297.817697656862947042,-3394.385349582013077452
1111.641331206876429860,-4094.674334741217080591,-4701.045411966999381548,-3024.726693744556541787
1184.862725575214426499,-3920.294397490938990813,-5064.961961474050440302,-2643.438469086421719112
