Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-23760.532622380000248086,-33715.879108560002350714,-8669.038042340000174590
29.417704679150173064,-23685.786119354139373172,-33765.862780229974305257,-8679.108046427782028331
116.385123860313427713,-23464.176557042083004490,-33912.718663971318164840,-8708.643922556919278577
257.101364009294854895,-23103.607604447977792006,-34147.441793999030778650,-8755.690720372056603082
445.416450200148290151,-22617.268459306931617903,-34455.926457564404699951,-8817.206593688619250315
673.100109530292911586,-22023.563296002499555470,-34820.209940640670538414,-8889.358651490385454963
930.201473539587937012,-21345.851061566918360768,-35220.003625338773417752,-8967.882775442498314078
1205.483978911604708628,-20611.893464024662534939,-35634.326750946267566178,-9048.460621999669456272
1486.916459209567392463,-19852.945603556068817852,-36043.044725555264449213,-9127.064740568470369908
1762.198964581584277767,-19102.482305674206145341,-36428.130494364195328671,-9200.228199073377254535
2019.300328590878734758,-18394.618444725903827930,-36774.515151849300309550,-9265.208169152518166811
2246.983987921023071976,-17762.336964046702632913,-37070.466600272069626953,-9320.031702901784228743
2435.299074111877416726,-17235.671581883209000807,-37307.519578245315642562,-9363.433001989522381336
2576.015314260858758644,-16839.997624323885247577,-37480.059679811092792079,-9394.710619736015360104
2662.982733442021981318,-16594.567520064199925400,-37584.721225303510436788,-9413.546307292284836876
2692.400438121172101091,-16511.396322922468243632,-37619.781883689247479197,-9419.831939719539150246
2721.818142800322220864,-16428.149064455617917702,-37654.669242954769288190,-9426.074175563724566018
2808.785561981485443539,-16181.604495681744083413,-37756.791577943804441020,-9444.274008422873521340
2949.501802130466785457,-15781.311513355078204768,-37918.807634259013866540,-9472.916254421745179570
3137.816888321320220712,-15243.019922908195439959,-38129.371318075216549914,-9509.684254595822494593
3365.500547651465240051,-14588.361767730935753207,-38374.339511197518731933,-9551.740850314105045982
3622.601911660759924416,-13844.289228831687069032,-38638.226016518106916919,-9596.062099860311718658
3897.884417032776582346,-13042.206087893129733857,-38905.700895337016845588,-9639.774103554882458411
4179.316897330739266181,-12216.768297312783033703,-39162.928231233025144320,-9680.442790049393806839
4454.599402702756378858,-11404.383274579216958955,-39398.562805295325233601,-9716.274453660393191967
4711.700766712050608476,-10641.491864057559723733,-39604.285371345562452916,-9746.200375219399575144
4939.384426042195627815,-9962.756622133203563862,-39774.838039411297359038,-9769.839443996459522168
5127.699512233049972565,-9399.295724786239588866,-39907.610579339780088048,-9787.354465303442339064
5268.415752382030404988,-8977.092208259182370966,-40001.907534144207602367,-9799.236519814157873043
5355.383171563194082410,-8715.680211139288076083,-40058.079019726705155335,-9806.063711348400829593
5384.800876242344202183,-8627.174735544727809611,-40076.714786855438433122,-9808.283746667901141336
5414.218580921494321956,-8538.629523653102296521,-40095.165962818660773337,-9810.458602207314470434
5501.186000102657999378,-8276.635302985223461292,-40148.632784751112922095,-9816.623811307790674618
5641.902240251639341295,-7852.018694499589400948,-40231.719954839943966363,-9825.762204665192257380
5830.217326442492776550,-7282.483978119235871418,-40336.277175448602065444,-9836.371359522343482240
6057.900985772636886395,-6592.058598025274477550,-40452.524547724227886647,-9846.718885418300487800
6315.002349781932025508,-5810.250836144440654607,-40570.373414739042345900,-9855.137197890893730801
6590.284855153948228690,-4970.898213926441712829,-40680.733591508833342232,-9860.307208314136005356
6871.717335451910912525,-4110.724191546653855767,-40776.599133104245993309,-9861.481634414614745765
7146.999840823928025202,-3267.668190643873458612,-40853.742013102884811815,-9858.608744202952948399
7404.101204833223164314,-2479.095299940928271099,-40910.911528539043501951,-9852.334771243866271107
7631.784864163366364664,-1780.014506750618011210,-40949.525119417070527561,-9843.884836710605668486
7820.099950354220709414,-1201.431704915355339836,-40972.926938798518676776,-9834.843840962719696108
7960.816190503202960826,-768.938476158656953885,-40985.366326042712898925,-9826.876291916008995031
8047.783609684365728754,-501.599547621592307678,-40990.895032830318086781,-9821.434248460229355260
8077.201314363515848527,-411.164050776480735294,-40992.391772368573583663,-9819.503927403791749384
8106.619019042665968300,-320.726660442594777578,-40993.699734147070557810,-9817.528382302076352062
8193.586438223828736227,-53.359988130025435282,-40996.462434526307333726,-9811.423707828202168457
8334.302678372810987639,379.248228449639725568,-40997.437794836521788966,-9800.709809444922939292
8522.617764563663513400,958.120461931713066406,-40991.984359122696332633,-9784.756180648741064942
8750.301423893808532739,1657.758334092101677015,-40975.060980291353189386,-9763.001678241098488797
9007.402787903103671852,2447.232706270928247250,-40942.363756027916679159,-9735.199015731204781332
9282.685293275120784529,3291.573979557099391968,-40891.390886308596236631,-9701.634410710810698220
9564.117773573083468364,4153.403697828795884561,-40822.234719144034897909,-9663.275839599229584564
9839.400278945100581041,4994.709531802510355192,-40737.945806572242872790,-9621.815242308230153867
10096.501642954395720153,5778.638968322989057924,-40644.388839294071658514,-9579.588655729987294762
10324.185302284538920503,6471.182633855605672579,-40549.600869234476704150,-9539.380033457478930359
10512.500388475393265253,7042.638902398294703744,-40462.750734251974790823,-9504.135164776480451110
10653.216628624375516665,7468.791378750896001293,-40392.868240639239957090,-9476.627760946030321065
10740.184047805538284592,7731.777524361921678064,-40347.550273918372113258,-9459.127836328014382161
10769.601752484688404365,7820.665643062235176330,-40331.853380880325858016,-9453.122093866204522783
10799.019457163838524139,7909.517752613856828248,-40315.970785527744737919,-9447.072822604859538842
10885.986876345001292066,8171.976285595213084889,-40267.931874374735343736,-9428.935106017879661522
11026.703116493983543478,8595.942012240402618772,-40186.772118054119346198,-9398.784301046307518845
11215.018202684836069238,9161.894179043092663051,-40071.536816700587223750,-9356.885922200372078805
11442.701862014981088578,9843.844258652583448566,-39922.116637763327162247,-9303.871457562676368980
11699.803226024276227690,10610.631810932985899854,-39740.156943688605679199,-9240.923185822561208624
11975.085731396293340367,11427.499950362416711869,-39529.839365285777603276,-9169.921344777278136462
12256.518211694256024202,12257.852454729254532140,-39298.349722830869723111,-9093.511643461071798811
12531.800717066273136879,13065.065475502373374184,-39055.898529793135821819,-9015.064321781002945499
12788.902081075568275992,13814.215659526160379755,-38815.239072722462879028,-8938.515091444245626917
13016.585740405711476342,14473.600346799084945815,-38590.717787128029158339,-8868.099413637393809040
13204.900826596565821092,15015.963554871308588190,-38396.974609049866558053,-8808.010459035842359299
13345.617066745548072504,15419.394546332317986526,-38247.471774360681592952,-8762.024300229635628057
13432.584485926710840431,15667.919236045396246482,-38153.058590853506757412,-8733.141486145941598807
13462.002190605860960204,15751.843319542995232041,-38120.774645495934237260,-8723.291958843714382965
13491.419895285011079977,15835.694889706297544762,-38088.315211820823606104,-8713.402271034863588284
13578.387314466173847904,16083.157100760477987933,-37991.330741248115373310,-8683.931017829967458965
13719.103554615156099317,16482.184529573773033917,-37831.170915537797554862,-8635.506006299552609562
13907.418640806008625077,17013.463859227100329008,-37610.603809444124635775,-8569.278394850993208820
14135.102300136153644416,17651.515704899447882781,-37334.455183640639006626,-8487.047798092624361743
14392.203664145448783529,18366.146349847458623117,-37010.255287063933792524,-8391.380333665589205339
14667.486169517465896206,19124.147742431869119173,-36648.707157967852253933,-8285.677669520146082505
14948.918649815428580041,19891.112512515446724137,-36263.812504824985808227,-8174.161216524491464952
15224.201155187445692718,20633.212745361703127855,-35872.547949690779205412,-8061.749636620297678746
15481.302519196740831831,21318.796125876324367709,-35494.063856773798761424,-7953.826724156921045505
15708.986178526884032181,21919.684631175194226671,-35148.463431226038665045,-7855.916371017812707578
15897.301264717738376930,22412.114850076875882223,-34855.294001973808917683,-7773.297725463479764585
16038.017504866720628343,22777.323193693235225510,-34631.932014160724065732,-7710.603902443170227343
16124.984924047883396270,23001.837448555441369535,-34492.061637014441657811,-7671.450528759789449396
16154.402628727033516043,23077.572939578203659039,-34444.434594093014311511,-7658.136531289230333641
16183.820333406181816827,23153.202213881446368759,-34396.649017392293899320,-7644.787283898724126630
16270.787752587344584754,23376.160161888627044391,-34254.455774177200510167,-7605.117421909434597183
16411.503992736325017177,23734.918215771878749365,-34021.466404113038151991,-7540.282954427594631852
16599.819078927179361926,24211.112889459214784438,-33704.064597611635690555,-7452.276249704553265474
16827.502738257324381266,24780.753266967716626823,-33311.824717581206641626,-7343.995632496192229155
17084.604102266617701389,25415.772746417369489791,-32857.871280225095688365,-7219.292140214044593449
17359.886607638636633055,26085.788169650280906353,-32359.016063814015069511,-7082.957815357188337657
17641.319087936597497901,26759.902954732679063454,-31835.537198631405772176,-6940.627207934509897314
17916.601593308616429567,27408.384570234873535810,-31310.523678679350268794,-6798.578060731734694855
18173.702957317909749690,28004.067395681573543698,-30808.785802966551273130,-6663.435069139429288043
18401.386616648054769030,28523.380067006477474933,-30355.409969869419001043,-6541.798036835843049630
18589.701702838909113780,28946.964083806327835191,-29974.098897930984094273,-6439.829028139972251665
18730.417942987889546202,29259.923270596547808964,-29685.474877415290393401,-6362.840016747778463468
18817.385362169050495140,29451.804362494087399682,-29505.530664019490359351,-6314.922671324713519425
18846.803066848202433903,29516.442580319562694058,-29444.393567488543340005,-6298.656507032444096694
18876.220771527358010644,29580.944971467124560149,-29383.120975829526287271,-6282.361355874087166740
18963.188190708518959582,29770.835905951476888731,-29201.191462905575463083,-6234.019289558790660521
19103.904430857499392005,30075.546659968586027389,-28904.339142788099707104,-6155.269974123854808568
19292.219517048353736755,30478.369156791151908692,-28502.317220287815871416,-6048.870232854879759543
19519.903176378498756094,30957.722665536894055549,-28009.079721346159203677,-5918.705477759624045575
