Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-3314.583721450000211917,2809.024805009999909089,-5400.462219259999983478
7.824708485606210573,-3341.277690348413216270,2757.096497501008343534,-5410.768003130200668238
30.956856634486833002,-3418.757587319554204441,2602.417300345137846307,-5438.913359903221135028
68.385458572173575931,-3539.477141092729198135,2348.664365801023450331,-5477.069075717692612670
118.474704791630927048,-3691.739242797915267147,2003.009174081025776104,-5513.756747647174051963
179.035454878198265760,-3861.034395609248804249,1577.182613743929323391,-5536.004600132066116203
247.420913450371870113,-4031.859238225000353850,1088.139380406582858996,-5531.927196485288732219
320.642307818709866751,-4189.807489494758556248,557.855717084830757813,-5493.260135656637430657
395.499511694083309976,-4323.576788160449723364,12.063284710044172243,-5417.313786643331695814
468.720906062421306615,-4426.464295737352586002,-521.905936806002500816,-5307.887694388868112583
537.106364634594797280,-4496.991411702614641399,-1017.661007964057716890,-5174.918686464901838917
597.667114721162079150,-4538.498932203068761737,-1452.035830902406814857,-5032.951411857975472230
647.756360940619629218,-4557.816750562329616514,-1806.580501429276409908,-4898.801476365195412654
685.184962878306350831,-4563.336652614405466011,-2068.033356004167217179,-4788.925413154538546223
708.317111027186911087,-4562.929052799487180891,-2227.916952844831030234,-4716.986981239700980950
716.141819512793176727,-4562.130670388505677693,-2281.681981215142513975,-4691.966020676329208072
723.966527998399442367,-4560.998440112563912407,-2335.280040500516406610,-4666.600765036266238894
747.098676147280002624,-4555.699675055011539371,-2492.717386884445659234,-4589.618111178999242838
784.527278084966724236,-4540.956270014745314256,-2744.035695374774149968,-4458.844734501464699861
834.616524304424046932,-4509.332704637950882898,-3073.101508977653793409,-4272.160129764721204992
895.177274390991442488,-4453.043756974273492233,-3458.558857751608229592,-4029.339978237076138612
963.562732963164989997,-4366.015648337657694356,-3875.495546804106197669,-3733.898202225471322890
1036.784127331502986635,-4245.767708473484162823,-4297.818957590328864171,-3394.385882393828069326
1111.641331206876429860,-4094.675293813337702886,-4701.046864260750226094,-3024.727256363396008965
1184.862725575214426499,-3920.295463044190910296,-5064.963603229325599386,-2643.439081163982336875
1253.248184147387974008,-3734.667666886462029652,-5375.508417864626608207,-2271.907016765697335359
1313.808934233955369564,-3552.765770701453220681,-5625.415055451047010138,-1932.156215132119541522
1363.898180453412805946,-3390.473596834572163061,-5813.461856381216421141,-1644.646819343928655144
1401.326782391099641245,-3262.513272067759316997,-5942.584870679018422379,-1426.520324618461017963
1424.458930539979974128,-3180.673183104599957005,-6017.405592760716899647,-1290.484854528585856315
1432.283639025586353455,-3152.524844960245900438,-6041.842167944390894263,-1244.276838850862986874
1440.108347511192505408,-3124.144821660587695078,-6065.834716410396140418,-1197.977127404876227956
1463.240495660073293038,-3038.910349182895515696,-6134.150062942489967099,-1060.598240925690333825
1500.669097597759900964,-2896.887802744977307157,-6236.322495605234507821,-836.906336107982497197
1550.758343817217337346,-2699.244740701857153908,-6356.617272033026893041,-535.406699992709036451
1611.319093903784732902,-2449.481325985509101884,-6476.458546892759841285,-168.801830214208166581
1679.704552475958280411,-2154.537611190573443309,-6577.471986388109144173,245.982050140162755270
1752.925946844296277050,-1825.366804654820953147,-6644.665121700139934546,688.500943543629546184
1827.783150719669720274,-1476.707407587085981504,-6669.123783770348381950,1136.288045119268645067
1901.004545088007716913,-1126.033309384127278463,-6649.615646398608078016,1566.890615034157235641
1969.390003660181264422,-791.923683053459171788,-6592.707470178644143743,1959.968287888223130722
2029.950753746748432604,-492.267336488579530851,-6511.365723429345962359,2298.918294114300806541
2080.039999966205868986,-242.727113484283108846,-6422.385285114443831844,2571.647811270326201338
2117.468601903892704286,-55.741826814710293547,-6343.236752794455242110,2770.410198698875319678
2140.600750052773491916,59.888422322814221843,-6288.970572813628677977,2890.934276161257002968
2148.425458538379643869,98.996644757809917792,-6269.697027960526611423,2931.284705146543274168
2156.250167023985795822,138.097581074229310616,-6249.962035406493669143,2971.418797648635518271
2179.382315172866583453,253.621082931646014913,-6188.935250212318351259,3088.773361391860817093
2216.810917110553418752,440.164148306479546591,-6081.778822547054005554,3274.405091009342868347
2266.900163330010400387,688.592747798660639091,-5922.388741694736381760,3514.125393419068132062
2327.460913416578023316,986.115438728831577464,-5705.881347518294205656,3789.708376263741229195
2395.846371988751343451,1316.788736012071240111,-5431.229905812881042948,4080.708183568211097736
2469.067766357089567464,1662.598292788030448719,-5103.378749428662558785,4366.764590053826395888
2543.924970232462783315,2005.050556981475892826,-4734.252789964313706150,4630.053270332755346317
2617.146364600801007327,2326.983416361274066730,-4342.356913849824195495,4857.377421895980660338
2685.531823172974327463,2614.166664171503725811,-3951.047935718550434103,5041.398998041528102476
2746.092573259541495645,2856.285603867383542820,-3585.918986138069158187,5180.696714519181114156
2796.181819478999386774,3047.081979385233353241,-3271.921694784305145731,5278.648600126216479111
2833.610421416685767326,3183.691127162199336453,-3030.803806370702659478,5341.447782145471137483
2856.742569565566554957,3265.456927858997005387,-2879.209598691897554090,5375.761213614379812498
2864.567278051172706910,3292.642818457219618722,-2827.507539200942119351,5386.585199051951349247
2872.391986536778858863,3319.586633187287588953,-2775.597600688222883036,5397.012064930968335830
2895.524134685659646493,3397.805812089040045976,-2620.957782975045120111,5425.507350603133090772
2932.952736623346481792,3519.721936215331879794,-2367.222438715976750245,5464.203004286115174182
2983.041982842803463427,3673.580871253192526638,-2021.505321593369444599,5501.560077386806369759
3043.602732929371086357,3844.789527021499452530,-1595.481574550616642227,5524.531958923733327538
3111.988191501544406492,4017.737118618015301763,-1106.069131759340962162,5521.155244034802308306
3185.209585869882630504,4177.894824182067168294,-575.238372961870481959,5483.097651976771885529
3260.066789745255846356,4313.836109105764990090,-28.749059766876598587,5407.623606157867470756
3333.288184113594070368,4418.746906657795989304,506.011086077083746204,5298.515311137336539105
3401.673642685767390503,4491.061561210814033984,1002.580417719789693365,5165.720204220066079870
3462.234392772334558686,4534.062801212601698353,1437.721137276039371500,5023.814235615456709638
3512.323638991791995068,4554.549415865743867471,1792.921389524712139973,4889.654283341165864840
3549.752240929478830367,4560.902147758759383578,2054.872720634219149360,4779.737712202622788027
3572.884389078359617997,4560.991671583400602685,2215.066723097119393060,4707.761124995042337105
3580.709097563965769950,4560.358385448722401634,2268.937015150677325437,4682.725102380776661448
3588.533806049571921903,4559.389699784441290831,2322.640434256933076540,4657.343728356019710191
3611.665954198452709534,4554.565329766929608013,2480.389601438484532991,4580.307445845814072527
3649.094556136139544833,4540.560686463834827009,2732.212382508154405514,4449.429514617324457504
3699.183802355596526468,4509.870093268541495490,3061.949799726429773727,4262.574287368697696365
3759.744552442164149397,4454.624782022520776081,3448.207605885520024458,4019.508739807424717583
