Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-19946.988367229998402763,11684.423263959999530925,43511.217134669997903984
19.610920695504727718,-19962.730359222601691727,11649.854959764146769885,43515.112299090600572526
77.586591443987430239,-20009.118669340918131638,11547.573739273108003545,43526.301456229281029664
171.393197235605356354,-20083.701818019617348909,11381.806027158407232491,43543.373697781105875038
296.930939263228765412,-20182.592562600133533124,11159.444630492362193763,43564.224639737694815267
448.713215803329262599,-20300.742951885691581992,10889.816870856282548630,43586.383212346976506524
620.106413038934761062,-20432.288239422108745202,10584.350013636676521855,43607.389212971771485172
803.619825815040826456,-20570.923072415826027282,10256.136638743935691309,43625.158554839443240780
991.233037398276565000,-20710.274271409227367258,9919.404135791945009260,43638.275808153855905402
1174.746450174382744081,-20844.236149849693902070,9588.906899671364953974,43646.166535977252351586
1346.139647409987901483,-20967.243226674389006803,9279.267155626186649897,43649.122837089998938609
1497.921923950088284982,-21074.466182354324701009,9004.298688021672205650,43648.180821451605879702
1623.459665977712120366,-21161.929395648869103752,8776.352397346234283759,43644.874131125638086814
1717.266271769330160168,-21226.561058993964252295,8605.720961291799540049,43640.908935730847588275
1775.241942517812731239,-21266.194850246200076072,8500.138561840232796385,43637.819075664810952730
1794.852863213317505142,-21279.547584148785972502,8464.402523185892277979,43636.663349173642927781
1814.463783908822279045,-21292.873064609793800628,8428.655643884005257860,43635.451732681125577074
1872.439454657304850116,-21332.107547499774227617,8322.914364980586469756,43631.542958997677487787
1966.246060448922889918,-21395.084110954780044267,8151.624562406711447693,43624.183556960444548167
2091.783802476546043181,-21478.381050016883818898,7922.020861136129497027,43612.332750450783350971
2243.566079016646654054,-21577.583566132554551587,7643.862036498648194538,43594.942779592820443213
2414.959276252252493578,-21687.607673263562901411,7329.058676928678323748,43571.274699277950276155
2598.472689028358217911,-21803.051002795862586936,6991.196745408732567739,43541.189523265231400728
2786.085900611594297516,-21918.532073325550300069,6644.972299104485500720,43505.357134064994170330
2969.599313387700021849,-22028.986597952571173664,6305.554545118021451344,43465.339143615405191667
3140.992510623305406625,-22129.895387606375152245,5987.908548458805853443,43423.522339665600156877
3292.774787163405562751,-22217.431472173851943808,5706.112436953590986377,43382.904982833490066696
3418.312529191029625508,-22288.528013062204991002,5472.705347562538008788,43346.763945805978437420
3512.119134982647665311,-22340.879812561557628214,5298.103791174289654009,43318.251609453502169345
3570.094805731130236381,-22372.902745573755964870,5190.114844741869092104,43299.985425842496624682
3589.705726426635010284,-22383.677280197040090570,5153.572942470103953383,43293.695186022610869259
3609.316647122139784187,-22394.422668114493717439,5117.024329526288056513,43287.348568607048946433
3667.292317870622355258,-22426.018533606969867833,5008.937059704100647650,43268.256323704692476895
3761.098923662240395061,-22476.600283042862429284,4833.927894654135343444,43236.320179740920139011
3886.636665689863548323,-22543.241008613917074399,4599.495014850481311441,43191.560467318959126715
4038.418942229964159196,-22622.199304033430962591,4315.724383577179651184,43134.351636995335866231
4209.812139465569998720,-22709.222812761192471953,3994.883157536582075409,43065.678124686390219722
4393.325552241675723053,-22799.871271688782144338,3650.909504416694289830,42987.352781076107930858
4580.938763824911802658,-22889.821770113605452934,3298.815623709644569317,42902.143400685483356938
4764.452176601017526991,-22975.123303257845691405,2954.028813998772875493,42813.766215477109653875
4935.845373836622457020,-23052.376981750734557863,2631.702304507321514393,42726.726465872023254633
5087.627650376723067893,-23118.831151236776349833,2346.031654520915253670,42646.011877007025759667
5213.165392404347585398,-23172.395127839383349055,2109.612890197036904283,42576.670762338355416432
5306.971998195965170453,-23211.588736664511088748,1932.875233069149999210,42523.328090466719004326
5364.947668944447286776,-23235.454778332376008620,1823.615236684443516424,42489.706284731364576146
5384.558589639952515427,-23243.465870155989250634,1786.651889323055229397,42478.220145956613123417
5404.169510335456834582,-23251.445643943789036712,1749.686134655009936978,42466.676769199140835553
5462.145181083939860400,-23274.852804247682797723,1640.390866770297407129,42432.216295928708859719
5555.951786875557445455,-23312.144454430221230723,1463.507036797754381041,42375.397551860041858163
5681.489528903181053465,-23360.920636332946742186,1226.720446149922281620,42297.306224491032480728
5833.271805443281664338,-23418.157791394060041057,940.342224007140657704,42199.746915122545033228
6004.665002678887503862,-23480.491264414740726352,616.871795068890378388,42085.440501502263941802
6188.178415454993228195,-23544.509952423733921023,270.456392793408554098,41958.171119819133309647
6375.791627038229307800,-23607.025366569727339083,-83.731413377797423436,41822.830748365653562360
6559.305039814335032133,-23665.282209285160206491,-430.169401746500284389,41685.323032194377447013
6730.698237049940871657,-23717.087598750415054383,-753.680313330821377349,41552.309610059790429659
6882.480513590040573035,-23760.849938552437379258,-1040.108864678397594616,41430.808372589090140536
7008.018255617664181045,-23795.533962265522859525,-1276.946307060480421569,41327.679467712565383408
7101.824861409282675595,-23820.552960204822738888,-1453.872937253556301584,41249.056900545714597683
7159.800532157765701413,-23835.629806622724572662,-1563.196468320541271169,41199.797184209142869804
7179.411452853270020569,-23840.662848095056688180,-1600.172068027716250072,41183.018887834849010687
7199.022373548774339724,-23845.662032731030194554,-1637.145395265136130547,41166.182102830476651434
7256.998044297257365542,-23860.242798288833000697,-1746.435627791771821649,41116.065394076453230809
7350.804650088874950598,-23883.205650210773455910,-1923.224214037706815361,41033.890801934940100182
7476.342392116498558607,-23912.713716663438390242,-2159.713958536974587332,40921.820486476935911924
7628.124668656599169481,-23946.511679973489663098,-2445.472359095304454968,40783.106443572258285712
7799.517865892204099509,-23982.186759722619171953,-2767.896248936151550879,40622.230489537556422874
7983.031278668310733337,-24017.433974245210265508,-3112.778964542520952818,40444.980553863380919211
8170.644490251545903448,-24050.287257492520438973,-3464.953782947056879493,40258.413365177511877846
8354.157903027651627781,-24079.283339796184009174,-3808.980742338759682752,40070.667684364045271650
