Algorithm,Execution Time (s)
RK4,0.00707429,2.97714,2.98422
RK8,0.00707429,24.066,24.0731
ODE45,0.00707429,7.95196,7.95903
ODE78,0.00707429,31.3611,31.3682
ODE113,0.00707429,40.6609,40.668
MPCI,0.0,39.1156,39.1156
