Algorithm,Execution Time (s)
RK4,0.0163954,3.15302,3.16941
RK8,0.0163954,24.9236,24.94
ODE45,0.0163954,8.85725,8.87365
ODE78,0.0163954,44.0982,44.1146
ODE113,0.0163954,44.398,44.4144
MPCI,0.0,83.1791,83.1791
