Time (s), X (km), Y (km), Z (km)
0.000000000000000000,-23760.532622380000248086,-33715.879108560002350714,-8669.038042340000174590
6.906917973759767015,-23742.992876729706040351,-33727.628626815923780669,-8671.405946157583457534
27.556797570074991199,-23690.517675331349892076,-33762.705516466761764605,-8678.472221748315860168
61.737743080535651075,-23603.539379540572554106,-33820.598461544133897405,-8690.125448469265393214
109.099011749994843967,-23482.779344316728384001,-33900.467434794867585879,-8706.182855698854837101
169.154612871867499280,-23329.248716944563057041,-34001.161603301348804962,-8726.394627971509180497
241.288294710430278656,-23144.248918269189744024,-34121.243715478041849565,-8750.449753113172846497
324.759868077551971055,-22929.371223147598357173,-34259.020303101751778740,-8777.983239159682852915
418.712801675399646228,-22686.494762884431111161,-34412.576863825852342416,-8808.584483209961035755
522.183011266626976976,-22417.782226340739725856,-34579.817040207577520050,-8841.806538442320743343
634.108752483263174327,-22125.672541890886350302,-34758.504686605432652868,-8877.175995825818972662
753.341515760697575388,-21812.869879692036192864,-34946.307621664207545109,-8914.203176098881158396
878.657811599996762197,-21482.328419556026346982,-35140.841807630160474218,-8952.392316749786914443
1008.771725225805880655,-21137.232477518744417466,-35339.714683822334336583,-8991.251439142455637921
1142.348111812067145365,-20780.971764614401763538,-35540.566414246619387995,-9030.301593311236501904
1278.016296874674026185,-20417.111752885150053771,-35741.107890617873636074,-9069.085202497799400589
1414.384141246497847533,-20049.359333542572130682,-35939.154461527192324866,-9107.173265797069689143
1550.052326309104955726,-19681.524157432260835776,-36132.654532950444263406,-9144.171224221612646943
1683.628712895365879376,-19317.476236253482056782,-36319.712398682408093009,-9179.723351323906172183
1813.742626521175225207,-18961.100543746375478804,-36498.604902858358400408,-9213.515591873967423453
1939.058922360474298330,-18616.249481121900316793,-36667.791799503589572851,-9245.276838139654500992
2058.291685637909267825,-18286.694155218348896597,-36825.919943426546524279,-9274.778699911932562827
2170.217426854544555681,-17976.075459325395058841,-36971.821709322255628649,-9301.833888297420344315
2273.687636445772113802,-17687.855946636605949607,-37104.508278307868749835,-9326.293391299157519825
2367.640570043620300567,-17425.273449053471267689,-37223.158640821311564650,-9348.042668449948905618
2451.112143410742191918,-17191.297326006868388504,-37327.105331132763240021,-9366.997129842296999414
2523.245825249304743920,-16988.588136992082581855,-37415.818023253232240677,-9383.097190006579694455
2583.301426371177058172,-16819.461426115456561092,-37488.886175190193171147,-9396.303198102459646179
2630.662695040636663180,-16685.856195291511539835,-37546.001905770513985772,-9406.590542410000125528
2664.843640551096996205,-16589.308531861806841334,-37586.944226206593157258,-9413.945209453833740554
2685.493520147412255028,-16530.930751641360984650,-37611.565630777382466476,-9418.360047251049763872
2692.400438121172101091,-16511.396322915919881780,-37619.781883675372228026,-9419.831939716026681708
2699.307356094931947155,-16491.857701285025541438,-37627.988583402577205561,-9421.301439930144624668
2719.957235691247205978,-16433.417371261330117704,-37652.467473681666888297,-9425.680590106499948888
2754.138181201707539003,-16336.601448657524088048,-37692.798588902463961858,-9432.882202605871498236
2801.499449871167144011,-16202.285089303923086845,-37748.294074957171687856,-9442.763814465963150724
2861.555050993039458263,-16031.689678600556362653,-37818.015922168480756227,-9455.131859904919110704
2933.688732831602465012,-15826.378409565708352602,-37900.800001878116745502,-9469.747310559992911294
3017.160306198723901616,-15588.249811722496815491,-37995.285641649526951369,-9486.332589306097361259
3111.113239796571633633,-15319.528734903462463990,-38099.949791042294236831,-9504.579518232461850857
3214.583449387799191754,-15022.754276899995602435,-38213.144674458242661785,-9524.158023769623468979
3326.509190604435389105,-14700.764174274070683168,-38333.137706196059298236,-9544.725293684625285096
3445.741953881869449106,-14356.675250556447281269,-38458.152361798027413897,-9565.935063160766731016
3571.058249721168976976,-13993.859631046503636753,-38586.408664429138298146,-9587.446701629382005194
3701.172163346977868059,-13615.916581000719816075,-38716.161959443343221210,-9608.933779204711754574
3834.748549933239246457,-13226.639994160936112166,-38845.738716630425187759,-9630.091811753589354339
3970.416734995846127276,-12829.981739659981030854,-38973.568217718551750295,-9650.644916471603210084
4106.784579367669721250,-12430.011254950430156896,-39098.209153691881510895,-9670.351154342899462790
4242.452764430277056817,-12030.871938426602355321,-39218.370366751645633485,-9689.006390380916855065
4376.029151016537980468,-11636.735037037493384560,-39332.925217019132105634,-9706.446564826566827833
4506.143064642346871551,-11251.751832782458222937,-39440.919323757552774623,-9722.548335764697185368
4631.459360481646399421,-10880.005001758707294357,-39541.571712636374286376,-9737.228122810112836305
4750.692123759081368917,-10525.460047867767571006,-39634.269681025252793916,-9750.439649351616026252
4862.617864975716656772,-10191.917701221997049288,-39718.557958946170401759,-9762.170144107894884655
