Time (s),Error (km)
437660.33364400326,105384750.49959745
438139.68933585956,105501755.2410697
438933.1482374985,105691527.78377219
440032.5683868678,105949391.09305127
441426.6682454818,106281831.25212744
443101.1424622726,106695942.82451178
445038.80866585026,107162520.7713937
447219.7837788848,107679760.27169985
449621.6880453855,108272150.1667701
452219.8746772824,108886254.49663024
454987.68276382395,109566010.192294
457896.7108485994,110256159.1694255
460917.10836691497,110997243.04562019
464017.881952982,111732352.73560566
467167.2134737902,112505378.1154962
470332.7865262098,113257122.50573279
473482.118047018,114026782.27062611
476582.89163308503,114767994.96786408
479603.2891514006,115501201.24316809
482512.31723617605,116200007.97714351
485280.1253227176,116871320.412548
487878.3119546145,117492277.20486718
490280.2162211152,118081659.9149859
492461.1913341497,118595531.3096076
494398.8575377274,119071026.3205538
496073.3317545182,119479230.20858572
497467.4316131322,119806801.28530447
498566.8517625015,120068447.4509515
499360.31066414044,120262756.30010779
499839.66635599674,120381671.37147301
500000.0,120421521.8148787
500000.0,120421521.8148787
500160.33364400326,120461351.45570797
500639.68933585956,120579969.63508943
501433.1482374985,120773259.87579298
502532.5683868678,121033672.4072178
503926.6682454818,121361961.28606264
505601.1424622726,121772004.90987135
507538.80866585026,122245639.96949211
509719.7837788848,122759623.50537984
512121.6880453855,123350418.62278607
514719.8746772824,123969196.65785773
517487.68276382395,124642958.51750387
520396.7108485994,125339286.58690944
523417.10836691497,126074840.2564076
526517.8819529819,126814032.43212265
529667.2134737902,127585139.74092424
532832.7865262098,128336205.38855919
535982.1180470181,129109068.75123279
539082.891633085,129845082.1482133
542103.2891514007,130584743.485882
545012.3172361761,131276564.02883321
547780.1253227176,131954704.31597564
550378.3119546145,132569966.63388616
552780.2162211152,133162208.95179395
554961.1913341497,133678111.43992852
556898.8575377273,134147009.22097287
558573.3317545182,134560040.0899815
559967.4316131322,134891002.80761647
561066.8517625015,135149512.7415966
561860.3106641405,135340406.30570233
562339.6663559967,135457985.15164635
562500.0,135497606.50423914
562500.0,135497606.50423914
562660.3336440033,135537330.51264206
563139.6893358595,135656380.13023627
563933.1482374985,135852385.9072608
565032.5683868678,136117172.55434608
566426.6682454818,136444550.51945052
568101.1424622727,136848276.99435014
570038.8086658503,137326429.50583726
572219.7837788848,137841994.28647828
574621.6880453855,138426863.44667953
577219.8746772824,139053349.22461855
579987.6827638239,139718957.491504
582896.7108485993,140423473.36926284
585917.108366915,141151002.19625458
589017.8819529819,141897652.5217916
592167.2134737902,142662536.4467714
595332.7865262098,143417874.72688487
598482.1180470181,144188821.6476768
601582.891633085,144924477.61083788
604603.2891514007,145666202.82055396
607512.3172361761,146355122.6341749
610280.1253227176,147035914.26341528
612878.3119546145,147650141.15689334
615280.2162211152,148240247.9801547
617461.1913341497,148762124.5914909
619398.8575377273,149224062.97049
621073.3317545182,149638310.2952079
622467.4316131322,149974664.0115727
623566.8517625015,150232741.23689482
624360.3106641405,150420525.06182933
624839.6663559967,150536056.7007295
625000.0,150575091.86002305
625000.0,150575091.86002305
625160.3336440033,150614310.6714473
625639.6893358595,150732470.8990888
626433.1482374985,150929360.92786878
627532.5683868678,151198582.8300871
628926.6682454818,151528558.0414007
630601.1424622727,151926249.02649882
632538.8086658503,152404688.52914086
634719.7837788848,152925915.18412933
637121.6880453855,153502956.3766544
639719.8746772824,154137094.85676798
642487.6827638239,154795629.28624505
645396.7108485993,155507093.0110393
648417.108366915,156227299.96474683
651517.8819529819,156981782.93888155
654667.2134737902,157738688.70740888
657832.7865262098,158501442.54893652
660982.1180470181,159266254.54709613
664082.891633085,160006391.32448116
667103.2891514007,160745113.6986469
670012.3172361761,161436229.73495623
672780.1253227176,162114585.8815317
675378.3119546145,162732698.62055627
677780.2162211152,163316656.1561324
679961.1913341497,163846001.54279387
681898.8575377273,164303346.1897879
683573.3317545182,164714832.2659789
684967.4316131322,165056411.9129202
686066.8517625015,165316846.93215898
686860.3106641405,165503031.14593285
