Time (s),Error (km)
425378.3119546145,60446.68183920134
427780.2162211152,58463.84990048804
429961.1913341497,55440.887977685066
431898.8575377274,52463.77868330508
433573.3317545182,49836.4456665769
434967.4316131322,47649.129519110786
436066.8517625015,45931.88297193093
436860.31066414044,44697.62272777616
437339.66635599674,43953.9408983905
437500.0,43898.15121270866
437500.0,43898.15121270866
437660.33364400326,43847.24630973577
438139.68933585956,43121.37701932851
438933.1482374985,41921.08465138604
440032.5683868678,40258.70410835439
441426.6682454818,38147.2775234711
443101.1424622726,35596.09130967996
445038.80866585026,32605.65203638646
447219.7837788848,29163.139770864113
449621.6880453855,25239.16154286777
452219.8746772824,20786.11730341326
454987.68276382395,15737.946197202866
457896.7108485994,10010.606713222429
460917.10836691497,3502.5259938985128
464017.881952982,3907.506654041347
467167.2134737902,12357.494608351082
470332.7865262098,22005.12989737584
473482.118047018,32981.51949988279
476582.89163308503,45096.8039115509
479603.2891514006,56148.911539150184
482512.31723617605,60257.39337260064
485280.1253227176,58338.58718318825
487878.3119546145,54813.07213458538
490280.2162211152,51194.19562620031
492461.1913341497,47861.17645078465
494398.8575377274,44912.18735685952
496073.3317545182,42376.26045542059
497467.4316131322,40268.62768308826
498566.8517625015,38604.459912652674
499360.31066414044,37400.07514016584
499839.66635599674,36670.40731051977
500000.0,36691.58912406865
500000.0,36691.58912406865
500160.33364400326,36716.68457039631
500639.68933585956,35995.31867694942
501433.1482374985,34794.78174296294
502532.5683868678,33115.394955418116
503926.6682454818,30953.292622221194
505601.1424622726,28296.77101119522
507538.80866585026,25122.54489440289
509719.7837788848,21392.424872067404
512121.6880453855,17050.694450779545
514719.8746772824,12022.096814821502
517487.68276382395,6209.96513950699
520396.7108485994,510.6245474630303
523417.10836691497,8277.70510760798
526517.8819529819,17283.356393102506
529667.2134737902,27728.001602881763
532832.7865262098,39703.23334257721
535982.1180470181,52186.46762008699
539082.891633085,59603.82851764726
542103.2891514007,58920.130473439065
545012.3172361761,55329.47199469376
547780.1253227176,51306.09267419648
550378.3119546145,47444.62234492791
552780.2162211152,43883.09571517845
554961.1913341497,40653.69102767677
556898.8575377273,37770.541267207285
558573.3317545182,35252.47655761505
559967.4316131322,33126.55450313018
561066.8517625015,31425.159004149835
561860.3106641405,30181.020286105486
562339.6663559967,29422.024053048044
562500.0,29487.59453688048
562500.0,29487.59453688048
562660.3336440033,29556.12705875106
563139.6893358595,28795.365904530936
563933.1482374985,27520.783638071345
565032.5683868678,25720.458688253988
566426.6682454818,23374.077483754834
568101.1424622727,20449.896405894375
570038.8086658503,16901.49039025046
572219.7837788848,12664.456349106964
574621.6880453855,7652.97060974085
577219.8746772824,1756.3953460310297
579987.6827638239,5171.903165001328
582896.7108485993,13308.500764900602
585917.108366915,22880.143953716728
589017.8819529819,34108.0558359768
592167.2134737902,46765.442118673716
595332.7865262098,57446.36474887163
598482.1180470181,59563.583263819164
601582.891633085,56533.16023253644
604603.2891514007,52388.156513415575
607512.3172361761,48195.28558809479
610280.1253227176,44192.39848871386
612878.3119546145,40425.78820307186
615280.2162211152,36904.151970781284
617461.1913341497,33640.24146296681
619398.8575377273,30661.197631125346
621073.3317545182,28008.310138113196
622467.4316131322,25732.615787095616
623566.8517625015,23888.760281547562
624360.3106641405,22528.338335108463
624839.6663559967,21693.575858688633
625000.0,21772.65612914245
625000.0,21772.65612914245
625160.3336440033,21853.82117110434
625639.6893358595,21007.417126070468
626433.1482374985,19581.84420329153
627532.5683868678,17553.019077224264
628926.6682454818,14883.91075190897
630601.1424622727,11521.497462851703
632538.8086658503,7393.038839616328
634719.7837788848,2401.8967565040434
637121.6880453855,3583.7729229518714
639719.8746772824,10725.309876709656
642487.6827638239,19241.509252333835
645396.7108485993,29386.382310086068
648417.108366915,41275.23642084078
651517.8819529819,53471.33195886756
654667.2134737902,59437.54677881912
657832.7865262098,57891.59689003229
660982.1180470181,54002.576410597096
664082.891633085,49709.110602252
667103.2891514007,45459.12469775662
670012.3172361761,41341.667853495324
672780.1253227176,37363.36474202204
675378.3119546145,33523.42470605967
677780.2162211152,29836.03370478418
679961.1913341497,26335.830911392703
681898.8575377273,23076.737427033822
683573.3317545182,20127.58985099941
684967.4316131322,17565.930599717813
686066.8517625015,15470.66719304491
686860.3106641405,13914.229626432027
687339.6663559967,12954.990597224962
687500.0,13017.800047410326
687500.0,13017.800047410326
687660.3336440033,13081.841345573328
688139.6893358595,12100.563485003924
688933.1482374985,10441.217753903284
690032.5683868678,8066.071909043741
691426.6682454818,4918.505287932807
693101.1424622727,921.6887596370811
695038.8086658503,4045.361098890603
697219.7837788848,10113.403234576666
699621.6880453855,17481.343221630093
702219.8746772824,26390.701317810282
704987.6827638239,37058.025288655015
707896.7108485993,49013.960913938674
710917.108366915,57968.147068533784
714017.8819529819,58846.031516348296
717167.2134737902,55695.8898281445
720332.7865262098,51573.05535153853
723482.1180470181,47287.36128560876
726582.891633085,43019.77632749111
729603.2891514007,38790.791284615974
732512.3172361761,34587.29166503137
735280.1253227176,30402.806608046347
737878.3119546145,26251.287935246208
740280.2162211152,22171.021345899127
742461.1913341497,18224.04630163826
744398.8575377273,14492.985654534177
746073.3317545182,11075.928901835476
747467.4316131322,8079.5699597338335
748566.8517625015,5610.788333793356
749360.3106641405,3767.1378959399867
749839.6663559967,2627.0940782990833
750000.0,2641.9567231938
750000.0,2641.9567231938
750160.3336440033,2657.068885848949
750639.6893358595,1483.3852057932359
751433.1482374985,523.8742208141986
752532.5683868678,3384.7943623704255
753926.6682454818,7212.476024975981
755601.1424622727,12119.082073353315
757538.8086658503,18266.377442856297
759719.7837788848,25863.654655148202
762121.6880453855,35126.40850354275
764719.8746772824,45916.558602497746
767487.6827638239,55753.075289388195
770396.7108485993,59028.42840866782
773417.108366915,57044.696126940034
776517.8819529819,53381.7761072932
779667.2134737902,49281.677415210586
782832.7865262098,45065.54134800743
785982.1180470181,40792.3415041235
789082.891633085,36447.93930365614
792103.2891514007,32007.11773916448
795012.3172361761,27457.27333083672
797780.1253227176,22808.210279823077
800378.3119546145,18095.97691981356
802780.2162211152,13383.69847372717
804961.1913341497,8760.51747851267
806898.8575377273,4339.011683931336
808573.3317545182,270.0636869442537
809967.4316131322,3371.2243174741484
811066.8517625015,6370.827271144616
811860.3106641405,8623.229748328033
812339.6663559967,10021.368309445526
812500.0,10094.01319044308
812500.0,10094.01319044308
812660.3336440033,10167.844515844514
813139.6893358595,11618.096553222456
813933.1482374985,14087.752311328612
815032.5683868678,17659.632830026443
816426.6682454818,22456.585823022466
818101.1424622727,28641.07040875612
820038.8086658503,36374.79878793396
822219.7837788848,45544.56450357643
824621.6880453855,54440.69069982859
827219.8746772824,58644.34118128997
829987.6827638239,57776.37571937885
832896.7108485993,54778.1092477267
835917.108366915,51070.72991871898
839017.8819529819,47098.41456164313
842167.2134737902,42973.11794332779
845332.7865262098,38694.94040603687
848482.1180470181,34230.26917292829
851582.891633085,29544.108768625953
854603.2891514007,24615.31504561714
857512.3172361761,19444.413455917223
860280.1253227176,14057.86329185773
862878.3119546145,8510.585194436273
865280.2162211152,2888.3284774628996
867461.1913341497,2701.7673931236627
869398.8575377273,8101.126082854838
871073.3317545182,13146.325487290604
872467.4316131322,17645.416648262344
873566.8517625015,21402.222004691343
874360.3106641405,24234.871182044742
874839.6663559967,25997.08756660346
875000.0,26212.65586209016
875000.0,26212.65586209016
875160.3336440033,26431.693266475766
875639.6893358595,28267.24747029905
876433.1482374985,31392.024750872635
877532.5683868678,35888.60244296669
878926.6682454818,41792.28645815794
880601.1424622727,48782.14935480863
882538.8086658503,55249.094776660495
884719.7837788848,58360.90601716946
887121.6880453855,57878.67036838475
889719.8746772824,55515.92980530926
892487.6827638239,52339.538014711536
895396.7108485993,48776.84010914066
898417.108366915,44968.95252665728
901517.8819529819,40936.13732738535
904667.2134737902,36648.49343299635
907832.7865262098,32059.597001147395
910982.1180470181,27124.498619781385
914082.891633085,21810.20226267486
917103.2891514007,16102.188542337282
920012.3172361761,10008.943129483021
922780.1253227176,3566.479409713529
925378.3119546145,3167.343461302028
927780.2162211152,10077.617370787448
929961.1913341497,17028.20510271538
931898.8575377273,23821.793649829026
933573.3317545182,30204.70494451129
934967.4316131322,35874.144660274695
936066.8517625015,40520.03569480985
936860.3106641405,43904.461331988176
937339.6663559967,45926.07811324522
937500.0,46275.7837170349
937500.0,46275.7837170349
937660.3336440033,46622.86139362861
938139.6893358595,48572.16989032833
938933.1482374985,51555.84093449511
940032.5683868678,54902.86152895726
941426.6682454818,57437.74873945698
943101.1424622727,58250.90735492822
945038.8086658503,57417.93663102104
947219.7837788848,55475.33028405119
949621.6880453855,52860.786645935936
952219.8746772824,49821.4025439822
954987.6827638239,46467.74302291774
957896.7108485993,42826.9144235177
960917.108366915,38877.73327686198
964017.8819529819,34573.549315953416
967167.2134737902,29857.59936488753
970332.7865262098,24673.58204571314
973482.1180470181,18972.97565130064
976582.891633085,12720.19030089791
