Time (s),Error (km)
0.0,0.0
160.3336440032764,0.10789702478990673
639.6893358595473,1.5401768315326103
1433.1482374984744,36.47439714869132
2532.568386867794,264.8523024574251
3926.6682454818097,1282.0593788959477
5601.142462272616,1287.6769344536845
7538.8086658502825,10606.821046756071
9719.783778884792,12938.16313644661
12121.688045385534,32389.53702757446
14719.874677282425,24889.218068323185
17487.682763823923,30625.71488467429
20396.710848599367,23717.912564489252
23417.108366914985,11672.46780236044
26517.881952981978,63745.48043437451
29667.21347379022,227382.90260385285
32832.78652620977,363067.70489972766
35982.11804701802,526189.1933743298
39082.89163308501,659385.0152959627
42103.28915140063,815972.02385459
45012.31723617607,939839.414078296
47780.125322717584,1085138.3222293444
50378.31195461445,1194850.5369761423
52780.216221115195,1317285.9757931263
54961.19133414971,1421619.4057585667
56898.85753772739,1502554.4864649465
58573.33175451819,1589466.0702184609
59967.431613132205,1662196.055310369
61066.85176250152,1710566.4875802924
61860.31066414045,1742433.14689016
62339.66635599672,1762134.244121267
62500.0,1768973.0926580287
62500.0,1768973.0926580287
62660.33364400328,1775974.7728758971
63139.68933585955,1798018.4494566808
63933.14823749848,1838215.016638357
65032.568386867795,1897967.7750117308
66426.66824548181,1967677.592904197
68101.14246227262,2036837.1930540206
70038.80866585029,2127419.305145811
72219.7837788848,2242316.650984164
74621.68804538553,2343089.4977623974
77219.87467728242,2475111.049696727
79987.68276382392,2601586.4669851693
82896.71084859937,2740976.1496325536
85917.10836691498,2883456.189377292
89017.88195298197,3031057.4581716796
92167.21347379022,3178140.6278636195
95332.78652620976,3331710.671365503
98482.11804701801,3475488.022160859
101582.891633085,3628748.321322682
104603.28915140063,3765041.987670932
107512.31723617608,3908422.9953769892
110280.12532271759,4036708.4433333874
112878.31195461444,4157251.4995697956
115280.2162211152,4280105.524949063
117461.19133414971,4370385.37899191
119398.8575377274,4469131.760517585
121073.33175451819,4555121.186237649
122467.43161313221,4613560.134295264
123566.85176250152,4659391.918463927
124360.31066414044,4697221.791261587
124839.66635599671,4722208.367124838
125000.0,4730825.919766934
125000.0,4730825.919766934
125160.33364400327,4739529.38441374
125639.68933585954,4765752.785735875
126433.14823749848,4807990.399023055
127532.56838686779,4859853.203437382
128926.66824548181,4916690.238975034
130601.14246227262,4993285.049936106
132538.8086658503,5097136.928650644
134719.7837788848,5193009.416913755
137121.68804538553,5304405.239268792
139719.87467728244,5436763.791881513
142487.68276382392,5555083.925965554
145396.71084859938,5706698.373303557
148417.108366915,5835521.677793582
151517.881952982,5996438.241995646
154667.2134737902,6131733.917707429
157832.78652620976,6294822.260085148
160982.118047018,6431464.580283373
164082.891633085,6590074.983690834
167103.28915140062,6721417.503901628
170012.31723617608,6871402.4579882305
172780.1253227176,6988985.883448114
175378.31195461444,7126016.986418844
177780.2162211152,7228435.213503772
179961.1913341497,7334316.307845635
181898.8575377274,7434834.516895597
183573.3317545182,7504593.952594581
184967.4316131322,7566001.822210473
186066.85176250152,7623535.142192465
186860.31066414044,7666732.916212808
187339.6663559967,7691755.71109262
187500.0,7699800.097647068
187500.0,7699800.097647068
187660.3336440033,7707657.054764154
188139.68933585956,7729983.84940751
188933.14823749848,7763597.02716229
190032.5683868678,7808015.889737234
191426.66824548182,7872911.465579742
193101.1424622726,7963096.925924375
195038.8086658503,8052508.768174574
197219.7837788848,8146228.289587592
199621.68804538553,8273566.636362817
202219.87467728244,8384894.221118172
204987.68276382392,8524144.769735081
207896.71084859938,8656224.48805858
210917.108366915,8803801.874656487
214017.881952982,8945759.423951995
217167.2134737902,9100837.30602475
220332.78652620976,9243215.233113173
223482.118047018,9401212.640706543
226582.891633085,9538166.293229293
229603.28915140062,9691210.648573827
232512.31723617608,9819759.1294005
235280.1253227176,9957411.13117874
237878.31195461444,10078849.759166704
240280.2162211152,10186656.792766925
242461.1913341497,10302134.596813006
244398.8575377274,10384353.296369752
246073.3317545182,10459625.64014744
247467.4316131322,10534529.049434729
248566.85176250152,10591207.769331241
249360.31066414044,10626883.583293848
249839.6663559967,10646626.755737219
250000.0,10653064.550222818
250000.0,10653064.550222818
250160.3336440033,10659469.832635352
250639.68933585956,10678745.072528893
251433.14823749848,10712757.759149846
252532.5683868678,10767185.662850097
253926.66824548182,10842682.771308133
255601.1424622726,10921486.238401366
257538.8086658503,11001777.604635352
259719.7837788848,11115167.237211924
262121.68804538553,11227276.108503861
264719.8746772824,11344279.915579978
267487.68276382395,11485665.951204969
270396.7108485994,11611120.427249309
273417.10836691497,11766968.185791275
276517.881952982,11901046.471828299
279667.2134737902,12062228.093714878
282832.7865262098,12201033.58271985
285982.118047018,12360028.59842078
289082.89163308503,12497854.101159876
292103.2891514006,12649607.16646072
295012.31723617605,12777706.202310821
297780.1253227176,12920288.012517769
300378.3119546145,13029722.971389927
302780.2162211152,13156443.493496628
304961.1913341497,13253555.141142562
306898.8575377274,13339227.584160263
308573.3317545182,13429186.047474844
309967.4316131322,13497199.170456892
311066.8517625015,13542452.205956118
311860.31066414044,13574925.48926
312339.66635599674,13596129.728057059
312500.0,13603595.671005614
312500.0,13603595.671005614
312660.33364400326,13611259.294020789
313139.68933585956,13635305.064864544
313933.1482374985,13677855.113611426
315032.5683868678,13736851.862819893
316426.6682454818,13801212.923384769
318101.1424622726,13869722.538445994
320038.80866585026,13967074.469752474
322219.7837788848,14076930.448064499
324621.6880453855,14177484.445196645
327219.8746772824,14313905.31387025
329987.68276382395,14433751.80183821
332896.7108485994,14580645.980015328
335917.10836691497,14715359.053690495
339017.881952982,14870659.812089024
342167.2134737902,15010299.965298211
345332.7865262098,15170838.523799095
348482.118047018,15308185.827169422
351582.89163308503,15467414.207564693
354603.2891514006,15597835.059131097
357512.31723617605,15747502.868110025
360280.1253227176,15868601.301489545
362878.3119546145,15997078.144212153
365280.2162211152,16112939.878113776
367461.1913341497,16205733.143523665
369398.8575377274,16308745.037698537
371073.3317545182,16388927.433728255
372467.4316131322,16445463.330560151
373566.8517625015,16494823.54177774
374360.31066414044,16535749.148755198
374839.66635599674,16561829.906441865
375000.0,16570610.94502444
375000.0,16570610.94502444
375160.33364400326,16579367.024919713
375639.68933585956,16605089.827911695
376433.1482374985,16644757.992930535
377532.5683868678,16692431.364642452
378926.6682454818,16749412.505662866
380601.1424622726,16832255.0421086
382538.80866585026,16933808.337808754
384719.7837788848,17025037.04683642
387121.6880453855,17144141.506385863
389719.8746772824,17269275.692033798
392487.68276382395,17393181.629385665
395396.7108485994,17540521.93199868
398417.10836691497,17673050.00915211
401517.881952982,17830117.441682015
404667.2134737902,17969860.79794201
407832.7865262098,18127712.525409818
410982.118047018,18270303.01535112
414082.89163308503,18422492.458974507
417103.2891514006,18560351.001471624
420012.31723617605,18704246.441140678
422780.1253227176,18826597.90489664
425378.3119546145,18961592.41744887
427780.2162211152,19061685.05776066
429961.1913341497,19174102.378316812
431898.8575377274,19268631.8160267
433573.3317545182,19336972.7344283
434967.4316131322,19403678.430932537
436066.8517625015,19463311.701220796
436860.31066414044,19504992.84031421
437339.66635599674,19528192.231476344
437500.0,19535562.33605086
437500.0,19535562.33605086
437660.33364400326,19542742.7899227
438139.68933585956,19563214.695889764
438933.1482374985,19595201.931273267
440032.5683868678,19641554.456776835
441426.6682454818,19711796.56980747
443101.1424622726,19800805.08844013
445038.80866585026,19884100.145825144
447219.7837788848,19984204.039984286
449621.6880453855,20109516.38764247
452219.8746772824,20218496.044504743
454987.68276382395,20362781.667717874
457896.7108485994,20488556.913007326
460917.10836691497,20642848.50018913
464017.881952982,20778182.58537945
467167.2134737902,20939433.67382801
470332.7865262098,21076321.23271041
473482.118047018,21239045.175002795
476582.89163308503,21371855.907441325
479603.2891514006,21528904.937096503
482512.31723617605,21652897.982772864
485280.1253227176,21796379.652159844
487878.3119546145,21910458.372456096
490280.2162211152,22025942.805358198
492461.1913341497,22136999.785223324
494398.8575377274,22216663.363607593
496073.3317545182,22298176.57339307
497467.4316131322,22373443.33226183
498566.8517625015,22425980.027051155
499360.31066414044,22459005.800616436
499839.66635599674,22478174.61991143
500000.0,22484639.011113632
500000.0,22484639.011113632
500160.33364400326,22491181.878776167
500639.68933585956,22511480.824885614
501433.1482374985,22548540.77220813
502532.5683868678,22606620.886503458
503926.6682454818,22680411.990465336
505601.1424622726,22753313.452500317
507538.80866585026,22837650.8173879
509719.7837788848,22953847.53070518
512121.6880453855,23058825.99607874
514719.8746772824,23183742.374662098
517487.68276382395,23318077.539066784
520396.7108485994,23449625.61062883
523417.10836691497,23599820.17317075
526517.8819529819,23739661.40977558
529667.2134737902,23894604.346102502
532832.7865262098,24040233.801703617
535982.1180470181,24191905.90613762
539082.891633085,24337350.737156842
542103.2891514007,24481421.351133816
545012.3172361761,24616927.6327844
547780.1253227176,24753046.719093062
550378.3119546145,24866635.50512203
552780.2162211152,24993457.845379703
554961.1913341497,25085304.69357853
556898.8575377273,25177718.39321939
558573.3317545182,25267280.336430967
559967.4316131322,25329895.20478664
561066.8517625015,25374230.93848156
561860.3106641405,25408975.976794757
562339.6663559967,25432179.60333877
562500.0,25440316.657131873
562500.0,25440316.657131873
562660.3336440033,25448621.327278156
563139.6893358595,25474234.589462444
563933.1482374985,25517527.25708104
565032.5683868678,25573520.39939378
566426.6682454818,25633037.830545086
568101.1424622727,25704406.113637924
570038.8086658503,25806727.519236714
572219.7837788848,25909383.042934958
574621.6880453855,26014011.58758573
577219.8746772824,26150490.354227554
579987.6827638239,26267323.27992538
582896.7108485993,26418775.4676047
585917.108366915,26548388.56408812
589017.8819529819,26708660.80694449
592167.2134737902,26843911.60974602
595332.7865262098,27007979.56140696
598482.1180470181,27142702.77735703
601582.891633085,27303879.75682429
604603.2891514007,27432504.339947414
607512.3172361761,27584594.796927035
610280.1253227176,27701716.02932523
612878.3119546145,27836372.725628544
615280.2162211152,27944525.77719729
617461.1913341497,28043258.29613564
619398.8575377273,28146870.906487964
621073.3317545182,28220933.466930524
622467.4316131322,28278641.539852507
623566.8517625015,28332429.349214025
624360.3106641405,28375355.39711593
624839.6663559967,28401428.39774411
625000.0,28409986.7125766
625000.0,28409986.7125766
625160.3336440033,28418417.56737194
625639.6893358595,28442656.77786939
626433.1482374985,28479063.116809037
627532.5683868678,28523957.84997032
628926.6682454818,28584026.059848934
630601.1424622727,28671968.13448818
632538.8086658503,28768024.779680334
634719.7837788848,28858511.310643088
637121.6880453855,28983590.126288593
639719.8746772824,29100790.48738255
642487.6827638239,29232624.909821928
645396.7108485993,29372546.79411436
648417.108366915,29512205.45812495
651517.8819529819,29662065.907147907
654667.2134737902,29809320.23115808
657832.7865262098,29959319.427038502
660982.1180470181,30109995.1355825
664082.891633085,30253992.15103247
667103.2891514007,30400058.43442389
670012.3172361761,30535839.12454757
672780.1253227176,30665807.951027583
675378.3119546145,30794850.424629483
677780.2162211152,30897057.898284722
679961.1913341497,31013033.741647944
681898.8575377273,31100650.66213807
683573.3317545182,31171135.673122752
684967.4316131322,31242926.396382194
686066.8517625015,31302187.02773879
686860.3106641405,31341009.88093728
687339.6663559967,31362215.491219837
687500.0,31368981.177669697
687500.0,31368981.177669697
687660.3336440033,31375616.92943134
688139.6893358595,31394953.076255776
688933.1482374985,31427125.08262778
690032.5683868678,31477286.317445524
691426.6682454818,31551496.452783905
693101.1424622727,31636155.32397612
695038.8086658503,31716064.512611594
697219.7837788848,31823603.8250129
699621.6880453855,31943101.133348823
702219.8746772824,32054309.56633845
704987.6827638239,32199316.069353085
707896.7108485993,32322667.607508656
710917.108366915,32480006.309296157
714017.8819529819,32612441.67136304
717167.2134737902,32775917.50659959
720332.7865262098,32911540.76736816
723482.1180470181,33074553.524696443
726582.891633085,33207783.500715077
729603.2891514007,33364254.00742663
732512.3172361761,33488166.05192104
735280.1253227176,33633425.44362322
737878.3119546145,33743034.93924778
740280.2162211152,33865638.39753686
742461.1913341497,33969720.40689807
744398.8575377273,34050764.45488483
746073.3317545182,34137801.8325459
747467.4316131322,34210409.52796327
748566.8517625015,34258633.98331546
749360.3106641405,34290482.915290065
749839.6663559967,34310224.81496209
750000.0,34317083.81268175
750000.0,34317083.81268175
750160.3336440033,34324107.718833394
750639.6893358595,34346222.14628683
751433.1482374985,34386508.81520491
752532.5683868678,34446266.28141882
753926.6682454818,34515808.90959459
755601.1424622727,34584870.632260576
757538.8086658503,34675693.7397155
759719.7837788848,34790468.44425226
762121.6880453855,34891146.20127116
764719.8746772824,35023370.980371155
767487.6827638239,35149563.34032459
770396.7108485993,35289238.02732936
773417.108366915,35431413.22731787
776517.8819529819,35579304.92045734
779667.2134737902,35726084.03153944
782832.7865262098,35879937.045409024
785982.1180470181,36023428.27937939
789082.891633085,36176952.47598547
792103.2891514007,36312971.57116328
795012.3172361761,36456626.8144912
797780.1253227176,36584608.84074846
800378.3119546145,36705448.28143063
802780.2162211152,36828080.53426029
804961.1913341497,36918375.57098633
806898.8575377273,37017327.342483245
808573.3317545182,37103129.886669904
809967.4316131322,37161438.26124651
811066.8517625015,37207375.28848969
811860.3106641405,37245332.09101608
812339.6663559967,37270373.6179841
812500.0,37279002.665345564
812500.0,37279002.665345564
812660.3336440033,37287713.70969957
813139.6893358595,37313935.768248335
813933.1482374985,37356100.471485734
815032.5683868678,37407795.564216524
816426.6682454818,37464574.29821902
818101.1424622727,37541407.96417544
820038.8086658503,37645235.67535291
822219.7837788848,37740869.293857604
824621.6880453855,37852563.79460159
827219.8746772824,37984685.19380471
829987.6827638239,38103151.313734144
832896.7108485993,38254673.52891512
835917.108366915,38383556.837692685
839017.8819529819,38544399.72334447
842167.2134737902,38679789.09065695
845332.7865262098,38842740.0730547
848482.1180470181,38979547.559011504
851582.891633085,39137961.5678228
854603.2891514007,39269499.68329059
857512.3172361761,39419304.665212065
860280.1253227176,39536999.8043305
862878.3119546145,39674030.5992729
865280.2162211152,39776272.8014715
867461.1913341497,39882447.245508604
869398.8575377273,39982769.46761744
871073.3317545182,40052400.60093893
872467.4316131322,40114008.02902313
873566.8517625015,40171662.18997584
874360.3106641405,40214829.38207377
874839.6663559967,40239791.07420315
875000.0,40247810.392011166
875000.0,40247810.392011166
875160.3336440033,40255640.92138003
875639.6893358595,40277887.175217725
876433.1482374985,40311402.01938429
877532.5683868678,40355850.813427486
878926.6682454818,40420971.4820493
880601.1424622727,40511171.62105252
882538.8086658503,40600306.24574893
884719.7837788848,40694238.82956023
887121.6880453855,40821574.6203504
889719.8746772824,40932720.19700952
892487.6827638239,41072239.989972055
895396.7108485993,41204006.935762316
898417.108366915,41351904.46035427
901517.8819529819,41493538.83931281
904667.2134737902,41648924.09400636
907832.7865262098,41791009.47707512
910982.1180470181,41949272.07992288
914082.891633085,42085975.45272503
917103.2891514007,42239262.08280022
920012.3172361761,42367544.96269672
922780.1253227176,42505498.627292246
925378.3119546145,42626598.74533549
927780.2162211152,42734709.96669364
929961.1913341497,42850070.798267156
931898.8575377273,42932105.864094555
933573.3317545182,43007634.64953705
934967.4316131322,43082609.355358474
936066.8517625015,43139136.42449216
936860.3106641405,43174680.47213523
937339.6663559967,43194375.35648452
937500.0,43200805.6146455
937500.0,43200805.6146455
937660.3336440033,43207208.221176155
938139.6893358595,43226505.01105552
938933.1482374985,43260632.88908107
940032.5683868678,43315242.611915044
941426.6682454818,43390723.15162557
943101.1424622727,43469259.23123138
945038.8086658503,43549653.02082179
947219.7837788848,43663235.59251424
949621.6880453855,43775010.15314819
952219.8746772824,43892333.52473991
954987.6827638239,44033468.54267553
957896.7108485993,44159115.38073554
960917.108366915,44314791.59391389
964017.8819529819,44449044.70703325
967167.2134737902,44610021.43539916
970332.7865262098,44749063.064124756
973482.1180470181,44907786.45150666
976582.891633085,45045900.96599007
979603.2891514007,45197356.87805742
982512.3172361761,45325732.56051138
985280.1253227176,45468093.070152126
987878.3119546145,45577624.267132886
990280.2162211152,45704437.96055127
992461.1913341497,45801257.65546974
994398.8575377273,45887207.08175733
996073.3317545182,45977217.746625856
997467.4316131322,46044994.550920755
998566.8517625015,46090151.39236516
999360.3106641405,46122695.1945542
999839.6663559967,46143985.119941026
1000000.0,46151482.53896387
