Time (s),Error (km)
384719.7837788848,6173886.390995572
387121.6880453855,6228298.692512019
389719.8746772824,6265795.301194274
392487.68276382395,6317311.092931757
395396.7108485994,6367888.4049534835
398417.10836691497,6419699.880162861
401517.881952982,6474497.807273442
404667.2134737902,6530073.545798076
407832.7865262098,6583063.529453549
410982.118047018,6642017.782008953
414082.89163308503,6691025.309721605
417103.2891514006,6749163.133141996
420012.31723617605,6795652.303913323
422780.1253227176,6845321.10004314
425378.3119546145,6894515.44527306
427780.2162211152,6926341.620351373
429961.1913341497,6977423.1653923625
431898.8575377274,7005282.462057213
433573.3317545182,7026959.285477017
434967.4316131322,7058274.351895032
436066.8517625015,7084110.260749278
436860.31066414044,7098263.911828216
437339.66635599674,7104630.443259033
437500.0,7106472.9316783715
437500.0,7106472.9316783715
437660.33364400326,7108212.037097257
438139.68933585956,7113091.753266588
438933.1482374985,7121960.991057642
440032.5683868678,7140556.764070872
441426.6682454818,7173799.669843733
443101.1424622726,7206743.154282778
445038.80866585026,7228478.122715893
447219.7837788848,7272846.474662994
449621.6880453855,7318420.677074761
452219.8746772824,7353432.897770355
454987.68276382395,7415058.234128722
457896.7108485994,7451668.84273981
460917.10836691497,7518763.723954152
464017.881952982,7558581.976284309
467167.2134737902,7627707.151560721
470332.7865262098,7669267.727325418
473482.118047018,7737368.974509096
476582.89163308503,7778942.4460426755
479603.2891514006,7844118.849857996
482512.31723617605,7881967.645679529
485280.1253227176,7944152.222019878
487878.3119546145,7975620.900162623
490280.2162211152,8028056.809238937
492461.1913341497,8064780.891682349
494398.8575377274,8089035.803195697
496073.3317545182,8127224.791895858
497467.4316131322,8156939.16150568
498566.8517625015,8171238.539237131
499360.31066414044,8179385.049508333
499839.66635599674,8185170.310899807
500000.0,8187406.588811181
500000.0,8187406.588811181
500160.33364400326,8189823.207606632
500639.68933585956,8198203.514633673
501433.1482374985,8215585.264546327
502532.5683868678,8242516.078296499
503926.6682454818,8268873.5854405565
505601.1424622726,8287382.454595714
507538.80866585026,8322339.088627418
509719.7837788848,8370775.465066194
512121.6880453855,8399206.30477743
514719.8746772824,8455433.334809568
517487.68276382395,8496741.255575456
520396.7108485994,8551845.219520621
523417.10836691497,8601371.429179108
526517.8819529819,8658994.385678861
529667.2134737902,8709324.429127065
532832.7865262098,8770840.593668886
535982.1180470181,8818087.827334125
539082.891633085,8880991.18053572
542103.2891514007,8924746.050345823
545012.3172361761,8983580.206811355
547780.1253227176,9026568.743345039
550378.3119546145,9072114.475236801
552780.2162211152,9121131.052600421
554961.1913341497,9146614.981695073
556898.8575377273,9189191.732565474
558573.3317545182,9223396.11315305
559967.4316131322,9239226.351522982
561066.8517625015,9253193.790732728
561860.3106641405,9268387.368925275
562339.6663559967,9279511.932521172
562500.0,9283433.812868921
562500.0,9283433.812868921
562660.3336440033,9287406.971758801
563139.6893358595,9299269.360912824
563933.1482374985,9317087.746044943
565032.5683868678,9334642.334489146
566426.6682454818,9349519.528012497
568101.1424622727,9378132.205842312
570038.8086658503,9423750.57486274
572219.7837788848,9452560.403350845
574621.6880453855,9494756.750733111
577219.8746772824,9547336.385137517
579987.6827638239,9584394.245921934
582896.7108485993,9648130.517249575
585917.108366915,9687438.82268298
589017.8819529819,9754901.289651638
592167.2134737902,9797099.128507622
595332.7865262098,9864283.64929431
598482.1180470181,9908397.745146018
601582.891633085,9972577.852581494
604603.2891514007,10015473.158012161
607512.3172361761,10076889.721610513
610280.1253227176,10112903.133334422
612878.3119546145,10172122.397638362
615280.2162211152,10201528.940851025
617461.1913341497,10244599.871324603
619398.8575377273,10285477.53696424
621073.3317545182,10304342.322357908
622467.4316131322,10325754.635999907
623566.8517625015,10351369.280628148
624360.3106641405,10370548.232179724
624839.6663559967,10380702.945743414
625000.0,10383739.594831748
625000.0,10383739.594831748
625160.3336440033,10386580.982648814
625639.6893358595,10393926.352023305
626433.1482374985,10403111.698401915
627532.5683868678,10415059.520983169
628926.6682454818,10440104.611996243
630601.1424622727,10480263.686080495
632538.8086658503,10509559.800194293
634719.7837788848,10539959.034574652
637121.6880453855,10595340.122489832
639719.8746772824,10627767.424180873
642487.6827638239,10686369.59429568
645396.7108485993,10729113.710446749
648417.108366915,10788942.294497116
651517.8819529819,10835753.870700134
654667.2134737902,10899096.482280329
657832.7865262098,10944684.943905476
660982.1180470181,11010555.256995196
664082.891633085,11053034.400901379
667103.2891514007,11117597.130690241
670012.3172361761,11157281.565661317
672780.1253227176,11214504.710704572
675378.3119546145,11255680.478088219
677780.2162211152,11294156.134137439
679961.1913341497,11343394.20874343
681898.8575377273,11366455.614617722
683573.3317545182,11393708.224836105
684967.4316131322,11427422.110526472
686066.8517625015,11449982.863979459
686860.3106641405,11460953.261389747
687339.6663559967,11466057.334121946
687500.0,11467668.627659462
687500.0,11467668.627659462
687660.3336440033,11469285.110310558
688139.6893358595,11474463.259372009
688933.1482374985,11485693.188745882
690032.5683868678,11508623.959302187
691426.6682454818,11542235.550140588
693101.1424622727,11568927.550595338
695038.8086658503,11592290.05018111
697219.7837788848,11641870.345536184
699621.6880453855,11679656.735310199
702219.8746772824,11721544.930612147
704987.6827638239,11778165.791334506
707896.7108485993,11818341.74858657
710917.108366915,11882457.442221288
714017.8819529819,11925394.848551447
717167.2134737902,11990757.423293233
720332.7865262098,12036918.947011495
723482.1180470181,12099632.717106633
726582.891633085,12147109.284918146
729603.2891514007,12206264.163825963
732512.3172361761,12249646.17002996
735280.1253227176,12307710.50327693
737878.3119546145,12340434.338585813
740280.2162211152,12395913.855306594
742461.1913341497,12425776.148260329
744398.8575377273,12455666.913070768
746073.3317545182,12495862.426347768
747467.4316131322,12520408.33460581
748566.8517625015,12532223.824016698
749360.3106641405,12541588.273197895
749839.6663559967,12549109.483038506
750000.0,12552013.018096954
750000.0,12552013.018096954
750160.3336440033,12555111.021099417
750639.6893358595,12565428.590993209
751433.1482374985,12584720.612223526
752532.5683868678,12610083.10206779
753926.6682454818,12631029.37505196
755601.1424622727,12650089.122824878
757538.8086658503,12691487.04794845
759719.7837788848,12733909.18828264
762121.6880453855,12763607.352750953
764719.8746772824,12822922.087250564
767487.6827638239,12858576.730874732
770396.7108485993,12920487.233590383
773417.108366915,12962840.778276576
776517.8819529819,13027548.3204973
779667.2134737902,13071179.692808963
782832.7865262098,13138766.974735899
785982.1180470181,13180635.60923148
789082.891633085,13248362.805003641
792103.2891514007,13287415.808021437
795012.3172361761,13351460.164128799
797780.1253227176,13388074.146009946
800378.3119546145,13441284.738506544
802780.2162211152,13482753.2623563
804961.1913341497,13512051.213624263
806898.8575377273,13557806.393024694
808573.3317545182,13585841.481010469
809967.4316131322,13600764.346651759
811066.8517625015,13618717.733433496
811860.3106641405,13636760.470490405
812339.6663559967,13648646.960945874
812500.0,13652605.4048841
812500.0,13652605.4048841
812660.3336440033,13656501.773726512
813139.6893358595,13667497.045438357
813933.1482374985,13682392.20851973
815032.5683868678,13696068.141703889
816426.6682454818,13712127.60828781
818101.1424622727,13746852.602186646
820038.8086658503,13788957.744511181
822219.7837788848,13814290.109748028
824621.6880453855,13863920.680273527
827219.8746772824,13908713.065203397
829987.6827638239,13952413.054447101
832896.7108485993,14010596.242695682
835917.108366915,14054961.11624455
839017.8819529819,14117239.91362595
842167.2134737902,14165144.262918495
845332.7865262098,14225954.80001125
848482.1180470181,14277019.977479823
851582.891633085,14333882.992861504
854603.2891514007,14384166.722521981
857512.3172361761,14438522.696968438
860280.1253227176,14480502.285640398
862878.3119546145,14536231.913780961
865280.2162211152,14564767.71158505
867461.1913341497,14613614.658684378
869398.8575377273,14647919.572401829
871073.3317545182,14666555.241778335
872467.4316131322,14693410.975638201
873566.8517625015,14720356.866262028
874360.3106641405,14737480.896488054
874839.6663559967,14745674.71429087
875000.0,14748032.80799663
875000.0,14748032.80799663
875160.3336440033,14750214.813770179
875639.6893358595,14755876.225218253
876433.1482374985,14764000.577215292
877532.5683868678,14778622.06468477
878926.6682454818,14808759.434779987
880601.1424622727,14846579.415479578
882538.8086658503,14870452.977890275
884719.7837788848,14907875.108439725
887121.6880453855,14959818.928932304
889719.8746772824,14991400.750050973
892487.6827638239,15053741.155711522
895396.7108485993,15091273.111029461
898417.108366915,15156815.309646167
901517.8819529819,15198027.083251785
904667.2134737902,15266419.508217677
907832.7865262098,15307765.39769866
910982.1180470181,15377005.775429385
914082.891633085,15416764.659533853
917103.2891514007,15483894.63778512
920012.3172361761,15520399.686692776
922780.1253227176,15582278.587303882
925378.3119546145,15616794.173962466
927780.2162211152,15663080.450341789
929961.1913341497,15706809.413873916
931898.8575377273,15728589.894396987
933573.3317545182,15762095.423399668
934967.4316131322,15795127.4192585
936066.8517625015,15813308.81345716
936860.3106641405,15822030.616789864
937339.6663559967,15826940.331581727
937500.0,15828709.649082972
937500.0,15828709.649082972
937660.3336440033,15830591.178247878
938139.6893358595,15837115.137784213
938933.1482374985,15851579.435556829
940032.5683868678,15877631.942673454
941426.6682454818,15908567.823608208
943101.1424622727,15929827.744052913
945038.8086658503,15958263.819339922
947219.7837788848,16009289.112232892
949621.6880453855,16040634.088544006
952219.8746772824,16090563.362763146
954987.6827638239,16139442.093180021
957896.7108485993,16186687.939384425
960917.108366915,16244074.858219828
964017.8819529819,16293826.997836158
967167.2134737902,16352004.111884749
970332.7865262098,16405777.502099624
973482.1180470181,16460548.006031783
976582.891633085,16516136.666239569
