Time (s),Error (km)
373566.8517625015,1756259.743181845
374360.31066414044,1777193.6925735553
374839.66635599674,1789715.0048282866
375000.0,1793883.3105733704
375000.0,1793883.3105733704
375160.33364400326,1798042.039733093
375639.68933585956,1810420.3703022907
376433.1482374985,1830738.6002357395
377532.5683868678,1858571.246467743
378926.6682454818,1893392.0507425442
380601.1424622726,1934614.5759139932
382538.80866585026,1981621.1038133067
384719.7837788848,2033779.5175819846
387121.6880453855,2090451.814207702
389719.8746772824,2150998.546537944
392487.68276382395,2214782.4896370037
395396.7108485994,2281173.660936308
398417.10836691497,2349557.2110489258
401517.881952982,2419345.9086019914
404667.2134737902,2490000.324060384
407832.7865262098,2561063.4935200573
410982.118047018,2632226.2096766755
414082.89163308503,2703464.2651833547
417103.2891514006,2775356.1089045354
420012.31723617605,2849758.7931547333
422780.1253227176,2929298.926162145
425378.3119546145,3008755.4453612696
427780.2162211152,3079136.876535114
429961.1913341497,3139576.596865334
431898.8575377274,3191131.295757479
433573.3317545182,3234441.769678102
434967.4316131322,3269793.857800946
436066.8517625015,3297289.996794447
436860.31066414044,3316948.2290460565
437339.66635599674,3328754.953093965
437500.0,3332692.908398312
437500.0,3332692.908398312
437660.33364400326,3336625.431556037
438139.68933585956,3348351.0778586417
438933.1482374985,3367660.7167051304
440032.5683868678,3394225.8487066086
441426.6682454818,3427622.5498706074
443101.1424622726,3467355.9638642487
445038.80866585026,3512881.526517096
447219.7837788848,3563621.6031641564
449621.6880453855,3618978.1999564744
452219.8746772824,3678343.45838869
454987.68276382395,3741110.045255028
457896.7108485994,3806683.891568369
460917.10836691497,3874502.74436628
464017.881952982,3944066.911912927
467167.2134737902,4014996.5210516835
470332.7865262098,4087152.076490186
473482.118047018,4160922.7161815576
476582.89163308503,4237959.58571863
479603.2891514006,4321970.8135573445
482512.31723617605,4410683.240907539
485280.1253227176,4492040.4930041535
487878.3119546145,4563647.317150574
490280.2162211152,4626818.44557044
492461.1913341497,4682358.149766528
494398.8575377274,4730586.99150291
496073.3317545182,4771579.926835055
497467.4316131322,4805297.917478153
498566.8517625015,4831656.663753183
499360.31066414044,4850564.295695044
499839.66635599674,4861943.05617894
500000.0,4865741.882238508
500000.0,4865741.882238508
500160.33364400326,4869537.2185763465
500639.68933585956,4880863.903896208
501433.1482374985,4899547.870076638
502532.5683868678,4925311.095116284
503926.6682454818,4957786.95863528
505601.1424622726,4996537.450005035
507538.80866585026,5041070.125323792
509719.7837788848,5090853.865018701
512121.6880453855,5145333.71770282
514719.8746772824,5203946.265234921
517487.68276382395,5266138.290277978
520396.7108485994,5331393.984744469
523417.10836691497,5399281.874490536
526517.8819529819,5469549.025951514
529667.2134737902,5542340.185221752
532832.7865262098,5618777.491739124
535982.1180470181,5702280.71136847
539082.891633085,5795238.175003528
542103.2891514007,5885543.443650838
545012.3172361761,5966561.016978106
547780.1253227176,6039514.486606444
550378.3119546145,6105469.523718595
552780.2162211152,6164847.447650281
554961.1913341497,6217730.876244487
556898.8575377273,6264041.025879376
558573.3317545182,6303627.801701526
559967.4316131322,6336318.19058572
561066.8517625015,6361944.358520203
561860.3106641405,6380361.171297287
562339.6663559967,6391457.637812319
562500.0,6395164.329507142
562500.0,6395164.329507142
562660.3336440033,6398868.65048131
563139.6893358595,6409929.744624796
563933.1482374985,6428194.728428289
565032.5683868678,6453417.415097601
566426.6682454818,6485269.846610956
568101.1424622727,6523356.271404115
570038.8086658503,6567228.564081378
572219.7837788848,6616402.949296638
574621.6880453855,6670379.231722336
577219.8746772824,6728665.925129031
579987.6827638239,6790819.1447719475
582896.7108485993,6856514.347137331
585917.108366915,6925702.758139676
589017.8819529819,6999010.558365804
592167.2134737902,7078825.538779707
595332.7865262098,7169827.239633666
598482.1180470181,7265641.211535069
601582.891633085,7354003.636229326
604603.2891514007,7434642.715275265
607512.3172361761,7508915.994414099
610280.1253227176,7577421.241886338
612878.3119546145,7640293.928201897
615280.2162211152,7697443.514934249
617461.1913341497,7748672.760733749
619398.8575377273,7793739.717564717
621073.3317545182,7832392.600818639
622467.4316131322,7864391.224444761
623566.8517625015,7889521.446491412
624360.3106641405,7907605.731352376
624839.6663559967,7918511.211247845
625000.0,7922155.652033396
625000.0,7922155.652033396
625160.3336440033,7925798.530376453
625639.6893358595,7936680.701128548
626433.1482374985,7954665.006421552
627532.5683868678,7979530.091690073
628926.6682454818,8010980.672439612
630601.1424622727,8048661.160578584
632538.8086658503,8092172.8844792135
634719.7837788848,8141096.649132095
637121.6880453855,8195025.6238883985
639719.8746772824,8253621.218701609
642487.6827638239,8316725.569663243
645396.7108485993,8384629.506444147
648417.108366915,8458802.126013068
651517.8819529819,8543369.901680902
654667.2134737902,8638995.36826177
657832.7865262098,8731965.483857458
660982.1180470181,8817882.750806546
664082.891633085,8898084.49853232
667103.2891514007,8973391.6915452
670012.3172361761,9044034.676296763
672780.1253227176,9109939.871428624
675378.3119546145,9170884.718403235
677780.2162211152,9226576.690493103
679961.1913341497,9276696.14363601
681898.8575377273,9320921.433335224
683573.3317545182,9358945.000281502
684967.4316131322,9390484.879894774
686066.8517625015,9415294.060725741
686860.3106641405,9433168.914776757
687339.6663559967,9443956.993694045
687500.0,9447563.714697883
