Time (s),Error (km)
0.0,0.0
160.3336440032764,0.13307263246032996
639.6893358595473,2.0307577402414956
1433.1482374984744,8.467992700094552
2532.568386867794,14.060874910070783
3926.6682454818097,18.25141968661249
5601.142462272616,39.14095594885467
7538.8086658502825,57.91856637331987
9719.783778884792,93.31448483973618
12121.688045385534,144.85257773303576
14719.874677282425,680.7078660950447
17487.682763823923,2667.8736340155333
20396.710848599367,3798.5279574475762
23417.108366914985,13326.593938996213
26517.881952981978,10096.41299232281
29667.21347379022,10041.001028302668
32832.78652620977,57865.120633323095
35982.11804701802,81724.49395571547
39082.89163308501,125460.57909336021
42103.28915140063,151341.75209644466
45012.31723617607,189461.30998329827
47780.125322717584,212968.50020295734
50378.31195461445,250272.0195537319
52780.216221115195,264333.6240637336
54961.19133414971,300748.242185878
56898.85753772739,316123.7864894778
58573.33175451819,327443.2883303887
59967.431613132205,350771.8366767286
61066.85176250152,368073.0210834467
61860.31066414045,375156.9903071782
62339.66635599672,377434.34225114
62500.0,378004.92083624227
62500.0,378004.92083624227
62660.33364400328,378536.4432832158
63139.68933585955,380261.5302458058
63933.14823749848,385530.1797931201
65032.568386867795,400813.2293253551
66426.66824548181,425229.4506578031
68101.14246227262,439769.56456922693
70038.80866585029,451848.8123127194
72219.7837788848,488247.7826468809
74621.68804538553,504698.0575976685
77219.87467728242,538117.4303190447
79987.68276382392,565445.7952444678
82896.71084859937,599124.4576533898
85917.10836691498,628186.5082578516
89017.88195298197,668009.9947519519
92167.21347379022,692655.8081740697
95332.78652620976,738885.3455964181
98482.11804701801,759462.0965831798
101582.891633085,806639.9158940258
104603.28915140063,826153.6004595094
107512.31723617608,870229.8576956842
110280.12532271759,887323.4216648659
112878.31195461444,928847.9953058524
115280.2162211152,941715.0485653994
117461.19133414971,973794.067674928
119398.8575377274,996687.6046606053
121073.33175451819,1004084.6841198037
122467.43161313221,1022469.3598510448
123566.85176250152,1042089.924282561
124360.31066414044,1052833.050689715
124839.66635599671,1056915.732877522
125000.0,1057905.1941440974
125000.0,1057905.1941440974
125160.33364400327,1058738.6497754953
125639.68933585954,1060588.4785427814
126433.14823749848,1063596.3771856702
127532.56838686779,1073746.248507458
128926.66824548181,1097543.171939776
130601.14246227262,1119002.3784105096
132538.8086658503,1127876.4774035274
134719.7837788848,1160479.1888382868
137121.68804538553,1184438.1730250232
139719.87467728244,1209012.722520991
142487.68276382392,1244989.158499104
145396.71084859938,1269866.6753309292
148417.108366915,1307620.71504063
151517.881952982,1338726.3315387084
154667.2134737902,1371196.9982779636
157832.78652620976,1411006.8545433003
160982.118047018,1435694.6913919856
164082.891633085,1480888.8580715589
167103.28915140062,1500423.0568495458
170012.31723617608,1545286.8692735601
172780.1253227176,1561772.2555216067
175378.31195461444,1602067.928579571
177780.2162211152,1619265.2388357136
179961.1913341497,1643778.7352303222
181898.8575377274,1673397.33088354
183573.3317545182,1681345.3108626676
184967.4316131322,1693626.1698535208
186066.85176250152,1712397.2902522997
186860.31066414044,1725933.8815265868
187339.6663559967,1732267.4431908466
187500.0,1733974.3100265788
187500.0,1733974.3100265788
187660.3336440033,1735470.6470272993
188139.68933585956,1738787.6333800093
188933.14823749848,1741833.9490621588
190032.5683868678,1747712.918943635
191426.66824548182,1767374.6891907624
193101.1424622726,1794400.0934792252
195038.8086658503,1805001.3840997284
197219.7837788848,1830259.0072300814
199621.68804538553,1862518.8694270481
202219.87467728244,1879812.4185723194
204987.68276382392,1921971.2671684253
207896.71084859938,1940802.2284707841
210917.108366915,1985161.5907572715
214017.881952982,2008605.7592027476
217167.2134737902,2049499.3288957183
220332.78652620976,2080716.220857731
223482.118047018,2113252.001150496
226582.891633085,2151831.701055177
229603.28915140062,2176631.3241234305
232512.31723617608,2216934.1377387512
235280.1253227176,2238168.473233578
237878.31195461444,2272367.918847195
240280.2162211152,2297360.987739483
242461.1913341497,2313971.3804643485
244398.8575377274,2346843.584682
246073.3317545182,2359358.9538143757
247467.4316131322,2366687.3276539436
248566.85176250152,2381844.452176508
249360.31066414044,2396196.8637470547
249839.6663559967,2404323.897694334
250000.0,2406756.783153534
250000.0,2406756.783153534
250160.3336440033,2409007.0729817613
250639.68933585956,2414518.684315762
251433.14823749848,2419788.773042155
252532.5683868678,2423811.4613669678
253926.66824548182,2437513.384952377
255601.1424622726,2466540.547394064
257538.8086658503,2482950.3897777735
259719.7837788848,2500211.9046136774
262121.68804538553,2538235.574560492
264719.8746772824,2552554.7305261707
267487.68276382395,2595993.756948533
270396.7108485994,2613791.387044603
273417.10836691497,2660058.838105604
276517.881952982,2679842.307529088
279667.2134737902,2726380.5714151566
282832.7865262098,2750192.977764758
285982.118047018,2791126.1421885774
289082.89163308503,2821075.4709337098
292103.2891514006,2854216.110820737
295012.31723617605,2886431.789558002
297780.1253227176,2915818.9605884654
300378.3119546145,2941485.881929935
302780.2162211152,2974617.437762073
304961.1913341497,2986098.2418576055
306898.8575377274,3017468.180967534
308573.3317545182,3036722.4486493887
309967.4316131322,3042175.8878422324
311066.8517625015,3052416.344616462
311860.31066414044,3065277.093518972
312339.66635599674,3074028.9191893726
312500.0,3076910.6285400153
312500.0,3076910.6285400153
312660.33364400326,3079709.510834495
313139.68933585956,3087277.293184002
313933.1482374985,3096054.7541462504
315032.5683868678,3101327.4948010524
316426.6682454818,3109622.214465692
318101.1424622726,3136294.253777921
320038.80866585026,3160265.6085420502
322219.7837788848,3172040.202968665
324621.6880453855,3211014.651067945
327219.8746772824,3227783.377321957
329987.68276382395,3267119.6716352
332896.7108485994,3289250.253117298
335917.10836691497,3332002.2282538884
339017.881952982,3353529.33442339
342167.2134737902,3400714.5887794285
345332.7865262098,3421217.7821366033
348482.118047018,3467755.827610357
351582.89163308503,3490469.3986332035
354603.2891514006,3531696.6683404767
357512.31723617605,3555504.870639746
360280.1253227176,3593199.34326711
362878.3119546145,3611282.1349335653
365280.2162211152,3649671.5738219353
367461.1913341497,3660791.0064470554
369398.8575377274,3686510.242653958
371073.3317545182,3712011.7449739967
372467.4316131322,3719373.5109586017
373566.8517625015,3725353.575284456
374360.31066414044,3735014.970832686
374839.66635599674,3742970.16879433
375000.0,3745844.85317054
375000.0,3745844.85317054
375160.33364400326,3748769.998364268
375639.68933585956,3757448.7724839956
376433.1482374985,3769635.005576707
