Time (s),Error (km)
0.0,0.0
160.3336440032764,1195.9734487360197
639.6893358595473,4689.723314666295
1433.1482374984744,9734.56481943844
2532.568386867794,13865.769051961714
3926.6682454818097,12721.123703174497
5601.142462272616,3150.738559055362
7538.8086658502825,10158.956853906646
9719.783778884792,13421.691954073656
12121.688045385534,511.51964266729897
14719.874677282425,14078.557406277241
17487.682763823923,4350.944154148616
20396.710848599367,13382.621292667607
23417.108366914985,5036.144224031276
26517.881952981978,13615.761545911904
29667.21347379022,3443.4200802718183
32832.78652620977,14120.64349782777
35982.11804701802,1322.8742890662063
39082.89163308501,14294.055723976036
42103.28915140063,618.2819138214655
45012.31723617607,14242.332607138123
47780.125322717584,3202.6716377535145
50378.31195461445,12942.31219802643
52780.216221115195,9870.874928965528
54961.19133414971,5265.707013310903
56898.85753772739,14069.066386289205
58573.33175451819,11055.725707325037
59967.431613132205,2219.485695918349
61066.85176250152,5810.435753171513
61860.31066414045,10581.981565923334
62339.66635599672,12635.685511041933
62500.0,13151.882209163128
62500.0,13151.882209163128
62660.33364400328,13576.212451960078
63139.68933585955,14272.282996958069
63933.14823749848,13487.561344813088
65032.568386867795,8743.478162478717
66426.66824548181,1001.5736073697033
68101.14246227262,11590.180840210287
70038.80866585029,13279.499784985479
72219.7837788848,740.8097504002852
74621.68804538553,13344.670995213615
77219.87467728242,7930.1740142686185
79987.68276382392,10818.054768108062
82896.71084859937,9959.348879828367
85917.10836691498,10329.590623225527
89017.88195298197,9440.643691356141
92167.21347379022,11411.513657137732
95332.78652620976,7722.9745802942825
98482.11804701801,12575.63139593375
101582.891633085,6268.902379235487
104603.28915140063,12896.70949022214
107512.31723617608,6912.615674994997
110280.12532271759,11559.184112695892
112878.31195461444,10738.192421067313
115280.2162211152,5633.414891885296
117461.19133414971,14303.448908627894
119398.8575377274,7974.273176408056
121073.33175451819,3992.186839972593
122467.43161313221,12120.402069084048
123566.85176250152,14308.632343859894
124360.31066414044,13039.29150735757
124839.66635599671,11178.370083491358
125000.0,10393.551415479313
125000.0,10393.551415479313
125160.33364400327,9535.906726647267
125639.68933585954,6599.185797649859
126433.14823749848,933.5984271558657
127532.56838686779,6968.672406576516
128926.66824548181,13513.760045902181
130601.14246227262,12301.991251987061
132538.8086658503,343.67541989884575
134719.7837788848,12843.334574365399
137121.68804538553,10035.586664321383
139719.87467728244,7826.319551735792
142487.68276382392,12889.17369399542
145396.71084859938,5520.682161585753
148417.108366915,13186.950687881477
151517.881952982,6165.7659208591185
154667.2134737902,12452.555393852468
157832.78652620976,8032.732220384345
160982.118047018,11257.274610816992
164082.891633085,9356.878183236093
167103.28915140062,10808.212146665086
170012.31723617608,8796.068001040598
172780.1253227176,12328.913714113312
175378.31195461444,4461.885003744067
177780.2162211152,14309.728144491282
179961.1913341497,6048.075690277204
181898.8575377274,7782.323610513925
183573.3317545182,14201.523267893874
184967.4316131322,11791.589466313339
186066.85176250152,5507.926906448348
186860.31066414044,271.21569032107885
187339.6663559967,3805.4430402949997
187500.0,4945.517526298544
187500.0,4945.517526298544
187660.3336440033,6051.027358988173
188139.68933585956,9074.124098905051
188933.14823749848,12757.433491416374
190032.5683868678,14235.507524597373
191426.66824548182,9679.924468747951
193101.1424622726,1866.1481424874305
195038.8086658503,13013.58403962499
197219.7837788848,10887.978371431042
199621.68804538553,5422.847628251048
202219.87467728244,14099.396292420512
204987.68276382392,626.9338119052032
207896.71084859938,14309.07362879001
210917.108366915,98.68024151218927
214017.881952982,14298.939892182356
217167.2134737902,1567.982219044376
220332.78652620976,14055.131280399692
223482.118047018,3683.111174072728
226582.891633085,13648.365401604351
229603.28915140062,4361.318690002928
232512.31723617608,13848.2137023172
235280.1253227176,1814.2784514941288
237878.31195461444,14253.44935601655
240280.2162211152,5685.150069444483
242461.1913341497,9541.433090016702
244398.8575377274,14108.3269022639
246073.3317545182,7238.676167165121
247467.4316131322,2803.191437766974
248566.85176250152,9973.399080438148
249360.31066414044,13256.91652076698
249839.6663559967,14176.654975355355
250000.0,14289.668723331844
250000.0,14289.668723331844
250160.3336440033,14303.388585727003
250639.68933585956,13754.61062762259
251433.14823749848,11011.907681062145
252532.5683868678,4291.831600659015
253926.66824548182,5875.0404697513795
255601.1424622726,13774.218307018618
257538.8086658503,10625.892926716975
259719.7837788848,4244.922107107194
262121.68804538553,14307.730780804433
264719.8746772824,3326.329597910184
267487.68276382395,13386.576056844731
270396.7108485994,5796.97868396522
273417.10836691497,13113.788730127148
276517.881952982,5144.33577777858
279667.2134737902,13690.119134863044
282832.7865262098,3084.616871674896
285982.118047018,14158.999040155477
289082.89163308503,1437.254880404276
292103.2891514006,14243.84564612928
295012.31723617605,2156.8456344831443
297780.1253227176,13760.120927179789
300378.3119546145,6810.264230266543
302780.2162211152,9834.883185216897
304961.1913341497,13572.908779787318
306898.8575377274,3376.955875156916
