Time (s),Error (km)
195038.8086658503,2512901.2670693635
197219.7837788848,2550535.092002467
199621.68804538553,2568558.700906214
202219.87467728244,2615152.869339416
204987.68276382392,2641910.645257416
207896.71084859938,2687844.395580527
210917.108366915,2720523.3604739048
214017.881952982,2768961.5592195764
217167.2134737902,2801398.411634253
220332.78652620976,2853577.035166181
223482.118047018,2883134.094185919
226582.891633085,2936649.3372174
229603.28915140062,2963332.097245413
232512.31723617608,3014311.5869506923
235280.1253227176,3039477.297697836
237878.31195461444,3081204.708837736
240280.2162211152,3112323.377851595
242461.1913341497,3132463.077599507
244398.8575377274,3169945.863225061
246073.3317545182,3190117.1409897227
247467.4316131322,3199123.993925692
248566.85176250152,3213035.48905961
249360.31066414044,3228044.3267372246
249839.6663559967,3237883.400595066
250000.0,3241114.698335991
250000.0,3241114.698335991
250160.3336440033,3244263.51581576
250639.68933585956,3252917.1951592406
251433.14823749848,3263732.372875934
252532.5683868678,3272020.3769087554
253926.66824548182,3282776.808012764
255601.1424622726,3311709.6784094363
257538.8086658503,3343816.0698118326
259719.7837788848,3359511.8371758545
262121.68804538553,3401004.1548048607
264719.8746772824,3431315.288462171
267487.68276382395,3466814.0621979577
270396.7108485994,3508556.3282645866
273417.10836691497,3544095.975102936
276517.881952982,3588379.8154449267
279667.2134737902,3627934.8464828995
282832.7865262098,3669292.189418275
285982.118047018,3713117.818118217
289082.89163308503,3749864.7499623494
292103.2891514006,3794295.672206774
295012.31723617605,3828543.290560033
297780.1253227176,3866397.1642607483
300378.3119546145,3903915.097431162
302780.2162211152,3925965.8347214027
304961.1913341497,3967614.6813165094
306898.8575377274,3986097.4780008593
308573.3317545182,4001548.0974011333
309967.4316131322,4027673.2029101932
311066.8517625015,4048114.442418092
311860.31066414044,4057965.3165732794
312339.66635599674,4061819.702001737
312500.0,4062864.310321499
312500.0,4062864.310321499
312660.33364400326,4063833.0470672264
313139.68933585956,4066597.338524684
313933.1482374985,4072599.4960005046
315032.5683868678,4087913.8415719653
316426.6682454818,4115628.2623558193
318101.1424622726,4139103.748943791
320038.80866585026,4152652.5813395097
322219.7837788848,4190248.487772609
324621.6880453855,4221796.066345144
327219.8746772824,4248873.635792797
329987.68276382395,4296173.7594995545
332896.7108485994,4321972.043729517
335917.10836691497,4374505.302646215
339017.881952982,4402813.2278602095
342167.2134737902,4455786.125414162
345332.7865262098,4487253.488365604
348482.118047018,4537224.427075542
351582.89163308503,4570822.8060391415
354603.2891514006,4617108.618069682
357512.31723617605,4648170.450780498
360280.1253227176,4693813.362520363
362878.3119546145,4715821.0595390955
365280.2162211152,4760987.230790402
367461.1913341497,4780368.091808179
369398.8575377274,4803502.840729693
371073.3317545182,4836397.645294498
372467.4316131322,4853358.146887329
373566.8517625015,4860114.486442198
374360.31066414044,4866795.973571829
374839.66635599674,4872940.397733239
375000.0,4875390.219711976
375000.0,4875390.219711976
375160.33364400326,4878026.372112748
375639.68933585956,4886847.366796469
376433.1482374985,4902987.405495337
377532.5683868678,4922448.209155684
378926.6682454818,4935448.363352514
380601.1424622726,4948570.35047332
382538.80866585026,4983830.579659015
384719.7837788848,5013245.955794882
387121.6880453855,5034991.058692796
389719.8746772824,5082768.297233166
392487.68276382395,5105070.626063145
395396.7108485994,5156969.94622922
398417.10836691497,5183251.592584074
401517.881952982,5237672.021617344
404667.2134737902,5265056.7037994
407832.7865262098,5320936.69115515
410982.118047018,5348173.534685988
414082.89163308503,5402856.5570948515
417103.2891514006,5428828.570536073
420012.31723617605,5480985.601869702
422780.1253227176,5503204.488563722
425378.3119546145,5550734.044754628
427780.2162211152,5573164.157068835
429961.1913341497,5601686.6281013265
431898.8575377274,5637391.942876022
433573.3317545182,5650999.447892356
434967.4316131322,5663447.670993517
436066.8517625015,5682512.385145543
436860.31066414044,5698679.961079909
437339.66635599674,5707651.274425038
437500.0,5710356.298735165
437500.0,5710356.298735165
437660.33364400326,5712881.892376176
438139.68933585956,5719272.486376221
438933.1482374985,5726279.891977923
440032.5683868678,5732984.717759711
441426.6682454818,5749288.831645171
443101.1424622726,5782074.389637817
445038.80866585026,5806038.501677937
447219.7837788848,5824797.873278447
449621.6880453855,5869943.888579413
452219.8746772824,5892466.809048898
454987.68276382395,5937346.935306395
457896.7108485994,5969273.789505733
460917.10836691497,6014664.967838735
464017.881952982,6049124.122148974
467167.2134737902,6098277.6816812735
470332.7865262098,6130452.134683187
473482.118047018,6182805.598741506
476582.89163308503,6211622.447471198
479603.2891514006,6263673.216250495
482512.31723617605,6289985.858721442
485280.1253227176,6336630.195001488
487878.3119546145,6364556.513121539
490280.2162211152,6395167.51641064
492461.1913341497,6433362.327042673
494398.8575377274,6447096.432583552
496073.3317545182,6469822.041148914
497467.4316131322,6497603.094095887
498566.8517625015,6513438.191028765
499360.31066414044,6519718.611993718
499839.66635599674,6522499.452378938
500000.0,6523444.812112785
500000.0,6523444.812112785
500160.33364400326,6524452.326590919
500639.68933585956,6528126.870134875
501433.1482374985,6537576.797992913
502532.5683868678,6557687.743248506
503926.6682454818,6584134.1613834845
505601.1424622726,6600224.289571707
507538.80866585026,6618021.26901048
509719.7837788848,6659592.4862323925
512121.6880453855,6682343.159763436
514719.8746772824,6718921.398933132
517487.68276382395,6757723.326125907
520396.7108485994,6791034.487106286
523417.10836691497,6836363.944422022
526517.8819529819,6872176.780999278
529667.2134737902,6916943.628023274
532832.7865262098,6957318.694606268
535982.1180470181,6997828.787302966
539082.891633085,7041144.932344668
542103.2891514007,7077615.346638682
545012.3172361761,7118393.17551228
547780.1253227176,7154845.502328093
550378.3119546145,7184235.725402301
552780.2162211152,7226307.9132780135
554961.1913341497,7242030.256732633
556898.8575377273,7273438.261740284
558573.3317545182,7302895.282450217
559967.4316131322,7314083.399778075
561066.8517625015,7322045.016598466
561860.3106641405,7332462.568917901
562339.6663559967,7340941.218039984
562500.0,7344051.343398578
562500.0,7344051.343398578
562660.3336440033,7347254.99910916
563139.6893358595,7357079.7290409375
563933.1482374985,7372286.043903961
565032.5683868678,7386726.961788924
566426.6682454818,7395892.316516489
568101.1424622727,7415313.8818839835
570038.8086658503,7452858.667043006
572219.7837788848,7473698.887329265
574621.6880453855,7503883.014143266
577219.8746772824,7546361.1844656
579987.6827638239,7570946.966344186
582896.7108485993,7622312.851669287
585917.108366915,7648615.334696898
589017.8819529819,7702517.524792593
592167.2134737902,7731553.694329775
595332.7865262098,7784336.134880143
598482.1180470181,7816031.010773702
601582.891633085,7865242.780539082
604603.2891514007,7897080.387434499
607512.3172361761,7943780.531478915
610280.1253227176,7969836.001353937
612878.3119546145,8016796.6264342405
615280.2162211152,8034899.982235169
617461.1913341497,8071874.909218481
619398.8575377273,8100941.968655379
621073.3317545182,8111995.611018429
622467.4316131322,8130711.1164987385
623566.8517625015,8152709.957772562
624360.3106641405,8167315.280354038
624839.6663559967,8174155.111367445
625000.0,8176049.274522733
625000.0,8176049.274522733
625160.3336440033,8177751.128614222
625639.6893358595,8181827.658074798
626433.1482374985,8186655.483061324
627532.5683868678,8195491.889748084
